Frame,Time,SMPTE,bar_right_ankle_x,bar_right_ankle_y,bar_right_ankle_z
1,0.0,00:58:06:08,1953.394,1180.192,52.733999999999995
2,0.01,00:58:06:08,1953.389,1180.18,52.742
3,0.02,00:58:06:08,1953.401,1180.204,52.716
4,0.03,00:58:06:09,1953.41,1180.225,52.713
5,0.04,00:58:06:09,1953.223,1180.368,52.898
6,0.05,00:58:06:09,1953.605,1180.329,52.958999999999996
7,0.06,00:58:06:09,1953.601,1180.315,52.983999999999995
8,0.07,00:58:06:10,1953.629,1180.3339999999998,53.027
9,0.08,00:58:06:10,1953.6370000000002,1180.329,53.027
10,0.09,00:58:06:10,1953.656,1180.335,53.02
11,0.1,00:58:06:10,1953.681,1180.313,53.045
12,0.11,00:58:06:11,1953.6689999999999,1180.344,53.016000000000005
13,0.12,00:58:06:11,1953.6879999999999,1180.345,53.059
14,0.13,00:58:06:11,1953.72,1180.346,53.035
15,0.14,00:58:06:11,1953.72,1180.363,53.013999999999996
16,0.15,00:58:06:12,1953.737,1180.359,53.026
17,0.16,00:58:06:12,1953.744,1180.351,53.026
18,0.17,00:58:06:12,1953.733,1180.375,53.02
19,0.18,00:58:06:12,1953.785,1180.368,53.044
20,0.19,00:58:06:13,1953.771,1180.415,53.012
21,0.2,00:58:06:13,1953.806,1180.371,53.018
22,0.21,00:58:06:13,1953.79,1180.376,53.034
23,0.22,00:58:06:13,1953.795,1180.403,53.032
24,0.23,00:58:06:14,1953.7779999999998,1180.413,52.983000000000004
25,0.24,00:58:06:14,1953.789,1180.414,53.028
26,0.25,00:58:06:14,1953.78,1180.422,53.023999999999994
27,0.26,00:58:06:14,1953.774,1180.43,53.013000000000005
28,0.27,00:58:06:15,1953.775,1180.4089999999999,53.038000000000004
29,0.28,00:58:06:15,1953.7720000000002,1180.425,53.012
30,0.29,00:58:06:15,1953.771,1180.414,53.02
31,0.3,00:58:06:15,1953.737,1180.425,53.04
32,0.31,00:58:06:16,1953.737,1180.423,53.015
33,0.32,00:58:06:16,1953.759,1180.438,53.053999999999995
34,0.33,00:58:06:16,1953.7479999999998,1180.434,53.016000000000005
35,0.34,00:58:06:16,1953.749,1180.399,53.022
36,0.35,00:58:06:17,1953.726,1180.413,53.042
37,0.36,00:58:06:17,1953.766,1180.404,53.049
38,0.37,00:58:06:17,1953.7520000000002,1180.358,53.05
39,0.38,00:58:06:17,1953.739,1180.3980000000001,53.108000000000004
40,0.39,00:58:06:18,1953.754,1180.411,53.086999999999996
41,0.4,00:58:06:18,1953.763,1180.348,53.085
42,0.41,00:58:06:18,1953.75,1180.359,53.073
43,0.42,00:58:06:18,1953.7379999999998,1180.38,53.078
44,0.43,00:58:06:19,1953.749,1180.358,53.055
45,0.44,00:58:06:19,1953.779,1180.35,53.115
46,0.45,00:58:06:19,1953.8120000000001,1180.2939999999999,53.145
47,0.46,00:58:06:19,1953.755,1180.3410000000001,53.062
48,0.47,00:58:06:20,1953.7920000000001,1180.348,53.1
49,0.48,00:58:06:20,1953.8229999999999,1180.317,53.156000000000006
