Frame,Time,SMPTE,bar_left_elbow_x,bar_left_elbow_y,bar_left_elbow_z
1,0.0,00:58:06:08,2555.8535,1118.062,1294.6155
2,0.01,00:58:06:08,2555.7725,1118.103,1294.3685
3,0.02,00:58:06:08,2555.7129999999997,1118.0995,1294.119
4,0.03,00:58:06:09,2555.4635,1118.1855,1294.3095
5,0.04,00:58:06:09,2555.4215,1118.203,1294.1615
6,0.05,00:58:06:09,2555.433,1118.2335,1294.0839999999998
7,0.06,00:58:06:09,2555.374,1118.2725,1293.987
8,0.07,00:58:06:10,2555.342,1118.2585,1293.8715
9,0.08,00:58:06:10,2555.301,1118.219,1293.78
10,0.09,00:58:06:10,2555.2635,1118.2225,1293.661
11,0.1,00:58:06:10,2555.24,1118.2065,1293.532
12,0.11,00:58:06:11,2555.2065,1118.1515,1293.49
13,0.12,00:58:06:11,2555.203,1118.132,1293.4
14,0.13,00:58:06:11,2555.223,1118.142,1293.4260000000002
15,0.14,00:58:06:11,2555.2115,1118.1695,1293.3485
16,0.15,00:58:06:12,2555.1845,1118.1755,1293.2855
17,0.16,00:58:06:12,2555.2165,1118.287,1293.2435
18,0.17,00:58:06:12,2555.2115,1118.3635,1293.1645
19,0.18,00:58:06:12,2555.2545,1118.3885,1293.0865
20,0.19,00:58:06:13,2555.285,1118.4360000000001,1293.007
21,0.2,00:58:06:13,2555.264,1118.7935,1292.9725
22,0.21,00:58:06:13,2555.259,1118.8175,1292.8675
23,0.22,00:58:06:13,2555.28,1118.9005,1292.741
24,0.23,00:58:06:14,2555.2845,1118.934,1292.6415
25,0.24,00:58:06:14,2555.28,1119.004,1292.56
26,0.25,00:58:06:14,2555.2735,1119.0055,1292.495
27,0.26,00:58:06:14,2555.2529999999997,1119.099,1292.411
28,0.27,00:58:06:15,2555.2110000000002,1119.01,1292.2135
29,0.28,00:58:06:15,2555.1825,1119.1125,1292.1225
30,0.29,00:58:06:15,2555.1115,1119.157,1292.037
31,0.3,00:58:06:15,2555.0635,1119.1025,1291.986
32,0.31,00:58:06:16,2554.998,1119.13,1291.982
33,0.32,00:58:06:16,2554.9825,1119.1480000000001,1292.0015
34,0.33,00:58:06:16,2554.9185,1119.1795,1291.99
35,0.34,00:58:06:16,2554.889,1119.119,1291.9765
36,0.35,00:58:06:17,2554.842,1119.181,1291.9825
37,0.36,00:58:06:17,2554.8065,1119.2235,1291.927
38,0.37,00:58:06:17,2554.723,1119.3075,1291.9895
39,0.38,00:58:06:17,2554.6725,1119.338,1292.0055
40,0.39,00:58:06:18,2554.673,1119.4105,1292.069
41,0.4,00:58:06:18,2554.629,1119.4855,1292.1325
42,0.41,00:58:06:18,2554.5745,1119.5355,1292.208
43,0.42,00:58:06:18,2554.5570000000002,1119.641,1292.2935
44,0.43,00:58:06:19,2554.511,1119.634,1292.3215
45,0.44,00:58:06:19,2554.5155,1119.662,1292.4435
46,0.45,00:58:06:19,2554.4305,1119.681,1292.45
47,0.46,00:58:06:19,2554.442,1119.6795,1292.665
48,0.47,00:58:06:20,2554.3935,1119.7065,1292.7555
49,0.48,00:58:06:20,2554.395,1119.738,1293.0135
50,0.49,00:58:06:20,2554.3835,1119.6845,1293.2015
51,0.5,00:58:06:20,2554.3485,1119.693,1293.3339999999998
52,0.51,00:58:06:21,2554.3165,1119.7085,1293.455
53,0.52,00:58:06:21,2554.257,1119.6995,1293.59
54,0.53,00:58:06:21,2554.2325,1119.723,1293.7445
55,0.54,00:58:06:21,2554.1755,1119.745,1293.839
56,0.55,00:58:06:22,2554.129,1119.756,1293.9655
57,0.56,00:58:06:22,2554.1215,1119.708,1294.048
58,0.57,00:58:06:22,2554.0995,1119.6625,1294.1135
59,0.58,00:58:06:22,2554.0370000000003,1119.636,1294.211
60,0.59,00:58:06:23,2553.992,1119.6315,1294.1989999999998
61,0.6,00:58:06:23,2553.9179999999997,1119.5695,1294.2385
62,0.61,00:58:06:23,2553.848,1119.5835,1294.268
63,0.62,00:58:06:23,2553.7625,1119.5125,1294.2565
64,0.63,00:58:06:24,2553.6775,1119.493,1294.2565
65,0.64,00:58:06:24,2553.63,1119.4455,1294.2435
66,0.65,00:58:06:24,2553.5835,1119.4615,1294.2725
67,0.66,00:58:06:24,2553.5460000000003,1119.4415,1294.292
68,0.67,00:58:07:00,2553.5375,1119.4180000000001,1294.315
69,0.68,00:58:07:00,2553.49,1119.412,1294.297
70,0.69,00:58:07:00,2553.444,1119.356,1294.239
71,0.7,00:58:07:00,2553.32,1119.3455,1294.124
72,0.71,00:58:07:01,2553.2135,1119.2945,1293.9905
73,0.72,00:58:07:01,2553.0660000000003,1119.333,1293.863
74,0.73,00:58:07:01,2552.9095,1119.316,1293.72
75,0.74,00:58:07:01,2552.8135,1119.37,1293.6885
76,0.75,00:58:07:02,2552.7515,1119.366,1293.629
77,0.76,00:58:07:02,2552.6515,1119.4495,1293.628
78,0.77,00:58:07:02,2552.5505,1119.4669999999999,1293.691
79,0.78,00:58:07:02,2552.4610000000002,1119.5330000000001,1293.7235
80,0.79,00:58:07:03,2552.33,1119.6125,1293.7939999999999
81,0.8,00:58:07:03,2552.1745,1119.723,1293.89
82,0.81,00:58:07:03,2552.0785,1119.738,1293.9769999999999
83,0.82,00:58:07:03,2551.9505,1119.8405,1294.099
84,0.83,00:58:07:04,2551.8925,1119.9105,1294.362
85,0.84,00:58:07:04,2551.806,1120.118,1294.552
86,0.85,00:58:07:04,2551.7615,1120.1860000000001,1294.7615
87,0.86,00:58:07:04,2551.7255,1120.423,1294.994
88,0.87,00:58:07:05,2551.6795,1120.5410000000002,1295.1355
89,0.88,00:58:07:05,2551.609,1120.6975,1295.318
90,0.89,00:58:07:05,2551.5429999999997,1120.8515,1295.4675
91,0.9,00:58:07:05,2551.487,1121.025,1295.611
92,0.91,00:58:07:06,2551.431,1121.137,1295.7815
93,0.92,00:58:07:06,2551.3855,1121.3555,1295.9165
94,0.93,00:58:07:06,2551.349,1121.5285,1296.0845
95,0.94,00:58:07:06,2551.2995,1121.754,1296.2605
96,0.95,00:58:07:07,2551.2665,1121.938,1296.395
97,0.96,00:58:07:07,2551.221,1122.117,1296.6
98,0.97,00:58:07:07,2551.1505,1122.3235,1296.7175
99,0.98,00:58:07:07,2551.053,1122.5255,1296.781
100,0.99,00:58:07:08,2550.9395,1122.6989999999998,1296.807
101,1.0,00:58:07:08,2550.8465,1122.8605,1296.8505
102,1.01,00:58:07:08,2550.732,1123.004,1296.8765
103,1.02,00:58:07:08,2550.6079999999997,1123.149,1296.8195
104,1.03,00:58:07:09,2550.4865,1123.28,1296.7925
105,1.04,00:58:07:09,2550.2995,1123.374,1296.6845
106,1.05,00:58:07:09,2550.1385,1123.5155,1296.5545
107,1.06,00:58:07:09,2549.9115,1123.5615,1296.4085
108,1.07,00:58:07:10,2549.6595,1123.6935,1296.1095
109,1.08,00:58:07:10,2549.3985,1123.855,1295.815
110,1.09,00:58:07:10,2549.118,1123.999,1295.5565
111,1.1,00:58:07:10,2548.9665,1124.1015,1295.3895
112,1.11,00:58:07:11,2548.8289999999997,1124.2235,1295.1975
113,1.12,00:58:07:11,2548.6710000000003,1124.285,1294.9815
114,1.13,00:58:07:11,2548.5555,1124.369,1294.7355
115,1.14,00:58:07:11,2548.4005,1124.3885,1294.461
116,1.15,00:58:07:12,2548.26,1124.4005,1294.1805
117,1.16,00:58:07:12,2548.1345,1124.447,1293.8915
118,1.17,00:58:07:12,2547.994,1124.49,1293.6125
119,1.18,00:58:07:12,2547.876,1124.6,1293.3495
120,1.19,00:58:07:13,2547.7995,1124.6885,1293.187
121,1.2,00:58:07:13,2547.645,1124.8945,1292.9465
122,1.21,00:58:07:13,2547.525,1125.035,1292.781
123,1.22,00:58:07:13,2547.4165,1125.2025,1292.613
124,1.23,00:58:07:14,2547.3265,1125.3735,1292.4755
125,1.24,00:58:07:14,2547.2635,1125.5339999999999,1292.4325
126,1.25,00:58:07:14,2547.2585,1125.593,1292.3935
127,1.26,00:58:07:14,2547.2595,1125.7325,1292.4465
128,1.27,00:58:07:15,2547.323,1125.77,1292.5430000000001
129,1.28,00:58:07:15,2547.402,1125.789,1292.721
130,1.29,00:58:07:15,2547.51,1125.778,1292.9075
131,1.3,00:58:07:15,2547.6715,1125.7385,1293.099
132,1.31,00:58:07:16,2547.9629999999997,1125.5765,1293.427
133,1.32,00:58:07:16,2548.2015,1125.3755,1293.7160000000001
134,1.33,00:58:07:16,2548.5660000000003,1125.144,1294.11
135,1.34,00:58:07:16,2548.9515,1124.789,1294.545
136,1.35,00:58:07:17,2549.3835,1124.4195,1294.9165
137,1.36,00:58:07:17,2549.935,1123.8555,1295.3545
138,1.37,00:58:07:17,2550.53,1123.3135,1295.884
139,1.38,00:58:07:17,2551.146,1122.596,1296.3295
140,1.39,00:58:07:18,2551.842,1121.819,1296.8455
141,1.4,00:58:07:18,2552.55,1120.9855,1297.365
142,1.41,00:58:07:18,2553.395,1120.016,1297.8725
143,1.42,00:58:07:18,2554.265,1119.024,1298.405
144,1.43,00:58:07:19,2555.18,1117.93,1299.03
145,1.44,00:58:07:19,2556.0535,1116.833,1299.5055
146,1.45,00:58:07:19,2557.0,1115.598,1300.0085
147,1.46,00:58:07:19,2557.965,1114.3675,1300.5135
148,1.47,00:58:07:20,2558.9875,1113.012,1300.937
149,1.48,00:58:07:20,2560.018,1111.631,1301.3535
150,1.49,00:58:07:20,2561.1765,1110.2575,1301.73
151,1.5,00:58:07:20,2562.465,1108.6019999999999,1302.0525
152,1.51,00:58:07:21,2563.6875,1106.923,1302.185
153,1.52,00:58:07:21,2565.002,1105.056,1302.2555
154,1.53,00:58:07:21,2566.4065,1102.961,1302.3555
155,1.54,00:58:07:21,2567.8005,1100.718,1302.308
156,1.55,00:58:07:22,2569.154,1098.307,1302.2085
157,1.56,00:58:07:22,2570.3635,1095.395,1301.6745
158,1.57,00:58:07:22,2570.5835,1094.1185,1301.2855
159,1.58,00:58:07:22,2571.5175,1091.244,1300.51
160,1.59,00:58:07:23,2572.4315,1088.153,1299.5230000000001
161,1.6,00:58:07:23,2573.0975,1084.5865,1298.2255
162,1.61,00:58:07:23,2573.675,1080.8075,1296.7775
163,1.62,00:58:07:23,2574.224,1076.702,1295.1915
164,1.63,00:58:07:24,2574.4945,1072.2835,1293.1365
165,1.64,00:58:07:24,2574.716,1067.6625,1290.9045
166,1.65,00:58:07:24,2574.763,1062.826,1288.5055
167,1.66,00:58:07:24,2574.5765,1057.8425,1285.8055
168,1.67,00:58:08:00,2574.129,1052.758,1282.755
169,1.68,00:58:08:00,2573.2475,1047.497,1279.255
170,1.69,00:58:08:00,2572.0285,1042.0375,1275.497
171,1.7,00:58:08:00,2570.3595,1036.4265,1271.326
172,1.71,00:58:08:01,2568.2525,1030.883,1266.9325
173,1.72,00:58:08:01,2565.9295,1025.4315,1262.5810000000001
174,1.73,00:58:08:01,2563.246,1020.1555,1257.954
175,1.74,00:58:08:01,2560.236,1014.6965,1252.9155
176,1.75,00:58:08:02,2556.8185,1009.0665,1247.3
177,1.76,00:58:08:02,2553.242,1004.169,1242.113
178,1.77,00:58:08:02,2549.119,998.689,1236.24
179,1.78,00:58:08:02,2544.916,992.3960000000001,1230.272
180,1.79,00:58:08:03,2539.6935,988.0055,1224.5595
181,1.8,00:58:08:03,2534.1875,982.5189999999999,1218.474
182,1.81,00:58:08:03,2528.0125,978.061,1212.305
183,1.82,00:58:08:03,2521.4185,974.0195,1206.3635
184,1.83,00:58:08:04,2514.6925,969.7560000000001,1200.378
185,1.84,00:58:08:04,2507.6415,965.3525,1194.4569999999999
186,1.85,00:58:08:04,2500.542,961.1410000000001,1188.5285
187,1.86,00:58:08:04,2493.2655,957.002,1182.566
188,1.87,00:58:08:05,2486.255,953.059,1176.817
189,1.88,00:58:08:05,2477.8835,949.0075,1170.891
190,1.89,00:58:08:05,2468.98,945.0360000000001,1165.065
191,1.9,00:58:08:05,2459.6005,941.1335,1159.5735
192,1.91,00:58:08:06,2450.029,937.3610000000001,1154.4175
193,1.92,00:58:08:06,2440.3195,933.618,1149.618
194,1.93,00:58:08:06,2430.63,930.0345,1145.1225
195,1.94,00:58:08:06,2421.43,927.3875,1140.6535
196,1.95,00:58:08:07,2411.7895,923.748,1136.24
197,1.96,00:58:08:07,2402.0565,920.2710000000001,1131.7455
198,1.97,00:58:08:07,2392.1795,916.9585,1127.2515
199,1.98,00:58:08:07,2382.14,913.7265,1122.6495
200,1.99,00:58:08:08,2372.053,910.666,1118.128
201,2.0,00:58:08:08,2361.806,907.7345,1113.7755
202,2.01,00:58:08:08,2350.771,904.2905,1109.276
203,2.02,00:58:08:08,2339.6639999999998,901.1095,1105.2335
204,2.03,00:58:08:09,2328.5515,898.3165,1101.1760000000002
205,2.04,00:58:08:09,2317.018,895.1225,1096.492
206,2.05,00:58:08:09,2305.8665,892.5825,1092.214
207,2.06,00:58:08:09,2295.415,890.2195,1088.007
208,2.07,00:58:08:10,2285.8315,888.327,1083.6735
209,2.08,00:58:08:10,2275.7529999999997,885.816,1078.661
210,2.09,00:58:08:10,2265.4539999999997,882.8515,1073.0135
211,2.1,00:58:08:10,2255.741,880.6505,1066.937
212,2.11,00:58:08:11,2245.192,878.047,1060.3295
213,2.12,00:58:08:11,2235.234,875.9445,1052.934
214,2.13,00:58:08:11,2224.6865,873.69,1045.3085
215,2.14,00:58:08:11,2213.9505,871.812,1037.0795
216,2.15,00:58:08:12,2203.0215,869.8910000000001,1028.2975
217,2.16,00:58:08:12,2192.5715,868.1605,1019.311
218,2.17,00:58:08:12,2181.948,866.5385,1009.72
219,2.18,00:58:08:12,2171.2889999999998,865.159,999.7810000000001
220,2.19,00:58:08:13,2161.0725,864.159,989.562
221,2.2,00:58:08:13,2149.869,863.3760000000001,978.4125
222,2.21,00:58:08:13,2138.8615,862.9730000000001,966.8939999999999
223,2.22,00:58:08:13,2128.07,863.2275,955.2555
224,2.23,00:58:08:14,2117.1095,864.1785,943.1425
225,2.24,00:58:08:14,2106.4570000000003,865.39,930.6665
226,2.25,00:58:08:14,2096.138,866.6235,917.77
227,2.26,00:58:08:14,2084.9210000000003,869.2255,904.487
228,2.27,00:58:08:15,2074.295,871.4010000000001,891.05
229,2.28,00:58:08:15,2064.0405,873.809,877.444
230,2.29,00:58:08:15,2054.0589999999997,876.175,863.63
231,2.3,00:58:08:15,2043.7020000000002,879.5185,849.618
232,2.31,00:58:08:16,2034.3205,882.2689999999999,835.0145
233,2.32,00:58:08:16,2025.3955,885.1385,820.3225
234,2.33,00:58:08:16,2016.703,888.0175,805.3695
235,2.34,00:58:08:16,2008.546,890.8925,790.2919999999999
236,2.35,00:58:08:17,2000.711,893.9169999999999,775.1435
237,2.36,00:58:08:17,1993.2375,897.0305,760.1125
238,2.37,00:58:08:17,1985.891,900.0055,745.1039999999999
239,2.38,00:58:08:17,1978.7420000000002,903.0139999999999,730.064
240,2.39,00:58:08:18,1972.1625,906.13,715.3430000000001
241,2.4,00:58:08:18,1966.1035,909.3355,700.663
242,2.41,00:58:08:18,1960.5355,912.0865,686.1225
243,2.42,00:58:08:18,1955.3135,914.674,671.6675
244,2.43,00:58:08:19,1950.5575,917.0735,657.2410000000001
245,2.44,00:58:08:19,1946.119,919.382,643.225
246,2.45,00:58:08:19,1942.066,921.4839999999999,629.3965
247,2.46,00:58:08:19,1938.1505,923.4730000000001,616.0219999999999
248,2.47,00:58:08:20,1935.348,925.0360000000001,602.6275
249,2.48,00:58:08:20,1932.0085,926.5055,589.809
250,2.49,00:58:08:20,1928.858,927.9525,577.38
251,2.5,00:58:08:20,1924.2715,929.7355,565.7605
252,2.51,00:58:08:21,1922.0855,930.7325,554.0169999999999
253,2.52,00:58:08:21,1920.535,931.5625,542.268
254,2.53,00:58:08:21,1918.656,932.8245,531.5765
255,2.54,00:58:08:21,1916.92,933.8255,521.4580000000001
256,2.55,00:58:08:22,1915.391,934.5055,511.8995
257,2.56,00:58:08:22,1914.1960000000001,934.9515,503.092
258,2.57,00:58:08:22,1912.852,935.6215,494.7905
259,2.58,00:58:08:22,1911.878,935.7915,486.9315
260,2.59,00:58:08:23,1911.0655,935.7735,479.33099999999996
261,2.6,00:58:08:23,1910.3239999999998,935.6439999999999,472.2275
262,2.61,00:58:08:23,1909.9479999999999,935.6805,465.5535
263,2.62,00:58:08:23,1909.31,935.434,458.9075
264,2.63,00:58:08:24,1908.6170000000002,935.025,452.686
265,2.64,00:58:08:24,1907.9485,934.4760000000001,446.7035
266,2.65,00:58:08:24,1906.9045,933.618,442.148
267,2.66,00:58:08:24,1906.2185,933.3765,437.392
268,2.67,00:58:09:00,1905.7979999999998,932.6695,431.60699999999997
269,2.68,00:58:09:00,1905.1870000000001,933.2735,428.0555
270,2.69,00:58:09:00,1904.5085,933.372,424.94800000000004
271,2.7,00:58:09:00,1904.075,933.3430000000001,422.2025
272,2.71,00:58:09:01,1904.4125,932.355,419.2395
273,2.72,00:58:09:01,1904.318,932.305,417.4325
274,2.73,00:58:09:01,1904.287,932.3689999999999,416.577
275,2.74,00:58:09:01,1904.249,932.4580000000001,416.2745
276,2.75,00:58:09:02,1904.2325,932.3815,416.353
277,2.76,00:58:09:02,1904.355,932.1105,417.0235
278,2.77,00:58:09:02,1904.4615,931.7655,418.78
279,2.78,00:58:09:02,1903.705,932.3675,422.0765
280,2.79,00:58:09:03,1903.76,932.0165,425.06
281,2.8,00:58:09:03,1903.944,931.2265,428.4605
282,2.81,00:58:09:03,1904.2215,929.6469999999999,432.29699999999997
283,2.82,00:58:09:03,1904.345,928.919,437.2315
284,2.83,00:58:09:04,1904.5495,928.76,443.319
285,2.84,00:58:09:04,1904.701,927.6595,449.80300000000005
286,2.85,00:58:09:04,1904.391,926.8810000000001,457.0115
287,2.86,00:58:09:04,1904.247,926.0169999999999,464.625
288,2.87,00:58:09:05,1904.0620000000001,924.7965,472.81
289,2.88,00:58:09:05,1903.818,923.518,481.3745
290,2.89,00:58:09:05,1903.5695,922.31,490.602
291,2.9,00:58:09:05,1903.3595,920.682,500.2585
292,2.91,00:58:09:06,1903.2205,918.9860000000001,510.351
293,2.92,00:58:09:06,1902.9465,917.4055,521.1135
294,2.93,00:58:09:06,1902.932,915.1495,532.03
295,2.94,00:58:09:06,1903.0375,913.632,543.4305
296,2.95,00:58:09:07,1903.203,912.1355,555.212
297,2.96,00:58:09:07,1903.5629999999999,910.745,567.5715
298,2.97,00:58:09:07,1903.8125,909.533,579.988
299,2.98,00:58:09:07,1904.1215,908.1585,593.03
300,2.99,00:58:09:08,1904.1170000000002,906.925,606.1755
301,3.0,00:58:09:08,1904.0575,905.689,619.568
302,3.01,00:58:09:08,1904.0535,904.409,633.2515
303,3.02,00:58:09:08,1903.889,903.1295,647.0975
304,3.03,00:58:09:09,1903.6689999999999,901.9630000000001,661.0475
305,3.04,00:58:09:09,1903.3410000000001,900.7005,675.3439999999999
306,3.05,00:58:09:09,1902.789,899.5855,689.916
307,3.06,00:58:09:09,1901.967,898.8845,704.7015
308,3.07,00:58:09:10,1901.3585,897.9119999999999,719.6605
