Frame,Time,SMPTE,bar_right_foot_x,bar_right_foot_y,bar_right_foot_z
1,0.0,00:58:06:08,1982.33,1076.5843,27.9377
2,0.01,00:58:06:08,1982.342,1076.599,27.9427
3,0.02,00:58:06:08,1982.3323,1076.6127,27.936
4,0.03,00:58:06:09,1982.3207,1076.6177,27.9007
5,0.04,00:58:06:09,1982.3257,1076.569,27.9493
6,0.05,00:58:06:09,1982.3657,1076.5443,27.898000000000003
7,0.06,00:58:06:09,1982.3657,1076.5457,27.91
8,0.07,00:58:06:10,1982.3633,1076.5539999999999,27.8977
9,0.08,00:58:06:10,1982.3843,1076.5443,27.9017
10,0.09,00:58:06:10,1982.3747,1076.5563,27.901
11,0.1,00:58:06:10,1982.3893,1076.5539999999999,27.896
12,0.11,00:58:06:11,1982.3923,1076.5557,27.8963
13,0.12,00:58:06:11,1982.394,1076.5553,27.884
14,0.13,00:58:06:11,1982.4083,1076.5539999999999,27.912
15,0.14,00:58:06:11,1982.4160000000002,1076.5463,27.8987
16,0.15,00:58:06:12,1982.4293,1076.5447,27.898000000000003
17,0.16,00:58:06:12,1982.425,1076.5633,27.8917
18,0.17,00:58:06:12,1982.431,1076.5673,27.883000000000003
19,0.18,00:58:06:12,1982.4303,1076.5810000000001,27.8857
20,0.19,00:58:06:13,1982.4383,1076.5827,27.8777
21,0.2,00:58:06:13,1982.4370000000001,1076.578,27.8823
22,0.21,00:58:06:13,1982.4389999999999,1076.5739999999998,27.8827
23,0.22,00:58:06:13,1982.4407,1076.5867,27.8833
24,0.23,00:58:06:14,1982.4447,1076.5837,27.881
25,0.24,00:58:06:14,1982.4323,1076.583,27.8797
26,0.25,00:58:06:14,1982.4347,1076.5913,27.8817
27,0.26,00:58:06:14,1982.4313,1076.5910000000001,27.8827
28,0.27,00:58:06:15,1982.4317,1076.5773,27.873
29,0.28,00:58:06:15,1982.4297,1076.5839999999998,27.892
30,0.29,00:58:06:15,1982.4087,1076.5873,27.8827
31,0.3,00:58:06:15,1982.4083,1076.5877,27.8767
32,0.31,00:58:06:16,1982.4283,1076.577,27.886999999999997
33,0.32,00:58:06:16,1982.4133,1076.5843,27.8943
34,0.33,00:58:06:16,1982.415,1076.5783,27.8897
35,0.34,00:58:06:16,1982.4173,1076.5707,27.895
36,0.35,00:58:06:17,1982.4070000000002,1076.5813,27.896
37,0.36,00:58:06:17,1982.4097,1076.5747,27.8917
38,0.37,00:58:06:17,1982.4163,1076.5739999999998,27.8867
39,0.38,00:58:06:17,1982.4160000000002,1076.5703,27.8873
40,0.39,00:58:06:18,1982.4153,1076.572,27.8877
41,0.4,00:58:06:18,1982.418,1076.56,27.8913
42,0.41,00:58:06:18,1982.4263,1076.5510000000002,27.888
43,0.42,00:58:06:18,1982.4227,1076.5573,27.8987
44,0.43,00:58:06:19,1982.4297,1076.566,27.8843
45,0.44,00:58:06:19,1982.4479999999999,1076.5567,27.9057
46,0.45,00:58:06:19,1982.4560000000001,1076.5507,27.8887
47,0.46,00:58:06:19,1982.4560000000001,1076.552,27.9077
48,0.47,00:58:06:20,1982.4477,1076.5510000000002,27.896
49,0.48,00:58:06:20,1982.4487,1076.549,27.8843
50,0.49,00:58:06:20,1982.4533,1076.547,27.8993
51,0.5,00:58:06:20,1982.4663,1076.5457,27.915
52,0.51,00:58:06:21,1982.4497,1076.5537,27.8773
53,0.52,00:58:06:21,1982.457,1076.5437,27.8913
