Frame,Time,SMPTE,bar_shoulder_centre_x,bar_shoulder_centre_y,bar_shoulder_centre_z
1,0.0,00:58:06:08,2119.071,1053.6545,1460.773
2,0.01,00:58:06:08,2119.094,1053.637,1460.7720000000002
3,0.02,00:58:06:08,2119.112,1053.6175,1460.7625
4,0.03,00:58:06:09,2119.1205,1053.605,1460.7395
5,0.04,00:58:06:09,2119.1835,1053.5295,1460.797
6,0.05,00:58:06:09,2119.1805,1053.5510000000002,1460.735
7,0.06,00:58:06:09,2119.1820000000002,1053.532,1460.705
8,0.07,00:58:06:10,2119.1839999999997,1053.516,1460.7105
9,0.08,00:58:06:10,2119.1955,1053.494,1460.683
10,0.09,00:58:06:10,2119.2025,1053.479,1460.6725
11,0.1,00:58:06:10,2119.215,1053.4485,1460.66
12,0.11,00:58:06:11,2119.238,1053.417,1460.652
13,0.12,00:58:06:11,2119.2435,1053.3905,1460.6505
14,0.13,00:58:06:11,2119.284,1053.3615,1460.6485
15,0.14,00:58:06:11,2119.2945,1053.3115,1460.618
16,0.15,00:58:06:12,2119.341,1053.2635,1460.6395
17,0.16,00:58:06:12,2119.376,1053.2065,1460.632
18,0.17,00:58:06:12,2119.428,1053.1405,1460.6295
19,0.18,00:58:06:12,2119.4825,1053.07,1460.624
20,0.19,00:58:06:13,2119.525,1053.0105,1460.6005
21,0.2,00:58:06:13,2119.5679999999998,1052.917,1460.6055
22,0.21,00:58:06:13,2119.6220000000003,1052.8275,1460.5929999999998
23,0.22,00:58:06:13,2119.68,1052.708,1460.5955
24,0.23,00:58:06:14,2119.7045,1052.5845,1460.558
25,0.24,00:58:06:14,2119.751,1052.447,1460.5420000000001
26,0.25,00:58:06:14,2119.7745,1052.3115,1460.495
27,0.26,00:58:06:14,2119.8135,1052.1595,1460.477
28,0.27,00:58:06:15,2119.81,1051.9965,1460.431
29,0.28,00:58:06:15,2119.8115,1051.822,1460.392
30,0.29,00:58:06:15,2119.8045,1051.645,1460.3465
31,0.3,00:58:06:15,2119.7845,1051.475,1460.307
32,0.31,00:58:06:16,2119.7825,1051.306,1460.276
33,0.32,00:58:06:16,2119.762,1051.128,1460.247
34,0.33,00:58:06:16,2119.738,1050.9515,1460.2155
35,0.34,00:58:06:16,2119.7055,1050.763,1460.1870000000001
36,0.35,00:58:06:17,2119.6825,1050.569,1460.1735
37,0.36,00:58:06:17,2119.645,1050.383,1460.1529999999998
38,0.37,00:58:06:17,2119.6255,1050.1860000000001,1460.1429999999998
39,0.38,00:58:06:17,2119.607,1050.0245,1460.1415
40,0.39,00:58:06:18,2119.5745,1049.8475,1460.1495
41,0.4,00:58:06:18,2119.54,1049.6985,1460.1465
42,0.41,00:58:06:18,2119.5235,1049.5285,1460.145
43,0.42,00:58:06:18,2119.4855,1049.381,1460.1689999999999
