Frame,Time,SMPTE,bar_right_hand_x,bar_right_hand_y,bar_right_hand_z
1,0.0,00:58:06:08,1353.4820000000002,1027.761,1295.229
2,0.01,00:58:06:08,1353.543,1027.81,1294.8139999999999
3,0.02,00:58:06:08,1353.5839999999998,1027.857,1294.394
4,0.03,00:58:06:09,1353.793,1027.3,1293.806
5,0.04,00:58:06:09,1353.7920000000001,1027.389,1293.46
6,0.05,00:58:06:09,1353.8229999999999,1027.434,1293.076
7,0.06,00:58:06:09,1353.825,1027.496,1292.79
8,0.07,00:58:06:10,1353.8270000000002,1027.5430000000001,1292.576
9,0.08,00:58:06:10,1353.869,1027.595,1292.414
10,0.09,00:58:06:10,1353.918,1027.632,1292.269
11,0.1,00:58:06:10,1353.9679999999998,1027.661,1292.137
12,0.11,00:58:06:11,1354.05,1027.683,1292.025
13,0.12,00:58:06:11,1354.1370000000002,1027.6760000000002,1291.911
14,0.13,00:58:06:11,1354.2479999999998,1027.629,1291.7839999999999
15,0.14,00:58:06:11,1354.362,1027.54,1291.597
16,0.15,00:58:06:12,1354.501,1027.422,1291.3410000000001
17,0.16,00:58:06:12,1354.6589999999999,1027.3239999999998,1291.006
18,0.17,00:58:06:12,1354.832,1027.0639999999999,1290.553
19,0.18,00:58:06:12,1355.036,1026.867,1290.08
20,0.19,00:58:06:13,1355.224,1026.6960000000001,1289.506
21,0.2,00:58:06:13,1355.4920000000002,1026.371,1288.877
22,0.21,00:58:06:13,1355.701,1026.079,1288.1480000000001
23,0.22,00:58:06:13,1355.8929999999998,1025.903,1287.395
24,0.23,00:58:06:14,1356.099,1025.511,1286.524
25,0.24,00:58:06:14,1356.2920000000001,1025.241,1285.6689999999999
26,0.25,00:58:06:14,1356.461,1024.971,1284.861
27,0.26,00:58:06:14,1356.629,1024.763,1283.993
28,0.27,00:58:06:15,1356.777,1024.4080000000001,1283.162
29,0.28,00:58:06:15,1356.875,1024.212,1282.395
30,0.29,00:58:06:15,1356.9479999999999,1024.036,1281.671
31,0.3,00:58:06:15,1357.0179999999998,1023.8760000000001,1281.067
32,0.31,00:58:06:16,1357.076,1023.829,1280.5410000000002
33,0.32,00:58:06:16,1357.08,1023.685,1280.127
34,0.33,00:58:06:16,1357.0739999999998,1023.6080000000001,1279.777
35,0.34,00:58:06:16,1357.019,1023.538,1279.491
36,0.35,00:58:06:17,1356.963,1023.445,1279.305
37,0.36,00:58:06:17,1356.884,1023.375,1279.205
38,0.37,00:58:06:17,1356.8410000000001,1023.27,1279.22
39,0.38,00:58:06:17,1356.796,1023.196,1279.328
40,0.39,00:58:06:18,1356.743,1023.118,1279.51
41,0.4,00:58:06:18,1356.693,1023.025,1279.745
42,0.41,00:58:06:18,1356.612,1022.914,1280.049
43,0.42,00:58:06:18,1356.565,1022.826,1280.372
44,0.43,00:58:06:19,1356.4470000000001,1022.666,1280.6789999999999
45,0.44,00:58:06:19,1356.3210000000001,1022.3939999999999,1281.069
