Frame,Time,SMPTE,bar_left_wrist_x,bar_left_wrist_y,bar_left_wrist_z
1,0.0,00:58:06:08,2797.4959999999996,1073.369,1245.43
2,0.01,00:58:06:08,2797.3475,1073.322,1244.9745
3,0.02,00:58:06:08,2797.228,1073.287,1244.5835
4,0.03,00:58:06:09,2796.9625,1073.1635,1244.4255
5,0.04,00:58:06:09,2796.812,1073.1860000000001,1243.973
6,0.05,00:58:06:09,2796.698,1073.2115,1243.572
7,0.06,00:58:06:09,2796.6315,1073.2345,1243.3339999999998
8,0.07,00:58:06:10,2796.57,1073.2735,1243.072
9,0.08,00:58:06:10,2796.5635,1073.3465,1242.9065
10,0.09,00:58:06:10,2796.518,1073.3980000000001,1242.7165
11,0.1,00:58:06:10,2796.5005,1073.496,1242.527
12,0.11,00:58:06:11,2796.4965,1073.595,1242.3585
13,0.12,00:58:06:11,2796.4575,1073.6789999999999,1242.2285
14,0.13,00:58:06:11,2796.4840000000004,1073.79,1242.1695
15,0.14,00:58:06:11,2796.475,1073.8765,1242.1325
16,0.15,00:58:06:12,2796.52,1073.9605,1242.1045
17,0.16,00:58:06:12,2796.5515,1074.0639999999999,1242.109
18,0.17,00:58:06:12,2796.5905,1074.19,1242.0295
19,0.18,00:58:06:12,2796.6215,1074.2825,1242.014
20,0.19,00:58:06:13,2796.612,1074.361,1241.8915
21,0.2,00:58:06:13,2796.6145,1074.4595,1241.7930000000001
22,0.21,00:58:06:13,2796.6679999999997,1074.594,1241.7089999999998
23,0.22,00:58:06:13,2796.664,1074.641,1241.6145
24,0.23,00:58:06:14,2796.6545,1074.729,1241.441
25,0.24,00:58:06:14,2796.6195,1074.8475,1241.242
26,0.25,00:58:06:14,2796.599,1074.921,1241.108
27,0.26,00:58:06:14,2796.5355,1075.0415,1240.8885
28,0.27,00:58:06:15,2796.5240000000003,1075.14,1240.7785
29,0.28,00:58:06:15,2796.449,1075.261,1240.5065
30,0.29,00:58:06:15,2796.381,1075.392,1240.3165
31,0.3,00:58:06:15,2796.3065,1075.5230000000001,1240.128
32,0.31,00:58:06:16,2796.21,1075.655,1239.9105
33,0.32,00:58:06:16,2796.215,1075.846,1239.8525
34,0.33,00:58:06:16,2796.1415,1076.0285,1239.682
35,0.34,00:58:06:16,2796.1385,1076.2055,1239.6525
36,0.35,00:58:06:17,2796.1185,1076.3685,1239.6019999999999
37,0.36,00:58:06:17,2796.0625,1076.5685,1239.5625
38,0.37,00:58:06:17,2796.039,1076.7615,1239.6475
39,0.38,00:58:06:17,2796.008,1076.9925,1239.6375
40,0.39,00:58:06:18,2796.0,1077.195,1239.68
41,0.4,00:58:06:18,2796.0265,1077.4189999999999,1239.8375
42,0.41,00:58:06:18,2796.035,1077.6005,1239.9705
43,0.42,00:58:06:18,2796.012,1077.819,1240.039
44,0.43,00:58:06:19,2796.0535,1077.978,1240.187
45,0.44,00:58:06:19,2796.0565,1078.1595,1240.3365
46,0.45,00:58:06:19,2796.071,1078.3475,1240.5445
47,0.46,00:58:06:19,2796.1185,1078.512,1240.7885
48,0.47,00:58:06:20,2796.16,1078.64,1241.037
49,0.48,00:58:06:20,2796.1940000000004,1078.79,1241.3505
50,0.49,00:58:06:20,2796.1835,1078.938,1241.58
51,0.5,00:58:06:20,2796.1890000000003,1079.0410000000002,1241.81
52,0.51,00:58:06:21,2796.7185,1078.8265,1241.7005
53,0.52,00:58:06:21,2796.7245,1078.917,1241.9545
54,0.53,00:58:06:21,2796.716,1079.0115,1242.1785
55,0.54,00:58:06:21,2796.7275,1079.0535,1242.48
56,0.55,00:58:06:22,2796.7215,1079.096,1242.6789999999999
57,0.56,00:58:06:22,2796.702,1079.11,1242.8855
58,0.57,00:58:06:22,2796.7009999999996,1079.1355,1243.0615
59,0.58,00:58:06:22,2796.6765,1079.1475,1243.234
60,0.59,00:58:06:23,2796.657,1079.133,1243.344
61,0.6,00:58:06:23,2796.618,1079.131,1243.471
62,0.61,00:58:06:23,2796.5429999999997,1079.0945,1243.517
63,0.62,00:58:06:23,2796.5029999999997,1079.086,1243.586
64,0.63,00:58:06:24,2796.4075,1079.049,1243.5755
65,0.64,00:58:06:24,2796.3495,1079.0315,1243.538
66,0.65,00:58:06:24,2796.3085,1079.019,1243.4725
67,0.66,00:58:06:24,2796.228,1078.99,1243.363
68,0.67,00:58:07:00,2796.1820000000002,1078.99,1243.2735
69,0.68,00:58:07:00,2796.119,1079.007,1243.155
70,0.69,00:58:07:00,2796.0205,1079.024,1243.0065
71,0.7,00:58:07:00,2795.91,1079.075,1242.8225
72,0.71,00:58:07:01,2795.7955,1079.1385,1242.6695
73,0.72,00:58:07:01,2795.66,1079.205,1242.461
74,0.73,00:58:07:01,2795.5545,1079.2795,1242.353
75,0.74,00:58:07:01,2795.4429999999998,1079.374,1242.2145
76,0.75,00:58:07:02,2795.363,1079.4885,1242.139
77,0.76,00:58:07:02,2795.2665,1079.626,1242.0825
78,0.77,00:58:07:02,2795.135,1079.778,1242.014
79,0.78,00:58:07:02,2795.0135,1079.9915,1242.01
80,0.79,00:58:07:03,2794.909,1080.2195,1242.0230000000001
81,0.8,00:58:07:03,2794.7859999999996,1080.4885,1242.0675
82,0.81,00:58:07:03,2794.6875,1080.7555,1242.1689999999999
83,0.82,00:58:07:03,2794.6079999999997,1081.0495,1242.3295
84,0.83,00:58:07:04,2794.5370000000003,1081.3535,1242.519
85,0.84,00:58:07:04,2794.514,1081.692,1242.7585
86,0.85,00:58:07:04,2794.545,1082.008,1243.108
87,0.86,00:58:07:04,2794.5679999999998,1082.3405,1243.468
88,0.87,00:58:07:05,2794.6209999999996,1082.6665,1243.896
89,0.88,00:58:07:05,2794.6275,1082.991,1244.316
90,0.89,00:58:07:05,2794.6375,1083.3215,1244.6965
91,0.9,00:58:07:05,2794.6385,1083.636,1245.0575
92,0.91,00:58:07:06,2794.6609999999996,1083.9375,1245.4835
93,0.92,00:58:07:06,2794.6985,1084.2145,1245.894
94,0.93,00:58:07:06,2794.7285,1084.464,1246.271
95,0.94,00:58:07:06,2794.7470000000003,1084.726,1246.6575
96,0.95,00:58:07:07,2794.75,1084.9505,1247.0595
97,0.96,00:58:07:07,2794.7459999999996,1085.153,1247.415
98,0.97,00:58:07:07,2794.7325,1085.3685,1247.698
99,0.98,00:58:07:07,2794.6675,1085.5605,1247.9385
100,0.99,00:58:07:08,2794.6335,1085.7169999999999,1248.1545
101,1.0,00:58:07:08,2794.045,1086.1755,1248.6635
102,1.01,00:58:07:08,2793.941,1086.286,1248.7555
103,1.02,00:58:07:08,2793.8775,1086.4375,1248.823
104,1.03,00:58:07:09,2793.752,1086.503,1248.8325
105,1.04,00:58:07:09,2793.5535,1086.6065,1248.7225
106,1.05,00:58:07:09,2793.3105,1086.67,1248.4389999999999
107,1.06,00:58:07:09,2793.0820000000003,1086.743,1248.254
108,1.07,00:58:07:10,2792.8005,1086.7865,1247.904
109,1.08,00:58:07:10,2792.5040000000004,1086.858,1247.463
110,1.09,00:58:07:10,2792.2185,1086.906,1247.0425
111,1.1,00:58:07:10,2791.945,1087.007,1246.4095
112,1.11,00:58:07:11,2791.7115,1087.1019999999999,1245.875
113,1.12,00:58:07:11,2791.4790000000003,1087.243,1245.275
114,1.13,00:58:07:11,2791.3,1087.422,1244.722
115,1.14,00:58:07:11,2791.1015,1087.5935,1244.1265
116,1.15,00:58:07:12,2790.9195,1087.7995,1243.5810000000001
117,1.16,00:58:07:12,2790.7345,1087.9995,1243.052
118,1.17,00:58:07:12,2790.5490000000004,1088.237,1242.521
119,1.18,00:58:07:12,2790.4040000000005,1088.484,1242.0610000000001
120,1.19,00:58:07:13,2790.2375,1088.7475,1241.588
121,1.2,00:58:07:13,2790.113,1089.0339999999999,1241.212
122,1.21,00:58:07:13,2789.9825,1089.2945,1240.849
123,1.22,00:58:07:13,2789.8375,1089.6225,1240.522
124,1.23,00:58:07:14,2789.7435,1089.935,1240.2
125,1.24,00:58:07:14,2789.6809999999996,1090.228,1239.96
126,1.25,00:58:07:14,2789.6279999999997,1090.5595,1239.833
127,1.26,00:58:07:14,2789.6335,1090.854,1239.765
128,1.27,00:58:07:15,2789.687,1091.1435,1239.7615
129,1.28,00:58:07:15,2789.777,1091.4405,1239.808
130,1.29,00:58:07:15,2789.92,1091.6860000000001,1239.9825
131,1.3,00:58:07:15,2790.1220000000003,1091.9365,1240.1265
132,1.31,00:58:07:16,2790.3505,1092.1425,1240.3715
133,1.32,00:58:07:16,2790.6975,1092.2730000000001,1240.72
134,1.33,00:58:07:16,2791.0675,1092.3715,1241.052
135,1.34,00:58:07:16,2791.5159999999996,1092.346,1241.4835
136,1.35,00:58:07:17,2791.9765,1092.1925,1241.91
137,1.36,00:58:07:17,2792.5335,1091.9635,1242.4045
138,1.37,00:58:07:17,2793.1459999999997,1091.5525,1242.985
139,1.38,00:58:07:17,2793.7915,1091.0425,1243.5295
140,1.39,00:58:07:18,2794.5029999999997,1090.3285,1244.1505
141,1.4,00:58:07:18,2795.2990000000004,1089.4389999999999,1244.873
142,1.41,00:58:07:18,2796.0985,1088.3519999999999,1245.5155
143,1.42,00:58:07:18,2796.974,1087.0785,1246.1845
144,1.43,00:58:07:19,2797.8065,1085.572,1246.829
145,1.44,00:58:07:19,2798.6795,1083.8405,1247.4485
146,1.45,00:58:07:19,2800.09,1081.5725,1247.758
147,1.46,00:58:07:19,2801.02,1079.3095,1248.4005
148,1.47,00:58:07:20,2801.4359999999997,1077.119,1249.3319999999999
149,1.48,00:58:07:20,2802.3959999999997,1074.2585,1249.9325
150,1.49,00:58:07:20,2803.447,1071.1105,1250.5919999999999
151,1.5,00:58:07:20,2804.5255,1067.6960000000001,1251.1775
152,1.51,00:58:07:21,2805.647,1063.976,1251.83
153,1.52,00:58:07:21,2806.7865,1059.934,1252.263
154,1.53,00:58:07:21,2807.865,1055.5465,1252.5905
155,1.54,00:58:07:21,2808.883,1050.4080000000001,1252.9105
156,1.55,00:58:07:22,2809.785,1045.0375,1252.986
157,1.56,00:58:07:22,2810.4959999999996,1039.187,1252.8339999999998
158,1.57,00:58:07:22,2811.0415,1032.8825,1252.506
159,1.58,00:58:07:22,2811.507,1026.1689999999999,1251.6925
160,1.59,00:58:07:23,2811.5165,1019.0495,1250.933
161,1.6,00:58:07:23,2811.2085,1011.477,1249.9545
162,1.61,00:58:07:23,2810.5655,1003.52,1248.601
163,1.62,00:58:07:23,2809.5359999999996,994.5895,1246.628
164,1.63,00:58:07:24,2808.265,985.556,1244.6989999999998
165,1.64,00:58:07:24,2806.4855,976.0260000000001,1242.354
166,1.65,00:58:07:24,2804.26,966.1705,1239.4975
167,1.66,00:58:07:24,2801.5615,955.893,1236.339
168,1.67,00:58:08:00,2798.2405,945.331,1232.6685
169,1.68,00:58:08:00,2794.3255,934.55,1228.589
170,1.69,00:58:08:00,2790.1695,923.395,1224.012
171,1.7,00:58:08:00,2784.882,912.221,1218.9895
172,1.71,00:58:08:01,2778.926,900.9875,1213.486
