Frame,Time,SMPTE,bar_left_foot_x,bar_left_foot_y,bar_left_foot_z
1,0.0,00:54:24:00,2352.0903,838.3043,32.4933
2,0.01,00:54:24:00,2352.0903,838.3043,32.4933
3,0.02,00:54:24:01,2352.0903,838.3043,32.4933
4,0.03,00:54:24:01,2352.0903,838.3043,32.4933
5,0.04,00:54:24:01,2352.0903,838.3043,32.4933
6,0.05,00:54:24:01,2352.0903,838.3043,32.4933
7,0.06,00:54:24:02,2352.0903,838.3043,32.4933
8,0.07,00:54:24:02,2352.0903,838.3043,32.4933
9,0.08,00:54:24:02,2352.0903,838.3043,32.4933
10,0.09,00:54:24:02,2352.0903,838.3043,32.4933
11,0.1,00:54:24:03,2352.0903,838.3043,32.4933
12,0.11,00:54:24:03,2352.0903,838.3043,32.4933
13,0.12,00:54:24:03,2352.0903,838.3043,32.4933
14,0.13,00:54:24:03,2352.0903,838.3043,32.4933
15,0.14,00:54:24:04,2352.0903,838.3043,32.4933
16,0.15,00:54:24:04,2352.0903,838.3043,32.4933
17,0.16,00:54:24:04,2352.0903,838.3043,32.4933
18,0.17,00:54:24:04,2352.0903,838.3043,32.4933
19,0.18,00:54:24:05,2352.0903,838.3043,32.4933
20,0.19,00:54:24:05,2352.0903,838.3043,32.4933
21,0.2,00:54:24:05,2352.0903,838.3043,32.4933
22,0.21,00:54:24:05,2352.0903,838.3043,32.4933
23,0.22,00:54:24:06,2352.0903,838.3043,32.4933
24,0.23,00:54:24:06,2352.0903,838.3043,32.4933
25,0.24,00:54:24:06,2352.0903,838.3043,32.4933
26,0.25,00:54:24:06,2352.0903,838.3043,32.4933
27,0.26,00:54:24:07,2352.0903,838.3043,32.4933
28,0.27,00:54:24:07,2352.0903,838.3043,32.4933
29,0.28,00:54:24:07,2352.0903,838.3043,32.4933
30,0.29,00:54:24:07,2352.0903,838.3043,32.4933
31,0.3,00:54:24:08,2352.0903,838.3043,32.4933
32,0.31,00:54:24:08,2352.0903,838.3043,32.4933
33,0.32,00:54:24:08,2352.0903,838.3043,32.4933
34,0.33,00:54:24:08,2352.0903,838.3043,32.4933
35,0.34,00:54:24:09,2352.0903,838.3043,32.4933
36,0.35,00:54:24:09,2352.0903,838.3043,32.4933
37,0.36,00:54:24:09,2352.0903,838.3043,32.4933
38,0.37,00:54:24:09,2352.0903,838.3043,32.4933
39,0.38,00:54:24:10,2352.0903,838.3043,32.4933
40,0.39,00:54:24:10,2352.0903,838.3043,32.4933
41,0.4,00:54:24:10,2352.0903,838.3043,32.4933
42,0.41,00:54:24:10,2352.0903,838.3043,32.4933
43,0.42,00:54:24:11,2352.0903,838.3043,32.4933
44,0.43,00:54:24:11,2352.0903,838.3043,32.4933
45,0.44,00:54:24:11,2352.0903,838.3043,32.4933
46,0.45,00:54:24:11,2352.0903,838.3043,32.4933
47,0.46,00:54:24:12,2352.0903,838.3043,32.4933
48,0.47,00:54:24:12,2352.0903,838.3043,32.4933
49,0.48,00:54:24:12,2352.0903,838.3043,32.4933
50,0.49,00:54:24:12,2352.0903,838.3043,32.4933
51,0.5,00:54:24:13,2352.0903,838.3043,32.4933
52,0.51,00:54:24:13,2352.0903,838.3043,32.4933
53,0.52,00:54:24:13,2352.0903,838.3043,32.4933
54,0.53,00:54:24:13,2352.0903,838.3043,32.4933
55,0.54,00:54:24:14,2352.0903,838.3043,32.4933
56,0.55,00:54:24:14,2352.0903,838.3043,32.4933
57,0.56,00:54:24:14,2352.0903,838.3043,32.4933
58,0.57,00:54:24:14,2352.0903,838.3043,32.4933
59,0.58,00:54:24:15,2352.0903,838.3043,32.4933
60,0.59,00:54:24:15,2352.0903,838.3043,32.4933
61,0.6,00:54:24:15,2352.0903,838.3043,32.4933
62,0.61,00:54:24:15,2352.0903,838.3043,32.4933
63,0.62,00:54:24:16,2352.0903,838.3043,32.4933
64,0.63,00:54:24:16,2352.0903,838.3043,32.4933
65,0.64,00:54:24:16,2352.0903,838.3043,32.4933
66,0.65,00:54:24:16,2352.0903,838.3043,32.4933
67,0.66,00:54:24:17,2352.0903,838.3043,32.4933
68,0.67,00:54:24:17,2352.0903,838.3043,32.4933
69,0.68,00:54:24:17,2352.0903,838.3043,32.4933
70,0.69,00:54:24:17,2352.0903,838.3043,32.4933
71,0.7,00:54:24:18,2352.0903,838.3043,32.4933
72,0.71,00:54:24:18,2352.0903,838.3043,32.4933
73,0.72,00:54:24:18,2352.0903,838.3043,32.4933
74,0.73,00:54:24:18,2352.0903,838.3043,32.4933
75,0.74,00:54:24:19,2352.0903,838.3043,32.4933
76,0.75,00:54:24:19,2352.0903,838.3043,32.4933
77,0.76,00:54:24:19,2352.0903,838.3043,32.4933
78,0.77,00:54:24:19,2352.0903,838.3043,32.4933
79,0.78,00:54:24:20,2352.0903,838.3043,32.4933
80,0.79,00:54:24:20,2352.0903,838.3043,32.4933
81,0.8,00:54:24:20,2352.0903,838.3043,32.4933
82,0.81,00:54:24:20,2352.0903,838.3043,32.4933
83,0.82,00:54:24:21,2352.0903,838.3043,32.4933
84,0.83,00:54:24:21,2352.0903,838.3043,32.4933
85,0.84,00:54:24:21,2352.0903,838.3043,32.4933
86,0.85,00:54:24:21,2352.0903,838.3043,32.4933
87,0.86,00:54:24:22,2352.0903,838.3043,32.4933
88,0.87,00:54:24:22,2352.0903,838.3043,32.4933
89,0.88,00:54:24:22,2352.0903,838.3043,32.4933
90,0.89,00:54:24:22,2352.0903,838.3043,32.4933
91,0.9,00:54:24:23,2352.0903,838.3043,32.4933
92,0.91,00:54:24:23,2352.0903,838.3043,32.4933
93,0.92,00:54:24:23,2352.0903,838.3043,32.4933
94,0.93,00:54:24:23,2352.0903,838.3043,32.4933
95,0.94,00:54:24:24,2352.0903,838.3043,32.4933
96,0.95,00:54:24:24,2352.0903,838.3043,32.4933
97,0.96,00:54:24:24,2352.0903,838.3043,32.4933
98,0.97,00:54:24:24,2352.0903,838.3043,32.4933
99,0.98,00:54:25:00,2352.0903,838.3043,32.4933
100,0.99,00:54:25:00,2352.0903,838.3043,32.4933
101,1.0,00:54:25:00,2352.0903,838.3043,32.4933
102,1.01,00:54:25:00,2352.0903,838.3043,32.4933
103,1.02,00:54:25:01,2352.0903,838.3043,32.4933
104,1.03,00:54:25:01,2352.0903,838.3043,32.4933
105,1.04,00:54:25:01,2352.0903,838.3043,32.4933
106,1.05,00:54:25:01,2352.0903,838.3043,32.4933
107,1.06,00:54:25:02,2352.0903,838.3043,32.4933
108,1.07,00:54:25:02,2352.0903,838.3043,32.4933
109,1.08,00:54:25:02,2352.0903,838.3043,32.4933
110,1.09,00:54:25:02,2352.0903,838.3043,32.4933
111,1.1,00:54:25:03,2352.0903,838.3043,32.4933
112,1.11,00:54:25:03,2352.0903,838.3043,32.4933
113,1.12,00:54:25:03,2352.0903,838.3043,32.4933
114,1.13,00:54:25:03,2352.0903,838.3043,32.4933
115,1.14,00:54:25:04,2352.0903,838.3043,32.4933
116,1.15,00:54:25:04,2352.0903,838.3043,32.4933
117,1.16,00:54:25:04,2352.0903,838.3043,32.4933
118,1.17,00:54:25:04,2352.0903,838.3043,32.4933
119,1.18,00:54:25:05,2352.0903,838.3043,32.4933
120,1.19,00:54:25:05,2352.0903,838.3043,32.4933
121,1.2,00:54:25:05,2352.0903,838.3043,32.4933
122,1.21,00:54:25:05,2352.0903,838.3043,32.4933
123,1.22,00:54:25:06,2352.0903,838.3043,32.4933
124,1.23,00:54:25:06,2352.0903,838.3043,32.4933
125,1.24,00:54:25:06,2352.0903,838.3043,32.4933
126,1.25,00:54:25:06,2352.0903,838.3043,32.4933
