Frame,Time,SMPTE,bar_left_elbow_x,bar_left_elbow_y,bar_left_elbow_z
1,0.0,00:59:54:15,2608.7805,1136.2285,1367.1
2,0.01,00:59:54:15,2608.8075,1136.2125,1366.9505
3,0.02,00:59:54:16,2608.8475,1136.204,1366.808
4,0.03,00:59:54:16,2608.6675,1136.2675,1366.7925
5,0.04,00:59:54:16,2608.4365,1136.3955,1366.7255
6,0.05,00:59:54:16,2608.428,1136.379,1366.6555
7,0.06,00:59:54:17,2608.433,1136.425,1366.4825
8,0.07,00:59:54:17,2608.438,1136.458,1366.3025
9,0.08,00:59:54:17,2608.481,1136.4715,1366.1955
10,0.09,00:59:54:17,2608.5170000000003,1136.4975,1366.082
11,0.1,00:59:54:18,2608.5705,1136.494,1365.999
12,0.11,00:59:54:18,2608.5815,1136.5715,1365.8105
13,0.12,00:59:54:18,2608.603,1136.587,1365.719
14,0.13,00:59:54:18,2608.639,1136.578,1365.6365
15,0.14,00:59:54:19,2608.703,1136.5395,1365.6589999999999
16,0.15,00:59:54:19,2608.775,1136.567,1365.6429999999998
17,0.16,00:59:54:19,2608.8089999999997,1136.5655,1365.5665
18,0.17,00:59:54:19,2608.8505,1136.595,1365.4945
19,0.18,00:59:54:20,2608.87,1136.5755,1365.392
20,0.19,00:59:54:20,2608.8705,1136.6025,1365.2015
21,0.2,00:59:54:20,2608.9425,1136.6035,1365.0475
22,0.21,00:59:54:20,2608.9295,1136.628,1364.8015
23,0.22,00:59:54:21,2609.001,1136.681,1364.6355
24,0.23,00:59:54:21,2609.0055,1136.7495,1364.425
25,0.24,00:59:54:21,2609.0415,1136.8545,1364.2775
26,0.25,00:59:54:21,2609.0815,1136.986,1364.138
27,0.26,00:59:54:22,2609.067,1137.144,1363.87
28,0.27,00:59:54:22,2609.071,1137.2965,1363.705
29,0.28,00:59:54:22,2609.1015,1137.4145,1363.6005
30,0.29,00:59:54:22,2609.09,1137.5255,1363.434
31,0.3,00:59:54:23,2609.134,1137.6385,1363.3435
32,0.31,00:59:54:23,2609.1620000000003,1137.75,1363.2325
33,0.32,00:59:54:23,2609.2205,1137.86,1363.128
34,0.33,00:59:54:23,2609.2665,1137.979,1363.066
35,0.34,00:59:54:24,2609.3595,1138.108,1363.056
36,0.35,00:59:54:24,2609.4215,1138.247,1363.0520000000001
37,0.36,00:59:54:24,2609.4565,1138.4045,1363.0770000000002
38,0.37,00:59:54:24,2609.529,1138.548,1363.192
39,0.38,00:59:55:00,2609.567,1138.682,1363.2839999999999
40,0.39,00:59:55:00,2609.621,1138.839,1363.396
41,0.4,00:59:55:00,2609.7175,1138.948,1363.5995
42,0.41,00:59:55:00,2609.7575,1139.09,1363.7035
43,0.42,00:59:55:01,2609.788,1139.208,1363.7945
44,0.43,00:59:55:01,2609.8475,1139.345,1363.874
45,0.44,00:59:55:01,2609.8555,1139.5125,1363.8845
46,0.45,00:59:55:01,2609.881,1139.675,1363.9015
47,0.46,00:59:55:02,2609.9505,1139.8615,1363.932
48,0.47,00:59:55:02,2609.9665,1140.017,1363.941
49,0.48,00:59:55:02,2609.946,1140.2205,1363.8670000000002
50,0.49,00:59:55:02,2609.9655,1140.381,1363.8870000000002
51,0.5,00:59:55:03,2609.97,1140.5695,1363.8310000000001
52,0.51,00:59:55:03,2610.0175,1140.725,1363.9245
53,0.52,00:59:55:03,2610.0315,1140.8575,1363.9085
54,0.53,00:59:55:03,2610.0465,1140.9835,1363.8025
55,0.54,00:59:55:04,2610.08,1141.0985,1363.7605
56,0.55,00:59:55:04,2610.1065,1141.1989999999998,1363.7145
57,0.56,00:59:55:04,2610.1265,1141.3085,1363.651
58,0.57,00:59:55:04,2610.1725,1141.413,1363.585
59,0.58,00:59:55:05,2610.1815,1141.5485,1363.461
60,0.59,00:59:55:05,2610.1905,1141.6735,1363.3305
61,0.6,00:59:55:05,2610.1820000000002,1141.8239999999998,1363.1429999999998
62,0.61,00:59:55:05,2610.1925,1141.9515,1362.9560000000001
63,0.62,00:59:55:06,2610.2075,1142.047,1362.785
64,0.63,00:59:55:06,2610.203,1142.172,1362.5565
65,0.64,00:59:55:06,2610.223,1142.2525,1362.454
66,0.65,00:59:55:06,2610.2475,1142.315,1362.3195
67,0.66,00:59:55:07,2610.2225,1142.406,1362.1105
68,0.67,00:59:55:07,2610.219,1142.4345,1361.993
69,0.68,00:59:55:07,2610.1765,1142.4495,1361.8329999999999
70,0.69,00:59:55:07,2610.1935,1142.4695,1361.707
71,0.7,00:59:55:08,2610.2225,1142.482,1361.661
72,0.71,00:59:55:08,2610.1975,1142.4965,1361.5265
73,0.72,00:59:55:08,2610.2205,1142.4895,1361.4505
74,0.73,00:59:55:08,2610.2355,1142.483,1361.3845
75,0.74,00:59:55:09,2610.254,1142.471,1361.306
76,0.75,00:59:55:09,2610.2945,1142.488,1361.2120000000002
77,0.76,00:59:55:09,2610.3215,1142.478,1361.1870000000001
78,0.77,00:59:55:09,2610.373,1142.472,1361.14
79,0.78,00:59:55:10,2610.4065,1142.4655,1361.1325
80,0.79,00:59:55:10,2610.4245,1142.5,1361.0125
81,0.8,00:59:55:10,2610.4835,1142.4715,1361.0035
82,0.81,00:59:55:10,2610.5115,1142.4475,1360.9260000000002
83,0.82,00:59:55:11,2610.553,1142.4505,1360.882
84,0.83,00:59:55:11,2610.6005,1142.4389999999999,1360.8729999999998
85,0.84,00:59:55:11,2610.6145,1142.4360000000001,1360.864
86,0.85,00:59:55:11,2610.6465,1142.4195,1360.8745
87,0.86,00:59:55:12,2610.7115,1142.3965,1360.951
88,0.87,00:59:55:12,2610.772,1142.363,1361.08
89,0.88,00:59:55:12,2610.7905,1142.322,1361.1305
90,0.89,00:59:55:12,2610.8125,1142.2865,1361.1995
91,0.9,00:59:55:13,2610.851,1142.226,1361.243
92,0.91,00:59:55:13,2610.896,1142.154,1361.309
93,0.92,00:59:55:13,2610.953,1142.0715,1361.3729999999998
94,0.93,00:59:55:13,2610.973,1141.9605,1361.394
95,0.94,00:59:55:14,2611.0435,1141.88,1361.4485
96,0.95,00:59:55:14,2611.073,1141.8035,1361.4779999999998
97,0.96,00:59:55:14,2611.0905,1141.758,1361.51
98,0.97,00:59:55:14,2611.129,1141.7135,1361.5320000000002
99,0.98,00:59:55:15,2611.112,1141.677,1361.5279999999998
100,0.99,00:59:55:15,2611.1355,1141.6155,1361.5610000000001
101,1.0,00:59:55:15,2611.143,1141.5835,1361.595
102,1.01,00:59:55:15,2611.172,1141.4905,1361.6605
103,1.02,00:59:55:16,2611.158,1141.4605,1361.6775
104,1.03,00:59:55:16,2611.159,1141.45,1361.7155
105,1.04,00:59:55:16,2611.1655,1141.371,1361.7875
106,1.05,00:59:55:16,2611.208,1141.326,1361.8715
107,1.06,00:59:55:17,2611.206,1141.307,1361.8685
108,1.07,00:59:55:17,2611.1915,1141.277,1361.8685
109,1.08,00:59:55:17,2611.2095,1141.2695,1361.8775
110,1.09,00:59:55:17,2611.2245,1141.2565,1361.9089999999999
111,1.1,00:59:55:18,2611.186,1141.3215,1361.8295
112,1.11,00:59:55:18,2611.1845,1141.322,1361.8529999999998
113,1.12,00:59:55:18,2611.1715,1141.3195,1361.914
