Frame,Time,SMPTE,bar_right_hip_x,bar_right_hip_y,bar_right_hip_z
1,0.0,00:59:54:15,1977.6915,1014.5125,1011.5435
2,0.01,00:59:54:15,1977.6945,1014.6035,1011.5175
3,0.02,00:59:54:16,1977.6879999999999,1014.6755,1011.529
4,0.03,00:59:54:16,1977.6865,1014.768,1011.535
5,0.04,00:59:54:16,1977.6445,1014.8175,1011.5585
6,0.05,00:59:54:16,1977.6825,1014.9165,1011.4965
7,0.06,00:59:54:17,1977.6695,1014.9839999999999,1011.4910000000001
8,0.07,00:59:54:17,1977.6805,1015.0335,1011.4875
9,0.08,00:59:54:17,1977.648,1015.1125,1011.466
10,0.09,00:59:54:17,1977.6385,1015.1389999999999,1011.459
11,0.1,00:59:54:18,1977.64,1015.1885,1011.4760000000001
12,0.11,00:59:54:18,1977.6385,1015.2365,1011.4780000000001
13,0.12,00:59:54:18,1977.6355,1015.248,1011.4845
14,0.13,00:59:54:18,1977.6270000000002,1015.2919999999999,1011.4605
15,0.14,00:59:54:19,1977.6505,1015.326,1011.452
16,0.15,00:59:54:19,1977.6605,1015.3510000000001,1011.451
17,0.16,00:59:54:19,1977.67,1015.373,1011.447
18,0.17,00:59:54:19,1977.6685,1015.3935,1011.433
19,0.18,00:59:54:20,1977.658,1015.4175,1011.4425
20,0.19,00:59:54:20,1977.6815,1015.431,1011.4580000000001
21,0.2,00:59:54:20,1977.6935,1015.4405,1011.4645
22,0.21,00:59:54:20,1977.6960000000001,1015.4435,1011.472
23,0.22,00:59:54:21,1977.7135,1015.48,1011.4910000000001
24,0.23,00:59:54:21,1977.736,1015.4925,1011.4860000000001
25,0.24,00:59:54:21,1977.7515,1015.5025,1011.4885
26,0.25,00:59:54:21,1977.7525,1015.5219999999999,1011.4795
27,0.26,00:59:54:22,1977.7595,1015.545,1011.4739999999999
28,0.27,00:59:54:22,1977.763,1015.5419999999999,1011.4630000000001
29,0.28,00:59:54:22,1977.755,1015.5285,1011.435
30,0.29,00:59:54:22,1977.7715,1015.5165,1011.4075
31,0.3,00:59:54:23,1977.7885,1015.4989999999999,1011.398
32,0.31,00:59:54:23,1977.799,1015.4810000000001,1011.3919999999999
33,0.32,00:59:54:23,1977.8295,1015.457,1011.4005
34,0.33,00:59:54:23,1977.835,1015.4295,1011.4305
35,0.34,00:59:54:24,1977.8529999999998,1015.415,1011.4939999999999
36,0.35,00:59:54:24,1977.8625,1015.416,1011.5169999999999
37,0.36,00:59:54:24,1977.8685,1015.422,1011.5219999999999
38,0.37,00:59:54:24,1977.852,1015.4625,1011.535
39,0.38,00:59:55:00,1977.8525,1015.4680000000001,1011.551
40,0.39,00:59:55:00,1977.849,1015.4839999999999,1011.5735
41,0.4,00:59:55:00,1977.849,1015.4895,1011.5925
42,0.41,00:59:55:00,1977.85,1015.493,1011.595
43,0.42,00:59:55:01,1977.8615,1015.502,1011.6060000000001
44,0.43,00:59:55:01,1977.86,1015.488,1011.6225
45,0.44,00:59:55:01,1977.869,1015.4735,1011.632
46,0.45,00:59:55:01,1977.8765,1015.462,1011.6310000000001
47,0.46,00:59:55:02,1977.8745,1015.467,1011.643
48,0.47,00:59:55:02,1977.9,1015.4580000000001,1011.635
49,0.48,00:59:55:02,1977.9029999999998,1015.4765,1011.6345
50,0.49,00:59:55:02,1977.9145,1015.4735,1011.6389999999999
51,0.5,00:59:55:03,1977.9065,1015.492,1011.6245
52,0.51,00:59:55:03,1977.9105,1015.502,1011.6575
53,0.52,00:59:55:03,1977.9085,1015.508,1011.6460000000001
54,0.53,00:59:55:03,1977.9279999999999,1015.5255,1011.6610000000001
55,0.54,00:59:55:04,1977.9070000000002,1015.5245,1011.6875
56,0.55,00:59:55:04,1977.9125,1015.548,1011.6825
