Frame,Time,SMPTE,bar_left_knee_x,bar_left_knee_y,bar_left_knee_z
1,0.0,00:59:54:15,2230.2535,1108.1545,455.4515
2,0.01,00:59:54:15,2230.2765,1108.165,455.4275
3,0.02,00:59:54:16,2230.2695,1108.2135,455.4255
4,0.03,00:59:54:16,2230.158,1107.6055,455.844
5,0.04,00:59:54:16,2230.157,1107.412,455.85400000000004
6,0.05,00:59:54:16,2230.1079999999997,1107.493,455.8735
7,0.06,00:59:54:17,2230.1085,1107.52,455.9025
8,0.07,00:59:54:17,2230.076,1107.588,455.8775
9,0.08,00:59:54:17,2230.0605,1107.6275,455.88199999999995
10,0.09,00:59:54:17,2230.061,1107.653,455.9215
11,0.1,00:59:54:18,2230.0205,1107.6605,455.9285
12,0.11,00:59:54:18,2230.0245,1107.6855,455.92900000000003
13,0.12,00:59:54:18,2229.9905,1107.7085,455.92400000000004
14,0.13,00:59:54:18,2229.981,1107.6875,455.9435
15,0.14,00:59:54:19,2229.9575,1107.7155,455.9185
16,0.15,00:59:54:19,2229.972,1107.7465,455.9105
17,0.16,00:59:54:19,2229.99,1107.7705,455.916
18,0.17,00:59:54:19,2229.9905,1107.7625,455.914
19,0.18,00:59:54:20,2229.9970000000003,1107.778,455.9275
20,0.19,00:59:54:20,2230.028,1107.7525,455.94699999999995
21,0.2,00:59:54:20,2230.032,1107.7985,455.906
22,0.21,00:59:54:20,2230.0345,1107.7905,455.9145
23,0.22,00:59:54:21,2230.061,1107.777,455.897
24,0.23,00:59:54:21,2230.0435,1107.69,455.931
25,0.24,00:59:54:21,2230.0575,1107.764,455.8965
26,0.25,00:59:54:21,2230.045,1107.722,455.8955
27,0.26,00:59:54:22,2230.0435,1107.6665,455.906
28,0.27,00:59:54:22,2230.0585,1107.6195,455.9125
29,0.28,00:59:54:22,2230.048,1107.6245,455.9035
30,0.29,00:59:54:22,2230.042,1107.698,455.8595
31,0.3,00:59:54:23,2230.0465,1107.636,455.8815
32,0.31,00:59:54:23,2230.0605,1107.6425,455.8685
33,0.32,00:59:54:23,2230.0645,1107.701,455.8435
34,0.33,00:59:54:23,2230.048,1107.6505,455.8715
35,0.34,00:59:54:24,2230.0715,1107.711,455.855
36,0.35,00:59:54:24,2230.0805,1107.692,455.8565
37,0.36,00:59:54:24,2230.106,1107.615,455.88300000000004
38,0.37,00:59:54:24,2230.1035,1107.5825,455.87199999999996
39,0.38,00:59:55:00,2230.107,1107.5675,455.8765
40,0.39,00:59:55:00,2230.132,1107.5955,455.865
41,0.4,00:59:55:00,2230.157,1107.5085,455.8745
42,0.41,00:59:55:00,2230.1505,1107.4955,455.8805
43,0.42,00:59:55:01,2230.1345,1107.4395,455.8505
44,0.43,00:59:55:01,2230.1265,1107.3845,455.86800000000005
45,0.44,00:59:55:01,2230.1155,1107.4395,455.838
46,0.45,00:59:55:01,2230.124,1107.3595,455.8485
47,0.46,00:59:55:02,2230.1020000000003,1107.339,455.8345
48,0.47,00:59:55:02,2230.1,1107.308,455.8335
49,0.48,00:59:55:02,2230.0705,1107.3010000000002,455.80699999999996
50,0.49,00:59:55:02,2230.061,1107.272,455.7995
51,0.5,00:59:55:03,2230.0765,1107.288,455.7935
52,0.51,00:59:55:03,2230.096,1107.269,455.811
53,0.52,00:59:55:03,2230.0875,1107.3210000000001,455.782
54,0.53,00:59:55:03,2230.1125,1107.279,455.83
55,0.54,00:59:55:04,2230.1215,1107.3425,455.8185
56,0.55,00:59:55:04,2230.1420000000003,1107.3419999999999,455.8335
57,0.56,00:59:55:04,2230.1345,1107.3575,455.842
58,0.57,00:59:55:04,2230.1185,1107.3805,455.8345
59,0.58,00:59:55:05,2230.1565,1107.3695,455.844
60,0.59,00:59:55:05,2230.1445,1107.406,455.8215
61,0.6,00:59:55:05,2230.1685,1107.3835,455.833
62,0.61,00:59:55:05,2230.1695,1107.4385,455.827
63,0.62,00:59:55:06,2230.3285,1108.2645,455.685
64,0.63,00:59:55:06,2230.2245,1107.374,455.844
65,0.64,00:59:55:06,2230.2129999999997,1107.3805,455.84
66,0.65,00:59:55:06,2230.229,1107.361,455.849
67,0.66,00:59:55:07,2230.236,1107.4145,455.8065
68,0.67,00:59:55:07,2230.222,1107.346,455.81800000000004
69,0.68,00:59:55:07,2230.236,1107.4205,455.775
70,0.69,00:59:55:07,2230.242,1107.371,455.80800000000005
71,0.7,00:59:55:08,2230.252,1107.328,455.81199999999995
72,0.71,00:59:55:08,2230.24,1107.2935,455.8125
73,0.72,00:59:55:08,2230.2775,1107.338,455.81199999999995
74,0.73,00:59:55:08,2230.28,1107.346,455.7965
75,0.74,00:59:55:09,2230.294,1107.2995,455.82800000000003
76,0.75,00:59:55:09,2230.3089999999997,1107.3215,455.79900000000004
77,0.76,00:59:55:09,2230.2960000000003,1107.338,455.7965
78,0.77,00:59:55:09,2230.3255,1107.3685,455.789
79,0.78,00:59:55:10,2230.283,1107.3765,455.7905
80,0.79,00:59:55:10,2230.2715,1107.348,455.8205
81,0.8,00:59:55:10,2230.2645,1107.428,455.795
82,0.81,00:59:55:10,2230.2405,1107.4189999999999,455.8155
83,0.82,00:59:55:11,2230.3520000000003,1108.3485,455.6515
84,0.83,00:59:55:11,2230.2125,1107.452,455.7935
85,0.84,00:59:55:11,2230.2235,1107.4935,455.7855
86,0.85,00:59:55:11,2230.2325,1107.4245,455.8025
87,0.86,00:59:55:12,2230.21,1107.3375,455.8245
88,0.87,00:59:55:12,2230.2125,1107.393,455.779
89,0.88,00:59:55:12,2230.2025,1107.3965,455.76800000000003
90,0.89,00:59:55:12,2230.1820000000002,1107.4360000000001,455.7435
91,0.9,00:59:55:13,2230.1685,1107.4045,455.7325
92,0.91,00:59:55:13,2230.174,1107.3565,455.745
93,0.92,00:59:55:13,2230.1845,1107.365,455.7785
94,0.93,00:59:55:13,2230.176,1107.3885,455.783
95,0.94,00:59:55:14,2230.1715,1107.372,455.80300000000005
96,0.95,00:59:55:14,2230.17,1107.3815,455.7975
97,0.96,00:59:55:14,2230.176,1107.3980000000001,455.7935
98,0.97,00:59:55:14,2230.1885,1107.4195,455.8255
99,0.98,00:59:55:15,2230.1915,1107.5,455.7865
100,0.99,00:59:55:15,2230.2070000000003,1107.5245,455.785
101,1.0,00:59:55:15,2230.209,1107.549,455.8005
102,1.01,00:59:55:15,2230.1945,1107.506,455.84
103,1.02,00:59:55:16,2230.1865,1107.557,455.827
104,1.03,00:59:55:16,2230.1835,1107.5825,455.86800000000005
105,1.04,00:59:55:16,2230.1839999999997,1107.667,455.8265
106,1.05,00:59:55:16,2230.143,1107.649,455.8615
107,1.06,00:59:55:17,2230.1395,1107.7169999999999,455.84
108,1.07,00:59:55:17,2230.14,1107.72,455.8365
109,1.08,00:59:55:17,2230.126,1107.7,455.846
110,1.09,00:59:55:17,2230.143,1107.638,455.8435
111,1.1,00:59:55:18,2230.1775,1107.596,455.8645
112,1.11,00:59:55:18,2230.173,1107.586,455.836
113,1.12,00:59:55:18,2230.205,1107.5495,455.82099999999997
114,1.13,00:59:55:18,2230.2070000000003,1107.469,455.8235
115,1.14,00:59:55:19,2230.244,1107.4615,455.819
116,1.15,00:59:55:19,2230.2805,1107.347,455.833
117,1.16,00:59:55:19,2230.3115,1107.2705,455.8705
118,1.17,00:59:55:19,2230.354,1107.1895,455.889
119,1.18,00:59:55:20,2230.3765,1107.184,455.841
120,1.19,00:59:55:20,2230.424,1107.1095,455.849
121,1.2,00:59:55:20,2230.429,1107.0765,455.8705
122,1.21,00:59:55:20,2230.462,1107.0015,455.901
123,1.22,00:59:55:21,2230.474,1106.9915,455.908
124,1.23,00:59:55:21,2230.515,1106.9460000000001,455.944
125,1.24,00:59:55:21,2230.5460000000003,1106.9645,455.9075
126,1.25,00:59:55:21,2230.624,1107.007,455.913
127,1.26,00:59:55:22,2230.689,1106.941,455.973
128,1.27,00:59:55:22,2230.7575,1107.0345,455.963
129,1.28,00:59:55:22,2230.7975,1107.0305,455.9725
130,1.29,00:59:55:22,2230.903,1107.0915,455.962
131,1.3,00:59:55:23,2230.9905,1107.116,456.005
132,1.31,00:59:55:23,2231.094,1107.121,456.056
133,1.32,00:59:55:23,2231.1905,1107.134,456.1235
134,1.33,00:59:55:23,2231.2635,1107.135,456.11400000000003
135,1.34,00:59:55:24,2231.399,1107.1075,456.153
136,1.35,00:59:55:24,2231.5565,1107.0810000000001,456.1665
137,1.36,00:59:55:24,2231.729,1107.028,456.18300000000005
138,1.37,00:59:55:24,2231.885,1106.9825,456.1615
139,1.38,00:59:56:00,2232.073,1106.8895,456.1835
140,1.39,00:59:56:00,2232.2415,1106.868,456.22
141,1.4,00:59:56:00,2232.4305,1106.758,456.2665
142,1.41,00:59:56:00,2232.6125,1106.7085,456.264
143,1.42,00:59:56:01,2232.822,1106.6635,456.2995
144,1.43,00:59:56:01,2233.0155,1106.575,456.3685
145,1.44,00:59:56:01,2233.2675,1106.5215,456.43699999999995
146,1.45,00:59:56:01,2233.514,1106.482,456.4925
147,1.46,00:59:56:02,2233.7870000000003,1106.4289999999999,456.5885
148,1.47,00:59:56:02,2234.074,1106.3535,456.68
149,1.48,00:59:56:02,2234.367,1106.3585,456.7575
150,1.49,00:59:56:02,2234.654,1106.3575,456.809
151,1.5,00:59:56:03,2234.9485,1106.292,456.92
152,1.51,00:59:56:03,2235.2145,1106.28,457.0205
153,1.52,00:59:56:03,2235.4855,1106.2515,457.0925
154,1.53,00:59:56:03,2235.7285,1106.328,457.158
155,1.54,00:59:56:04,2235.9885,1106.397,457.2105
156,1.55,00:59:56:04,2236.262,1106.532,457.2475
157,1.56,00:59:56:04,2236.565,1106.7405,457.3065
158,1.57,00:59:56:04,2236.9005,1106.999,457.3875
159,1.58,00:59:56:05,2237.044,1106.854,457.6365
160,1.59,00:59:56:05,2237.6335,1107.478,457.5855
161,1.6,00:59:56:05,2237.8005,1107.5135,457.7125
162,1.61,00:59:56:05,2238.2039999999997,1107.9225,457.8
163,1.62,00:59:56:06,2238.6145,1108.4289999999999,457.9115
164,1.63,00:59:56:06,2239.02,1108.8845,457.9865
165,1.64,00:59:56:06,2239.4505,1109.3375,458.09
166,1.65,00:59:56:06,2239.899,1109.8505,458.131
167,1.66,00:59:56:07,2240.325,1111.354,457.63199999999995
168,1.67,00:59:56:07,2240.8805,1111.399,457.825
169,1.68,00:59:56:07,2241.4105,1111.5995,458.0255
170,1.69,00:59:56:07,2241.9445,1112.047,458.101
171,1.7,00:59:56:08,2242.533,1112.484,458.18
172,1.71,00:59:56:08,2243.121,1112.9625,458.31300000000005
173,1.72,00:59:56:08,2243.7145,1113.4089999999999,458.4805
174,1.73,00:59:56:08,2244.3915,1113.858,458.673
