Frame,Time,SMPTE,bar_left_hip_x,bar_left_hip_y,bar_left_hip_z
1,0.0,00:59:54:15,2283.1755,1043.7345,1019.3245
2,0.01,00:59:54:15,2283.179,1043.749,1019.3285
3,0.02,00:59:54:16,2283.1675,1043.778,1019.308
4,0.03,00:59:54:16,2283.1725,1043.807,1019.314
5,0.04,00:59:54:16,2283.0885,1043.8565,1019.312
6,0.05,00:59:54:16,2283.049,1043.8975,1019.2755
7,0.06,00:59:54:17,2283.0265,1043.911,1019.2705
8,0.07,00:59:54:17,2283.007,1043.928,1019.2465
9,0.08,00:59:54:17,2282.9995,1043.938,1019.2505
10,0.09,00:59:54:17,2282.982,1043.9569999999999,1019.2330000000001
11,0.1,00:59:54:18,2282.981,1043.9635,1019.2275
12,0.11,00:59:54:18,2282.9775,1043.9845,1019.22
13,0.12,00:59:54:18,2282.986,1044.0055,1019.2205
14,0.13,00:59:54:18,2282.9829999999997,1044.0225,1019.205
15,0.14,00:59:54:19,2282.9845,1044.066,1019.198
16,0.15,00:59:54:19,2282.9945,1044.0715,1019.1825
17,0.16,00:59:54:19,2283.0115,1044.0919999999999,1019.1835
18,0.17,00:59:54:19,2283.0125,1044.1325,1019.1715
19,0.18,00:59:54:20,2283.025,1044.1415,1019.1945
20,0.19,00:59:54:20,2283.0395,1044.165,1019.18
21,0.2,00:59:54:20,2283.0275,1044.194,1019.1665
22,0.21,00:59:54:20,2283.052,1044.203,1019.1885
23,0.22,00:59:54:21,2283.0429999999997,1044.231,1019.17
24,0.23,00:59:54:21,2283.067,1044.244,1019.1725
25,0.24,00:59:54:21,2283.0535,1044.2725,1019.1310000000001
26,0.25,00:59:54:21,2283.0820000000003,1044.2895,1019.1215
27,0.26,00:59:54:22,2283.103,1044.2875,1019.1
28,0.27,00:59:54:22,2283.1195,1044.3035,1019.065
29,0.28,00:59:54:22,2283.139,1044.3015,1019.028
30,0.29,00:59:54:22,2283.165,1044.297,1019.039
31,0.3,00:59:54:23,2283.1825,1044.2825,1019.0205
32,0.31,00:59:54:23,2283.1935,1044.2885,1018.9855
33,0.32,00:59:54:23,2283.2175,1044.2910000000002,1018.9910000000001
34,0.33,00:59:54:23,2283.2465,1044.308,1018.9765
35,0.34,00:59:54:24,2283.275,1044.307,1018.956
36,0.35,00:59:54:24,2283.2870000000003,1044.322,1018.9705
37,0.36,00:59:54:24,2283.305,1044.3325,1018.945
38,0.37,00:59:54:24,2283.2929999999997,1044.323,1018.9555
39,0.38,00:59:55:00,2283.2815,1044.3345,1018.944
40,0.39,00:59:55:00,2283.2725,1044.317,1018.945
41,0.4,00:59:55:00,2283.2745,1044.3365,1018.942
42,0.41,00:59:55:00,2283.271,1044.335,1018.936
43,0.42,00:59:55:01,2283.2825,1044.33,1018.925
44,0.43,00:59:55:01,2283.283,1044.3775,1018.8955
45,0.44,00:59:55:01,2283.291,1044.411,1018.8580000000001
46,0.45,00:59:55:01,2283.3105,1044.4415,1018.8585
47,0.46,00:59:55:02,2283.3155,1044.4665,1018.8395
48,0.47,00:59:55:02,2283.3305,1044.5055,1018.8095
49,0.48,00:59:55:02,2283.34,1044.5365,1018.8045
50,0.49,00:59:55:02,2283.3695,1044.5325,1018.8105
51,0.5,00:59:55:03,2283.3545,1044.5815,1018.7739999999999
52,0.51,00:59:55:03,2283.359,1044.5995,1018.7725
53,0.52,00:59:55:03,2283.354,1044.6285,1018.7885
54,0.53,00:59:55:03,2283.3365,1044.6635,1018.7745
55,0.54,00:59:55:04,2283.3520000000003,1044.6845,1018.8125
56,0.55,00:59:55:04,2283.356,1044.726,1018.825
57,0.56,00:59:55:04,2283.3579999999997,1044.7715,1018.8480000000001
58,0.57,00:59:55:04,2283.3705,1044.8145,1018.8969999999999
59,0.58,00:59:55:05,2283.3920000000003,1044.8555,1018.9110000000001
60,0.59,00:59:55:05,2283.4015,1044.892,1018.933
61,0.6,00:59:55:05,2283.4285,1044.9289999999999,1018.932
62,0.61,00:59:55:05,2283.4555,1044.962,1018.9315
63,0.62,00:59:55:06,2283.4685,1045.0045,1018.9105
64,0.63,00:59:55:06,2283.5025,1045.0335,1018.883
65,0.64,00:59:55:06,2283.524,1045.068,1018.8725
66,0.65,00:59:55:06,2283.5305,1045.1195,1018.841
67,0.66,00:59:55:07,2283.5455,1045.1635,1018.842
68,0.67,00:59:55:07,2283.5665,1045.224,1018.8235
69,0.68,00:59:55:07,2283.598,1045.259,1018.8245
70,0.69,00:59:55:07,2283.596,1045.3195,1018.8085
71,0.7,00:59:55:08,2283.63,1045.369,1018.8245
72,0.71,00:59:55:08,2283.6545,1045.422,1018.8215
73,0.72,00:59:55:08,2283.683,1045.481,1018.801
74,0.73,00:59:55:08,2283.7145,1045.52,1018.8015
75,0.74,00:59:55:09,2283.756,1045.5465,1018.797
76,0.75,00:59:55:09,2283.775,1045.585,1018.7715
77,0.76,00:59:55:09,2283.799,1045.603,1018.7645
78,0.77,00:59:55:09,2283.826,1045.616,1018.7445
79,0.78,00:59:55:10,2283.827,1045.6185,1018.7289999999999
80,0.79,00:59:55:10,2283.8265,1045.6255,1018.6965
81,0.8,00:59:55:10,2283.8325,1045.6165,1018.694
82,0.81,00:59:55:10,2283.84,1045.617,1018.702
83,0.82,00:59:55:11,2283.8365,1045.628,1018.6905
84,0.83,00:59:55:11,2283.8575,1045.6335,1018.677
85,0.84,00:59:55:11,2283.845,1045.6525,1018.6295
86,0.85,00:59:55:11,2283.8535,1045.6615,1018.6235
87,0.86,00:59:55:12,2283.868,1045.6689999999999,1018.6145
88,0.87,00:59:55:12,2283.8725,1045.6689999999999,1018.572
89,0.88,00:59:55:12,2283.8825,1045.6765,1018.5315
90,0.89,00:59:55:12,2283.887,1045.6875,1018.53
91,0.9,00:59:55:13,2283.8985,1045.6945,1018.5260000000001
92,0.91,00:59:55:13,2283.889,1045.7045,1018.508
93,0.92,00:59:55:13,2283.8979999999997,1045.7105,1018.5239999999999
94,0.93,00:59:55:13,2283.9139999999998,1045.7115,1018.5255
95,0.94,00:59:55:14,2283.89,1045.735,1018.4839999999999
96,0.95,00:59:55:14,2283.903,1045.7515,1018.5135
97,0.96,00:59:55:14,2283.9165,1045.732,1018.5189999999999
98,0.97,00:59:55:14,2283.923,1045.757,1018.529
99,0.98,00:59:55:15,2283.9255,1045.729,1018.5625
100,0.99,00:59:55:15,2283.9315,1045.704,1018.584
101,1.0,00:59:55:15,2283.931,1045.6665,1018.6165
102,1.01,00:59:55:15,2283.9385,1045.642,1018.6315
103,1.02,00:59:55:16,2283.939,1045.5905,1018.65
104,1.03,00:59:55:16,2283.935,1045.579,1018.6605
105,1.04,00:59:55:16,2283.938,1045.5430000000001,1018.6825
106,1.05,00:59:55:16,2283.9515,1045.4965,1018.6915
107,1.06,00:59:55:17,2283.9585,1045.4595,1018.7095
108,1.07,00:59:55:17,2283.9835,1045.4115,1018.7239999999999
109,1.08,00:59:55:17,2283.9845,1045.3785,1018.7305
110,1.09,00:59:55:17,2284.01,1045.3195,1018.735
111,1.1,00:59:55:18,2284.0175,1045.3015,1018.7325
112,1.11,00:59:55:18,2284.0525,1045.2755,1018.7139999999999
113,1.12,00:59:55:18,2284.0845,1045.267,1018.702
114,1.13,00:59:55:18,2284.1345,1045.2615,1018.7035
115,1.14,00:59:55:19,2284.178,1045.2745,1018.687
116,1.15,00:59:55:19,2284.22,1045.271,1018.7280000000001
117,1.16,00:59:55:19,2284.2895,1045.261,1018.7825
118,1.17,00:59:55:19,2284.3415,1045.2385,1018.8389999999999
119,1.18,00:59:55:20,2284.393,1045.2005,1018.9110000000001
120,1.19,00:59:55:20,2284.4815,1045.141,1019.0115
121,1.2,00:59:55:20,2284.571,1045.0775,1019.0985
122,1.21,00:59:55:20,2284.659,1044.969,1019.1775
123,1.22,00:59:55:21,2284.7335,1044.8735,1019.2195
124,1.23,00:59:55:21,2284.806,1044.767,1019.2855
125,1.24,00:59:55:21,2284.8965,1044.641,1019.346
126,1.25,00:59:55:21,2284.9735,1044.506,1019.3839999999999
127,1.26,00:59:55:22,2285.0429999999997,1044.3845,1019.4285
128,1.27,00:59:55:22,2285.1385,1044.249,1019.4689999999999
129,1.28,00:59:55:22,2285.226,1044.1425,1019.5239999999999
130,1.29,00:59:55:22,2285.303,1044.0075,1019.5745
131,1.3,00:59:55:23,2285.416,1043.882,1019.6445
132,1.31,00:59:55:23,2285.5195,1043.767,1019.7085
133,1.32,00:59:55:23,2285.661,1043.657,1019.7535
134,1.33,00:59:55:23,2285.8195,1043.5535,1019.79
135,1.34,00:59:55:24,2286.0215,1043.488,1019.81
136,1.35,00:59:55:24,2286.2445,1043.4385,1019.798
137,1.36,00:59:55:24,2286.486,1043.39,1019.7735
138,1.37,00:59:55:24,2286.7355,1043.3865,1019.7610000000001
139,1.38,00:59:56:00,2287.027,1043.3665,1019.7335
140,1.39,00:59:56:00,2287.347,1043.387,1019.6965
141,1.4,00:59:56:00,2287.6845,1043.4189999999999,1019.67
142,1.41,00:59:56:00,2288.0825,1043.464,1019.6675
143,1.42,00:59:56:01,2288.488,1043.555,1019.6765
144,1.43,00:59:56:01,2288.9245,1043.6425,1019.6619999999999
145,1.44,00:59:56:01,2289.348,1043.724,1019.668
146,1.45,00:59:56:01,2289.777,1043.79,1019.6765
147,1.46,00:59:56:02,2290.244,1043.9015,1019.7080000000001
148,1.47,00:59:56:02,2290.717,1043.9855,1019.7425
149,1.48,00:59:56:02,2291.172,1044.079,1019.752
150,1.49,00:59:56:02,2291.6595,1044.225,1019.7355
151,1.5,00:59:56:03,2292.1785,1044.387,1019.768
152,1.51,00:59:56:03,2292.681,1044.61,1019.7460000000001
153,1.52,00:59:56:03,2293.1915,1044.8725,1019.732
154,1.53,00:59:56:03,2293.7385,1045.1695,1019.7155
155,1.54,00:59:56:04,2294.313,1045.488,1019.6845
156,1.55,00:59:56:04,2294.9225,1045.854,1019.6395
157,1.56,00:59:56:04,2295.581,1046.222,1019.568
158,1.57,00:59:56:04,2296.2545,1046.615,1019.492
159,1.58,00:59:56:05,2296.989,1047.0605,1019.3430000000001
160,1.59,00:59:56:05,2297.7765,1047.5315,1019.2255
161,1.6,00:59:56:05,2298.5589999999997,1048.03,1019.062
162,1.61,00:59:56:05,2299.39,1048.5595,1018.898
163,1.62,00:59:56:06,2300.248,1049.09,1018.665
164,1.63,00:59:56:06,2301.147,1049.6255,1018.4195
165,1.64,00:59:56:06,2302.075,1050.181,1018.1865
166,1.65,00:59:56:06,2303.0275,1050.758,1017.9235
167,1.66,00:59:56:07,2304.025,1051.3205,1017.6825
168,1.67,00:59:56:07,2305.05,1051.9545,1017.4195
169,1.68,00:59:56:07,2306.1020000000003,1052.57,1017.1955
170,1.69,00:59:56:07,2307.195,1053.194,1016.975
171,1.7,00:59:56:08,2308.3025,1053.849,1016.7425
172,1.71,00:59:56:08,2309.3445,1054.5539999999999,1016.5169999999999
173,1.72,00:59:56:08,2310.4925,1055.233,1016.4015
174,1.73,00:59:56:08,2311.6275,1055.922,1016.225
175,1.74,00:59:56:09,2312.815,1056.589,1016.1210000000001
176,1.75,00:59:56:09,2313.982,1057.2835,1015.915
177,1.76,00:59:56:09,2315.167,1057.9755,1015.6065
178,1.77,00:59:56:09,2316.3615,1058.5685,1015.2865
179,1.78,00:59:56:10,2317.5370000000003,1059.0865,1015.0195
180,1.79,00:59:56:10,2318.7225,1059.455,1014.7245
181,1.8,00:59:56:10,2319.861,1059.6745,1014.5025
182,1.81,00:59:56:10,2320.947,1059.742,1014.308
183,1.82,00:59:56:11,2321.9770000000003,1059.6815,1014.1885
184,1.83,00:59:56:11,2323.0105,1059.4855,1014.1460000000001
185,1.84,00:59:56:11,2324.0,1059.16,1014.087
186,1.85,00:59:56:11,2324.9305,1058.7685,1014.0125
187,1.86,00:59:56:12,2325.7615,1058.192,1013.8615
188,1.87,00:59:56:12,2326.526,1057.3519999999999,1013.6115
189,1.88,00:59:56:12,2327.2415,1056.4560000000001,1013.3445
190,1.89,00:59:56:12,2327.9339999999997,1055.4945,1013.0245
191,1.9,00:59:56:13,2329.467,1056.4165,1013.321
192,1.91,00:59:56:13,2330.3585,1055.951,1013.123
193,1.92,00:59:56:13,2331.2585,1055.5235,1012.918
194,1.93,00:59:56:13,2332.127,1055.8085,1012.8275
195,1.94,00:59:56:14,2333.0605,1055.702,1012.4825
196,1.95,00:59:56:14,2333.8335,1055.108,1012.1285
197,1.96,00:59:56:14,2334.4965,1054.5165,1011.7919999999999
198,1.97,00:59:56:14,2334.9125,1053.87,1011.388
199,1.98,00:59:56:15,2334.991,1053.12,1010.834
200,1.99,00:59:56:15,2335.435,1052.7645,1009.8865
201,2.0,00:59:56:15,2336.893,1052.1565,1010.201
202,2.01,00:59:56:15,2337.285,1051.3585,1010.79
203,2.02,00:59:56:16,2337.5455,1050.4545,1010.694
204,2.03,00:59:56:16,2337.6395,1050.1885,1010.436
205,2.04,00:59:56:16,2337.6195,1049.7345,1010.334
206,2.05,00:59:56:16,2337.2445,1049.4005,1010.331
207,2.06,00:59:56:17,2337.285,1049.0235,1010.2995
208,2.07,00:59:56:17,2338.7345,1046.373,1009.2635
209,2.08,00:59:56:17,2338.1085,1046.2345,1009.525
210,2.09,00:59:56:17,2337.49,1046.0835,1009.8065
