Frame,Time,SMPTE,bar_right_elbow_x,bar_right_elbow_y,bar_right_elbow_z
1,0.0,00:59:54:15,1693.9565,1122.9335,1377.9915
2,0.01,00:59:54:15,1693.9775,1123.0615,1378.0320000000002
3,0.02,00:59:54:16,1694.0,1123.191,1378.04
4,0.03,00:59:54:16,1694.1935,1123.0405,1377.4815
5,0.04,00:59:54:16,1694.346,1123.2255,1377.2025
6,0.05,00:59:54:16,1694.386,1123.705,1376.9415
7,0.06,00:59:54:17,1694.442,1123.7805,1376.9005
8,0.07,00:59:54:17,1694.5255,1123.8565,1376.8355
9,0.08,00:59:54:17,1694.5739999999998,1123.9175,1376.7795
10,0.09,00:59:54:17,1694.6185,1123.98,1376.729
11,0.1,00:59:54:18,1694.6760000000002,1124.0539999999999,1376.7035
12,0.11,00:59:54:18,1694.6789999999999,1123.735,1376.915
13,0.12,00:59:54:18,1694.73,1123.8605,1376.8675
14,0.13,00:59:54:18,1694.7939999999999,1124.4005,1376.6035
15,0.14,00:59:54:19,1694.8239999999998,1124.555,1376.604
16,0.15,00:59:54:19,1694.848,1124.6655,1376.594
17,0.16,00:59:54:19,1694.865,1124.7315,1376.5855
18,0.17,00:59:54:19,1694.8875,1124.7160000000001,1376.5629999999999
19,0.18,00:59:54:20,1694.9095,1124.683,1376.545
20,0.19,00:59:54:20,1694.9295,1124.6445,1376.6285
21,0.2,00:59:54:20,1694.943,1124.6475,1376.5365
22,0.21,00:59:54:20,1694.9795,1124.6645,1376.3965
23,0.22,00:59:54:21,1695.025,1124.6935,1376.261
24,0.23,00:59:54:21,1695.0529999999999,1124.736,1376.0715
25,0.24,00:59:54:21,1695.11,1124.795,1375.8629999999998
26,0.25,00:59:54:21,1695.171,1124.8585,1375.6995
27,0.26,00:59:54:22,1695.243,1124.94,1375.5385
28,0.27,00:59:54:22,1695.3229999999999,1125.027,1375.4515
29,0.28,00:59:54:22,1695.384,1125.12,1375.411
30,0.29,00:59:54:22,1695.4229999999998,1125.2005,1375.4335
31,0.3,00:59:54:23,1695.4715,1125.244,1375.5179999999998
32,0.31,00:59:54:23,1695.491,1125.2245,1375.6295
33,0.32,00:59:54:23,1695.5095,1125.172,1375.7935
34,0.33,00:59:54:23,1695.5155,1125.078,1375.9479999999999
35,0.34,00:59:54:24,1695.5355,1124.9645,1376.078
36,0.35,00:59:54:24,1695.5339999999999,1124.875,1376.217
37,0.36,00:59:54:24,1695.578,1124.7885,1376.3365
38,0.37,00:59:54:24,1695.612,1124.728,1376.434
39,0.38,00:59:55:00,1695.68,1124.671,1376.5155
40,0.39,00:59:55:00,1695.7235,1124.6595,1376.594
41,0.4,00:59:55:00,1695.799,1124.633,1376.4865
42,0.41,00:59:55:00,1695.8485,1124.6215,1376.521
43,0.42,00:59:55:01,1695.9129999999998,1124.6325,1376.503
44,0.43,00:59:55:01,1695.9620000000002,1124.6315,1376.5185
45,0.44,00:59:55:01,1695.9985,1124.63,1376.5055
46,0.45,00:59:55:01,1696.0335,1124.6285,1376.5215
47,0.46,00:59:55:02,1696.0675,1124.6035,1376.5410000000002
48,0.47,00:59:55:02,1696.0735,1124.5905,1376.529
49,0.48,00:59:55:02,1696.1215,1124.5515,1376.536
50,0.49,00:59:55:02,1696.1265,1124.515,1376.5539999999999
51,0.5,00:59:55:03,1696.146,1124.4795,1376.58
52,0.51,00:59:55:03,1696.1970000000001,1124.4515,1376.6125
53,0.52,00:59:55:03,1696.2275,1124.404,1376.6429999999998
54,0.53,00:59:55:03,1696.2615,1124.394,1376.719
55,0.54,00:59:55:04,1696.2820000000002,1124.366,1376.8095
56,0.55,00:59:55:04,1696.3075,1124.3345,1376.9089999999999
57,0.56,00:59:55:04,1696.3025,1124.3010000000002,1377.049
58,0.57,00:59:55:04,1696.2785,1123.8745,1377.4275
59,0.58,00:59:55:05,1696.2675,1123.81,1377.5510000000002
60,0.59,00:59:55:05,1696.279,1123.74,1377.6960000000001
61,0.6,00:59:55:05,1696.273,1123.662,1377.8245
62,0.61,00:59:55:05,1696.2745,1123.57,1377.9195
63,0.62,00:59:55:06,1696.273,1123.5115,1377.9679999999998
64,0.63,00:59:55:06,1696.2920000000001,1123.4355,1378.0539999999999
65,0.64,00:59:55:06,1696.2975,1123.3655,1378.079
66,0.65,00:59:55:06,1696.3270000000002,1123.2995,1378.126
67,0.66,00:59:55:07,1696.3505,1123.2255,1378.1529999999998
68,0.67,00:59:55:07,1696.3815,1123.1635,1378.1965
69,0.68,00:59:55:07,1696.4085,1123.0895,1378.2575
70,0.69,00:59:55:07,1696.4175,1123.0195,1378.2865
71,0.7,00:59:55:08,1696.454,1122.9605,1378.34
72,0.71,00:59:55:08,1696.457,1122.859,1378.4065
73,0.72,00:59:55:08,1696.479,1122.7605,1378.505
74,0.73,00:59:55:08,1696.4975,1122.661,1378.588
75,0.74,00:59:55:09,1696.5055,1122.5665,1378.6660000000002
76,0.75,00:59:55:09,1696.535,1122.475,1378.745
77,0.76,00:59:55:09,1696.539,1122.3715,1378.8405
78,0.77,00:59:55:09,1696.5595,1122.2785,1378.9260000000002
79,0.78,00:59:55:10,1696.582,1122.1689999999999,1379.0125
80,0.79,00:59:55:10,1696.6129999999998,1122.0695,1379.101
81,0.8,00:59:55:10,1696.6525,1121.9815,1379.1670000000001
82,0.81,00:59:55:10,1696.668,1121.8595,1379.1925
83,0.82,00:59:55:11,1696.7005,1121.7625,1379.2565
84,0.83,00:59:55:11,1696.7175,1121.643,1379.3045
85,0.84,00:59:55:11,1696.7125,1121.547,1379.3455
86,0.85,00:59:55:11,1696.746,1121.425,1379.4029999999998
87,0.86,00:59:55:12,1696.7745,1121.3185,1379.441
88,0.87,00:59:55:12,1696.8065,1121.201,1379.499
89,0.88,00:59:55:12,1696.81,1121.0965,1379.5320000000002
90,0.89,00:59:55:12,1696.805,1120.992,1379.5729999999999
91,0.9,00:59:55:13,1696.854,1120.8885,1379.595
92,0.91,00:59:55:13,1696.8505,1120.7695,1379.6265
93,0.92,00:59:55:13,1696.8655,1120.643,1379.6315
94,0.93,00:59:55:13,1696.864,1120.5185,1379.6295
95,0.94,00:59:55:14,1696.885,1120.39,1379.639
96,0.95,00:59:55:14,1696.895,1120.285,1379.636
97,0.96,00:59:55:14,1696.894,1120.18,1379.6195
98,0.97,00:59:55:14,1696.9115,1120.0755,1379.576
99,0.98,00:59:55:15,1696.915,1119.9769999999999,1379.5525
100,0.99,00:59:55:15,1696.9370000000001,1119.8765,1379.535
101,1.0,00:59:55:15,1696.944,1119.781,1379.5115
102,1.01,00:59:55:15,1696.9579999999999,1119.6985,1379.471
103,1.02,00:59:55:16,1696.9605,1119.6155,1379.467
104,1.03,00:59:55:16,1696.9695,1119.553,1379.454
105,1.04,00:59:55:16,1696.9555,1119.505,1379.4685
106,1.05,00:59:55:16,1696.932,1119.4575,1379.463
107,1.06,00:59:55:17,1696.9129999999998,1119.4345,1379.441
108,1.07,00:59:55:17,1696.8785,1119.4165,1379.4405
109,1.08,00:59:55:17,1696.8545,1119.4155,1379.4055
110,1.09,00:59:55:17,1696.8215,1119.4155,1379.386
111,1.1,00:59:55:18,1696.7815,1119.4360000000001,1379.36
112,1.11,00:59:55:18,1696.7575,1119.4565,1379.3195
113,1.12,00:59:55:18,1696.7779999999998,1119.4895,1379.318
114,1.13,00:59:55:18,1696.7879999999998,1119.52,1379.33
115,1.14,00:59:55:19,1696.8085,1119.5710000000001,1379.368
116,1.15,00:59:55:19,1696.8085,1119.638,1379.39
117,1.16,00:59:55:19,1696.8305,1119.7165,1379.4765
118,1.17,00:59:55:19,1696.8410000000001,1119.816,1379.5625
119,1.18,00:59:55:20,1696.862,1119.917,1379.692
120,1.19,00:59:55:20,1696.8615,1120.018,1379.7895
121,1.2,00:59:55:20,1696.899,1120.1115,1380.009
122,1.21,00:59:55:20,1696.945,1120.2135,1380.141
123,1.22,00:59:55:21,1697.0015,1120.335,1380.1455
124,1.23,00:59:55:21,1697.0825,1120.8355,1380.0295
125,1.24,00:59:55:21,1697.1835,1120.999,1380.156
126,1.25,00:59:55:21,1697.2985,1121.1875,1380.3095
127,1.26,00:59:55:22,1697.442,1121.3895,1380.471
128,1.27,00:59:55:22,1697.6070000000002,1121.6025,1380.6775
129,1.28,00:59:55:22,1697.7895,1121.8205,1380.885
130,1.29,00:59:55:22,1697.99,1122.0715,1381.0910000000001
131,1.3,00:59:55:23,1698.1879999999999,1122.328,1381.3175
132,1.31,00:59:55:23,1698.4115,1122.6045,1381.5529999999999
133,1.32,00:59:55:23,1698.634,1122.8985,1381.7615
134,1.33,00:59:55:23,1698.8685,1123.1555,1382.1155
135,1.34,00:59:55:24,1699.099,1123.4365,1382.3265
136,1.35,00:59:55:24,1699.3605,1123.7089999999998,1382.444
137,1.36,00:59:55:24,1699.6270000000002,1123.9745,1382.6395
138,1.37,00:59:55:24,1699.92,1124.245,1382.816
139,1.38,00:59:56:00,1700.2315,1124.519,1382.9129999999998
140,1.39,00:59:56:00,1700.555,1124.7825,1383.085
141,1.4,00:59:56:00,1700.879,1125.0365,1383.0845
142,1.41,00:59:56:00,1701.225,1125.2855,1382.9835
143,1.42,00:59:56:01,1701.5865,1125.5395,1382.74
144,1.43,00:59:56:01,1702.0065,1125.911,1382.362
145,1.44,00:59:56:01,1702.41,1126.1935,1381.6115
146,1.45,00:59:56:01,1702.81,1126.537,1380.8255
147,1.46,00:59:56:02,1703.2705,1126.895,1379.5205
148,1.47,00:59:56:02,1703.7910000000002,1127.298,1377.904
149,1.48,00:59:56:02,1704.6775,1127.7965,1375.5255
150,1.49,00:59:56:02,1705.4289999999999,1128.0525,1372.9660000000001
151,1.5,00:59:56:03,1706.2695,1128.521,1369.908
152,1.51,00:59:56:03,1707.243,1129.0085,1366.444
153,1.52,00:59:56:03,1708.275,1129.5655,1362.4270000000001
154,1.53,00:59:56:03,1709.49,1130.2345,1357.8039999999999
155,1.54,00:59:56:04,1710.8129999999999,1131.0375,1352.733
156,1.55,00:59:56:04,1712.3525,1131.9395,1347.1515
157,1.56,00:59:56:04,1714.131,1132.9560000000001,1341.096
158,1.57,00:59:56:04,1716.0725,1133.9975,1334.4325
159,1.58,00:59:56:05,1718.2695,1135.1760000000002,1327.3915
160,1.59,00:59:56:05,1720.73,1136.4485,1319.879
161,1.6,00:59:56:05,1723.48,1137.7545,1311.9795
162,1.61,00:59:56:05,1726.4795,1139.1485,1303.748
163,1.62,00:59:56:06,1729.8585,1140.6660000000002,1295.1105
164,1.63,00:59:56:06,1733.675,1142.2830000000001,1286.3605
165,1.64,00:59:56:06,1737.9175,1144.0655,1277.3519999999999
166,1.65,00:59:56:06,1742.66,1145.7735,1268.236
167,1.66,00:59:56:07,1747.783,1147.7115,1259.1325
168,1.67,00:59:56:07,1753.2595,1149.8835,1250.0795
169,1.68,00:59:56:07,1759.2835,1152.0045,1240.943
170,1.69,00:59:56:07,1765.879,1153.6555,1231.7495
171,1.7,00:59:56:08,1772.632,1155.8375,1222.8375
172,1.71,00:59:56:08,1779.7005,1158.068,1214.017
173,1.72,00:59:56:08,1786.9725,1160.3245,1205.4325
174,1.73,00:59:56:08,1794.4445,1162.596,1197.0655
175,1.74,00:59:56:09,1801.9685,1164.758,1189.031
176,1.75,00:59:56:09,1809.8670000000002,1166.854,1181.336
