Frame,Time,SMPTE,bar_left_hip_x,bar_left_hip_y,bar_left_hip_z
1,0.0,01:22:57:07,459.3905,1480.662,1013.9960000000001
2,0.01,01:22:57:07,459.3935,1480.5770000000002,1013.9965
3,0.02,01:22:57:07,459.39599999999996,1480.4905,1013.9965
4,0.03,01:22:57:08,458.6735,1480.809,1013.716
5,0.04,01:22:57:08,458.6135,1480.5545,1013.547
6,0.05,01:22:57:08,458.6015,1480.54,1013.6039999999999
7,0.06,01:22:57:08,458.605,1480.4579999999999,1013.584
8,0.07,01:22:57:09,458.6,1480.3935,1013.569
9,0.08,01:22:57:09,458.626,1480.3295,1013.5795
10,0.09,01:22:57:09,458.62699999999995,1480.2720000000002,1013.5635
11,0.1,01:22:57:09,458.6305,1480.233,1013.5555
12,0.11,01:22:57:10,458.64599999999996,1480.1945,1013.562
13,0.12,01:22:57:10,458.6475,1480.146,1013.5685
14,0.13,01:22:57:10,458.658,1480.0985,1013.585
15,0.14,01:22:57:10,458.662,1480.0529999999999,1013.5989999999999
16,0.15,01:22:57:11,458.6615,1479.9979999999998,1013.5935
17,0.16,01:22:57:11,458.681,1479.9370000000001,1013.597
18,0.17,01:22:57:11,458.69599999999997,1479.8665,1013.591
19,0.18,01:22:57:11,458.709,1479.8110000000001,1013.579
20,0.19,01:22:57:12,458.7325,1479.7225,1013.581
21,0.2,01:22:57:12,458.75300000000004,1479.6435,1013.581
22,0.21,01:22:57:12,458.7665,1479.557,1013.574
23,0.22,01:22:57:12,458.767,1479.4820000000002,1013.562
24,0.23,01:22:57:13,458.784,1479.39,1013.5465
25,0.24,01:22:57:13,458.8095,1479.299,1013.5405
26,0.25,01:22:57:13,458.80699999999996,1479.2005,1013.5239999999999
27,0.26,01:22:57:13,458.833,1479.0925,1013.5089999999999
28,0.27,01:22:57:14,458.8275,1478.9985,1013.4985
29,0.28,01:22:57:14,458.837,1478.8985,1013.492
30,0.29,01:22:57:14,458.839,1478.7965,1013.4989999999999
31,0.3,01:22:57:14,458.861,1478.7115,1013.495
32,0.31,01:22:57:15,458.8815,1478.6305,1013.4975
33,0.32,01:22:57:15,458.8955,1478.5415,1013.477
34,0.33,01:22:57:15,458.923,1478.464,1013.4725
35,0.34,01:22:57:15,458.95,1478.376,1013.4625
36,0.35,01:22:57:16,458.9455,1478.2910000000002,1013.462
37,0.36,01:22:57:16,458.94599999999997,1478.2035,1013.4830000000001
38,0.37,01:22:57:16,458.94599999999997,1478.118,1013.5015
39,0.38,01:22:57:16,458.952,1478.0265,1013.502
40,0.39,01:22:57:17,458.9455,1477.9279999999999,1013.5035
41,0.4,01:22:57:17,458.94,1477.816,1013.493
42,0.41,01:22:57:17,458.941,1477.6965,1013.4760000000001
43,0.42,01:22:57:17,458.9485,1477.559,1013.488
44,0.43,01:22:57:18,458.95300000000003,1477.4265,1013.4789999999999
45,0.44,01:22:57:18,458.9405,1477.276,1013.4705
46,0.45,01:22:57:18,458.917,1477.121,1013.4585
47,0.46,01:22:57:18,458.9415,1476.9460000000001,1013.459
48,0.47,01:22:57:19,458.9115,1476.793,1013.453
49,0.48,01:22:57:19,458.89300000000003,1476.612,1013.444
50,0.49,01:22:57:19,458.87699999999995,1476.4495,1013.443
51,0.5,01:22:57:19,458.869,1476.277,1013.428
52,0.51,01:22:57:20,458.86800000000005,1476.1015,1013.408
53,0.52,01:22:57:20,458.875,1475.941,1013.395
54,0.53,01:22:57:20,458.8775,1475.773,1013.3995
55,0.54,01:22:57:20,458.8855,1475.6170000000002,1013.3839999999999
56,0.55,01:22:57:21,458.8625,1475.461,1013.3895
57,0.56,01:22:57:21,458.86800000000005,1475.3025,1013.4105
58,0.57,01:22:57:21,458.865,1475.1435,1013.427
59,0.58,01:22:57:21,458.8745,1474.973,1013.447
60,0.59,01:22:57:22,458.898,1474.83,1013.454
61,0.6,01:22:57:22,458.9045,1474.681,1013.4575
62,0.61,01:22:57:22,458.926,1474.521,1013.441
63,0.62,01:22:57:22,458.954,1474.3775,1013.4535
64,0.63,01:22:57:23,458.976,1474.2225,1013.4555
65,0.64,01:22:57:23,458.991,1474.0985,1013.456
66,0.65,01:22:57:23,459.031,1473.9879999999998,1013.471
67,0.66,01:22:57:23,459.07,1473.8785,1013.466
68,0.67,01:22:57:24,459.096,1473.7879999999998,1013.4795
69,0.68,01:22:57:24,459.1475,1473.6815,1013.4730000000001
70,0.69,01:22:57:24,459.1765,1473.5985,1013.4885
