Frame,Time,SMPTE,bar_right_hip_x,bar_right_hip_y,bar_right_hip_z
1,0.0,01:22:57:07,166.9775,1466.1245,1009.6695
2,0.01,01:22:57:07,167.01,1466.0975,1009.6395
3,0.02,01:22:57:07,166.9955,1466.0635,1009.6439999999999
4,0.03,01:22:57:08,167.0985,1466.1429999999998,1009.7025
5,0.04,01:22:57:08,166.91299999999998,1466.651,1009.7805
6,0.05,01:22:57:08,166.933,1466.557,1009.7095
7,0.06,01:22:57:08,166.9315,1466.5120000000002,1009.7225
8,0.07,01:22:57:09,166.946,1466.4679999999998,1009.7105
9,0.08,01:22:57:09,166.9635,1466.4260000000002,1009.7015
10,0.09,01:22:57:09,166.97400000000002,1466.3770000000002,1009.7075
11,0.1,01:22:57:09,166.98,1466.33,1009.701
12,0.11,01:22:57:10,166.9715,1466.276,1009.715
13,0.12,01:22:57:10,166.993,1466.219,1009.702
14,0.13,01:22:57:10,166.9945,1466.1605,1009.715
15,0.14,01:22:57:10,167.0055,1466.1025,1009.7095
16,0.15,01:22:57:11,166.99900000000002,1466.0295,1009.7355
17,0.16,01:22:57:11,167.015,1465.9775,1009.735
18,0.17,01:22:57:11,167.0175,1465.921,1009.7105
19,0.18,01:22:57:11,167.02700000000002,1465.8605,1009.706
20,0.19,01:22:57:12,167.02900000000002,1465.8129999999999,1009.6935
21,0.2,01:22:57:12,167.048,1465.753,1009.6619999999999
22,0.21,01:22:57:12,167.0615,1465.7065,1009.645
23,0.22,01:22:57:12,167.058,1465.6605,1009.635
24,0.23,01:22:57:13,167.0825,1465.6205,1009.6135
25,0.24,01:22:57:13,167.0825,1465.5735,1009.6105
26,0.25,01:22:57:13,167.093,1465.5245,1009.575
27,0.26,01:22:57:13,167.095,1465.485,1009.554
28,0.27,01:22:57:14,167.113,1465.4115,1009.5269999999999
29,0.28,01:22:57:14,167.1345,1465.3455,1009.5245
30,0.29,01:22:57:14,167.1415,1465.2675,1009.502
31,0.3,01:22:57:14,167.178,1465.1725,1009.4725
32,0.31,01:22:57:15,167.1965,1465.056,1009.4675
33,0.32,01:22:57:15,167.22299999999998,1464.914,1009.4495
34,0.33,01:22:57:15,167.2655,1464.7705,1009.422
35,0.34,01:22:57:15,167.285,1464.622,1009.4169999999999
36,0.35,01:22:57:16,167.2805,1464.4685,1009.4125
37,0.36,01:22:57:16,167.3005,1464.2865,1009.388
38,0.37,01:22:57:16,167.3025,1464.106,1009.398
39,0.38,01:22:57:16,167.321,1463.9095,1009.3975
40,0.39,01:22:57:17,167.3515,1463.3055,1009.347
41,0.4,01:22:57:17,167.3625,1463.1015,1009.347
42,0.41,01:22:57:17,167.37,1462.9029999999998,1009.3525
43,0.42,01:22:57:17,167.3645,1462.7235,1009.3605
44,0.43,01:22:57:18,167.357,1462.531,1009.3695
45,0.44,01:22:57:18,167.35,1462.3505,1009.375
46,0.45,01:22:57:18,167.3585,1462.1835,1009.3685
47,0.46,01:22:57:18,167.356,1461.999,1009.3655
48,0.47,01:22:57:19,167.34,1461.8270000000002,1009.37
49,0.48,01:22:57:19,167.31900000000002,1461.662,1009.3810000000001
50,0.49,01:22:57:19,167.3105,1461.5205,1009.365
51,0.5,01:22:57:19,167.301,1461.39,1009.3565
52,0.51,01:22:57:20,167.3035,1461.263,1009.3485
53,0.52,01:22:57:20,167.2935,1461.1435,1009.3489999999999
54,0.53,01:22:57:20,167.269,1461.0220000000002,1009.3405
55,0.54,01:22:57:20,167.2755,1460.886,1009.3135
56,0.55,01:22:57:21,167.263,1460.769,1009.294
57,0.56,01:22:57:21,167.27,1460.6635,1009.245
58,0.57,01:22:57:21,167.267,1460.5479999999998,1009.237
59,0.58,01:22:57:21,167.27900000000002,1460.444,1009.2295
60,0.59,01:22:57:22,167.299,1460.3375,1009.227
61,0.6,01:22:57:22,167.30900000000003,1460.245,1009.2255
62,0.61,01:22:57:22,167.32299999999998,1460.141,1009.206
63,0.62,01:22:57:22,167.356,1460.0285,1009.184
64,0.63,01:22:57:23,167.37400000000002,1459.9055,1009.1505
65,0.64,01:22:57:23,167.3835,1459.81,1009.1060000000001
66,0.65,01:22:57:23,167.419,1459.7060000000001,1009.081
67,0.66,01:22:57:23,167.43599999999998,1459.5865,1009.066
68,0.67,01:22:57:24,167.49200000000002,1459.461,1009.047
69,0.68,01:22:57:24,167.5235,1459.3315,1009.0305
70,0.69,01:22:57:24,167.5795,1459.226,1009.0115
71,0.7,01:22:57:24,167.5965,1459.1,1009.0075
72,0.71,01:22:58:00,167.628,1458.9879999999998,1008.9965
73,0.72,01:22:58:00,167.6805,1458.871,1008.9789999999999
74,0.73,01:22:58:00,167.72099999999998,1458.7565,1008.959
75,0.74,01:22:58:00,167.7655,1458.6345,1008.9305
76,0.75,01:22:58:01,167.804,1458.5075,1008.916
77,0.76,01:22:58:01,167.827,1458.391,1008.916
78,0.77,01:22:58:01,167.858,1458.265,1008.8935
79,0.78,01:22:58:01,167.9025,1458.1445,1008.8939999999999
80,0.79,01:22:58:02,167.9455,1458.0185,1008.8705
81,0.8,01:22:58:02,167.9595,1457.896,1008.8775
82,0.81,01:22:58:02,167.9715,1457.7879999999998,1008.88
83,0.82,01:22:58:02,168.012,1457.665,1008.8689999999999
84,0.83,01:22:58:03,168.03599999999997,1457.559,1008.8755
85,0.84,01:22:58:03,168.0695,1457.445,1008.868
86,0.85,01:22:58:03,168.085,1457.345,1008.875
87,0.86,01:22:58:03,168.0965,1457.235,1008.88
88,0.87,01:22:58:04,168.1285,1457.13,1008.8739999999999
89,0.88,01:22:58:04,168.1635,1457.0145,1008.8710000000001
90,0.89,01:22:58:04,168.1825,1456.9070000000002,1008.8725
91,0.9,01:22:58:04,168.206,1456.7839999999999,1008.8775
92,0.91,01:22:58:05,168.25900000000001,1456.6645,1008.8675
93,0.92,01:22:58:05,168.28900000000002,1456.5385,1008.8580000000001
94,0.93,01:22:58:05,168.3405,1456.4125,1008.8545
95,0.94,01:22:58:05,168.3845,1456.283,1008.842
96,0.95,01:22:58:06,168.4205,1456.1365,1008.832
97,0.96,01:22:58:06,168.4515,1455.9875,1008.8155
98,0.97,01:22:58:06,168.4805,1455.8410000000001,1008.804
99,0.98,01:22:58:06,168.514,1455.6775,1008.7985
100,0.99,01:22:58:07,168.5535,1455.5275,1008.79
101,1.0,01:22:58:07,168.59599999999998,1455.374,1008.8
102,1.01,01:22:58:07,168.6145,1455.2305,1008.807
103,1.02,01:22:58:07,168.641,1455.0875,1008.809
104,1.03,01:22:58:08,168.66400000000002,1454.961,1008.813
105,1.04,01:22:58:08,168.699,1454.8335,1008.8185
106,1.05,01:22:58:08,168.7105,1454.719,1008.8315
107,1.06,01:22:58:08,168.7135,1454.619,1008.83
108,1.07,01:22:58:09,168.7225,1454.5385,1008.8265
109,1.08,01:22:58:09,168.729,1454.4695,1008.82
110,1.09,01:22:58:09,168.732,1454.392,1008.8305
111,1.1,01:22:58:09,168.73,1454.328,1008.817
112,1.11,01:22:58:10,168.72299999999998,1454.2595,1008.812
113,1.12,01:22:58:10,168.71,1454.1805,1008.8115
114,1.13,01:22:58:10,168.71200000000002,1454.0925,1008.819
115,1.14,01:22:58:10,168.6985,1453.9975,1008.828
116,1.15,01:22:58:11,168.6995,1453.9155,1008.8255
117,1.16,01:22:58:11,168.7005,1453.8005,1008.828
118,1.17,01:22:58:11,168.6875,1453.672,1008.8315
119,1.18,01:22:58:11,168.6895,1453.5635,1008.8505
120,1.19,01:22:58:12,168.696,1453.4515,1008.8639999999999
121,1.2,01:22:58:12,168.7065,1453.326,1008.875
122,1.21,01:22:58:12,168.727,1453.205,1008.8875
123,1.22,01:22:58:12,168.7255,1453.0770000000002,1008.8995
124,1.23,01:22:58:13,168.7125,1452.9360000000001,1008.8925
125,1.24,01:22:58:13,168.74200000000002,1452.796,1008.8745
126,1.25,01:22:58:13,168.7405,1452.6775,1008.8885
127,1.26,01:22:58:13,168.74400000000003,1452.5535,1008.8739999999999
128,1.27,01:22:58:14,168.7485,1452.4215,1008.87
129,1.28,01:22:58:14,168.7525,1452.3165,1008.8539999999999
130,1.29,01:22:58:14,168.7505,1452.207,1008.8560000000001
131,1.3,01:22:58:14,168.757,1452.0995,1008.8465
132,1.31,01:22:58:15,168.7495,1452.013,1008.823
133,1.32,01:22:58:15,168.7385,1451.9165,1008.834
134,1.33,01:22:58:15,168.717,1451.8475,1008.837
135,1.34,01:22:58:15,168.731,1451.756,1008.8135
136,1.35,01:22:58:16,168.7085,1451.7060000000001,1008.8005
137,1.36,01:22:58:16,168.703,1451.6329999999998,1008.8025
138,1.37,01:22:58:16,168.7065,1451.5585,1008.7935
139,1.38,01:22:58:16,168.676,1451.506,1008.7769999999999
140,1.39,01:22:58:17,168.65200000000002,1451.4415,1008.7389999999999
141,1.4,01:22:58:17,168.6475,1451.3829999999998,1008.7105
142,1.41,01:22:58:17,168.604,1451.3310000000001,1008.705
143,1.42,01:22:58:17,168.5875,1451.2705,1008.6485
144,1.43,01:22:58:18,168.562,1451.2215,1008.6289999999999
145,1.44,01:22:58:18,168.5475,1451.168,1008.5939999999999
146,1.45,01:22:58:18,168.5095,1451.1170000000002,1008.5665
147,1.46,01:22:58:18,168.5105,1451.0535,1008.5215
148,1.47,01:22:58:19,168.51,1450.9879999999998,1008.4765
149,1.48,01:22:58:19,168.5045,1450.9395,1008.4445
150,1.49,01:22:58:19,168.4925,1450.8970000000002,1008.408
151,1.5,01:22:58:19,168.4965,1450.85,1008.3725
152,1.51,01:22:58:20,168.49,1450.8075,1008.321
153,1.52,01:22:58:20,168.4955,1450.7779999999998,1008.2865
154,1.53,01:22:58:20,168.4975,1450.734,1008.2695
155,1.54,01:22:58:20,168.49900000000002,1450.6970000000001,1008.2445
156,1.55,01:22:58:21,168.4955,1450.6485,1008.2125
157,1.56,01:22:58:21,168.4675,1450.618,1008.202
158,1.57,01:22:58:21,168.46400000000003,1450.556,1008.1735
159,1.58,01:22:58:21,168.4485,1450.4955,1008.133
160,1.59,01:22:58:22,168.44,1450.411,1008.107
161,1.6,01:22:58:22,168.4395,1450.3445,1008.0735
162,1.61,01:22:58:22,168.44099999999997,1450.273,1008.0585
163,1.62,01:22:58:22,168.4395,1450.2005,1008.035
164,1.63,01:22:58:23,168.4465,1450.1035,1008.0260000000001
165,1.64,01:22:58:23,168.4445,1450.0215,1007.9975
166,1.65,01:22:58:23,168.4545,1449.9279999999999,1007.9755
167,1.66,01:22:58:23,168.4405,1449.858,1007.9689999999999
168,1.67,01:22:58:24,168.4475,1449.761,1007.9645
169,1.68,01:22:58:24,168.43599999999998,1449.6515,1007.957
170,1.69,01:22:58:24,168.425,1449.546,1007.951
171,1.7,01:22:58:24,168.43599999999998,1449.4355,1007.9385
172,1.71,01:22:59:00,168.40900000000002,1449.3285,1007.933
173,1.72,01:22:59:00,168.391,1449.2035,1007.905
174,1.73,01:22:59:00,168.38,1449.092,1007.8835
175,1.74,01:22:59:00,168.35,1448.975,1007.8485
176,1.75,01:22:59:01,168.324,1448.8735,1007.8135
177,1.76,01:22:59:01,168.3015,1448.7865,1007.7645
178,1.77,01:22:59:01,168.266,1448.7115,1007.709
179,1.78,01:22:59:01,168.2395,1448.6645,1007.65
180,1.79,01:22:59:02,168.1945,1448.624,1007.591
181,1.8,01:22:59:02,168.148,1448.628,1007.523
182,1.81,01:22:59:02,168.0875,1448.6265,1007.444
183,1.82,01:22:59:02,168.0165,1448.648,1007.3610000000001
184,1.83,01:22:59:03,167.921,1448.6575,1007.2775
185,1.84,01:22:59:03,167.833,1448.6065,1007.1325
186,1.85,01:22:59:03,167.7365,1448.5125,1006.99
187,1.86,01:22:59:03,167.6285,1448.3570000000002,1006.82
188,1.87,01:22:59:04,167.528,1448.161,1006.6285
189,1.88,01:22:59:04,167.41299999999998,1447.9170000000001,1006.4165
190,1.89,01:22:59:04,167.26,1447.619,1006.193
191,1.9,01:22:59:04,167.1135,1447.3029999999999,1005.922
192,1.91,01:22:59:05,166.9015,1446.9715,1005.6245
193,1.92,01:22:59:05,166.6735,1446.6245,1005.237
194,1.93,01:22:59:05,166.449,1446.273,1004.8639999999999
195,1.94,01:22:59:05,166.17700000000002,1445.941,1004.4665
196,1.95,01:22:59:06,165.83900000000003,1445.8385,1003.8575
197,1.96,01:22:59:06,165.45,1445.254,1003.573
198,1.97,01:22:59:06,164.924,1444.9345,1003.0385
199,1.98,01:22:59:06,164.387,1444.7535,1002.317
200,1.99,01:22:59:07,163.8,1444.629,1001.6215
201,2.0,01:22:59:07,163.246,1444.1770000000001,1001.2405
202,2.01,01:22:59:07,162.6665,1443.9075,1000.6635
203,2.02,01:22:59:07,162.136,1443.766,1000.1515
204,2.03,01:22:59:08,161.7065,1443.969,999.5535
205,2.04,01:22:59:08,161.26,1443.8870000000002,999.0815
206,2.05,01:22:59:08,160.85399999999998,1444.0065,998.926
207,2.06,01:22:59:08,160.3505,1444.3670000000002,998.65
208,2.07,01:22:59:09,159.8175,1444.8125,998.3530000000001
209,2.08,01:22:59:09,159.231,1445.2635,998.1315
210,2.09,01:22:59:09,158.736,1445.6125,998.294
211,2.1,01:22:59:09,158.1045,1446.344,997.944
212,2.11,01:22:59:10,157.4655,1447.109,997.7510000000001
213,2.12,01:22:59:10,156.7685,1447.6789999999999,997.7310000000001
214,2.13,01:22:59:10,156.002,1448.5115,997.5239999999999
215,2.14,01:22:59:10,155.2995,1449.588,997.2535
216,2.15,01:22:59:11,154.8475,1450.9289999999999,997.0360000000001
217,2.16,01:22:59:11,154.0225,1451.9985,997.0160000000001
218,2.17,01:22:59:11,153.28,1453.1975,996.8795
219,2.18,01:22:59:11,152.4695,1454.4155,996.7365
220,2.19,01:22:59:12,151.8955,1455.9625,996.3125
221,2.2,01:22:59:12,151.1645,1457.328,996.1610000000001
222,2.21,01:22:59:12,150.014,1458.3655,996.3389999999999
223,2.22,01:22:59:12,149.1645,1459.4735,996.1
224,2.23,01:22:59:13,148.285,1460.605,995.8835
225,2.24,01:22:59:13,147.70600000000002,1462.994,995.8545
226,2.25,01:22:59:13,146.974,1464.4575,995.7045
227,2.26,01:22:59:13,146.1385,1466.1505,995.543
228,2.27,01:22:59:14,145.382,1468.244,995.4585
229,2.28,01:22:59:14,144.564,1470.0335,995.3285
230,2.29,01:22:59:14,143.709,1471.8365,995.3755
231,2.3,01:22:59:14,142.8745,1473.499,995.1735
232,2.31,01:22:59:15,142.028,1475.7220000000002,994.6385
233,2.32,01:22:59:15,141.1955,1477.8435,994.373
234,2.33,01:22:59:15,140.313,1479.815,994.3845
235,2.34,01:22:59:15,140.3535,1483.4365,993.5360000000001
236,2.35,01:22:59:16,139.5965,1485.354,993.4995
237,2.36,01:22:59:16,138.2385,1488.09,993.605
238,2.37,01:22:59:16,137.843,1489.7475,993.2725
239,2.38,01:22:59:16,137.55100000000002,1491.3039999999999,992.977
240,2.39,01:22:59:17,136.805,1493.8655,992.9625
241,2.4,01:22:59:17,136.423,1495.785,992.798
242,2.41,01:22:59:17,135.9285,1497.7910000000002,992.6525
243,2.42,01:22:59:17,135.5345,1499.6955,992.4985
244,2.43,01:22:59:18,135.3715,1501.5055,992.21
245,2.44,01:22:59:18,135.0545,1503.21,992.0435
246,2.45,01:22:59:18,134.68200000000002,1504.9129999999998,991.8510000000001
247,2.46,01:22:59:18,134.528,1506.335,991.6125
248,2.47,01:22:59:19,134.4625,1507.7910000000002,991.3905
249,2.48,01:22:59:19,134.445,1509.1175,991.1315
250,2.49,01:22:59:19,134.3935,1510.4065,990.883
