Frame,Time,SMPTE,bar_left_wrist_x,bar_left_wrist_y,bar_left_wrist_z
1,0.0,01:22:57:07,997.3495,1520.9325,1321.5639999999999
2,0.01,01:22:57:07,997.355,1520.7385,1321.625
3,0.02,01:22:57:07,997.3765,1520.5305,1321.6960000000001
4,0.03,01:22:57:08,997.5165,1520.2839999999999,1321.914
5,0.04,01:22:57:08,997.413,1520.0395,1321.9605
6,0.05,01:22:57:08,997.3939999999999,1519.8475,1322.0439999999999
7,0.06,01:22:57:08,997.3960000000001,1519.6305,1322.1115
8,0.07,01:22:57:09,997.4135,1519.4145,1322.172
9,0.08,01:22:57:09,997.4155,1519.195,1322.249
10,0.09,01:22:57:09,997.4325,1518.9820000000002,1322.344
11,0.1,01:22:57:09,997.4205,1518.861,1322.543
12,0.11,01:22:57:10,997.4295,1518.6545,1322.61
13,0.12,01:22:57:10,997.442,1518.4505,1322.695
14,0.13,01:22:57:10,997.456,1518.244,1322.739
15,0.14,01:22:57:10,997.466,1518.031,1322.78
16,0.15,01:22:57:11,997.4810000000001,1517.826,1322.8555
17,0.16,01:22:57:11,997.4760000000001,1517.622,1322.9370000000001
18,0.17,01:22:57:11,997.4689999999999,1517.3985,1323.0
19,0.18,01:22:57:11,997.4730000000001,1517.2025,1323.0529999999999
20,0.19,01:22:57:12,997.4795,1517.0020000000002,1323.0985
21,0.2,01:22:57:12,997.4795,1516.8205,1323.1370000000002
22,0.21,01:22:57:12,997.4705,1516.6355,1323.1725
23,0.22,01:22:57:12,997.4715,1516.4665,1323.1979999999999
24,0.23,01:22:57:13,997.4885,1516.281,1323.2365
25,0.24,01:22:57:13,997.4695,1516.1235,1323.2279999999998
26,0.25,01:22:57:13,997.4815,1515.973,1323.2565
27,0.26,01:22:57:13,997.477,1515.835,1323.289
28,0.27,01:22:57:14,997.459,1515.6985,1323.3055
29,0.28,01:22:57:14,997.4375,1515.56,1323.3135
30,0.29,01:22:57:14,997.404,1515.432,1323.3165
31,0.3,01:22:57:14,997.404,1515.3055,1323.3270000000002
32,0.31,01:22:57:15,997.393,1515.1965,1323.3715
33,0.32,01:22:57:15,997.3960000000001,1515.0825,1323.4075
34,0.33,01:22:57:15,997.3815,1514.9825,1323.4575
35,0.34,01:22:57:15,997.3795,1514.874,1323.5535
