Frame,Time,SMPTE,bar_right_ankle_x,bar_right_ankle_y,bar_right_ankle_z
1,0.0,01:22:57:07,152.641,1586.92,51.6
2,0.01,01:22:57:07,152.637,1586.9389999999999,51.619
3,0.02,01:22:57:07,152.648,1586.9160000000002,51.603
4,0.03,01:22:57:08,152.655,1586.935,51.61
5,0.04,01:22:57:08,152.77100000000002,1586.606,51.56100000000001
6,0.05,01:22:57:08,152.784,1586.6689999999999,51.556999999999995
7,0.06,01:22:57:08,152.799,1586.646,51.57
8,0.07,01:22:57:09,152.811,1586.612,51.574
9,0.08,01:22:57:09,152.808,1586.6329999999998,51.597
10,0.09,01:22:57:09,152.812,1586.621,51.588
11,0.1,01:22:57:09,152.787,1586.624,51.593
12,0.11,01:22:57:10,152.809,1586.621,51.599
13,0.12,01:22:57:10,152.805,1586.61,51.603
14,0.13,01:22:57:10,152.783,1586.599,51.598
15,0.14,01:22:57:10,152.795,1586.5929999999998,51.61
16,0.15,01:22:57:11,152.79399999999998,1586.5710000000001,51.599
17,0.16,01:22:57:11,152.783,1586.5810000000001,51.6
18,0.17,01:22:57:11,152.774,1586.5739999999998,51.59
19,0.18,01:22:57:11,152.763,1586.578,51.605
20,0.19,01:22:57:12,152.746,1586.579,51.6
21,0.2,01:22:57:12,152.75,1586.5810000000001,51.578
22,0.21,01:22:57:12,152.738,1586.567,51.604
23,0.22,01:22:57:12,152.737,1586.56,51.619
24,0.23,01:22:57:13,152.738,1586.567,51.615
25,0.24,01:22:57:13,152.76,1586.5729999999999,51.621
26,0.25,01:22:57:13,152.754,1586.569,51.608999999999995
27,0.26,01:22:57:13,152.787,1586.575,51.621
28,0.27,01:22:57:14,152.77200000000002,1586.5839999999998,51.619
29,0.28,01:22:57:14,152.786,1586.576,51.63399999999999
30,0.29,01:22:57:14,152.79399999999998,1586.5829999999999,51.636
31,0.3,01:22:57:14,152.78799999999998,1586.566,51.636
32,0.31,01:22:57:15,152.779,1586.568,51.637
33,0.32,01:22:57:15,152.793,1586.58,51.646
34,0.33,01:22:57:15,152.79399999999998,1586.582,51.652
35,0.34,01:22:57:15,152.797,1586.557,51.644
