Frame,Time,SMPTE,bar_hip_centre_x,bar_hip_centre_y,bar_hip_centre_z
1,0.0,01:22:57:07,313.184,1473.3932,1011.8328
2,0.01,01:22:57:07,313.2018,1473.3372,1011.818
3,0.02,01:22:57:07,313.1957,1473.277,1011.8202
4,0.03,01:22:57:08,312.88599999999997,1473.476,1011.7092
5,0.04,01:22:57:08,312.7632,1473.6028,1011.6638
6,0.05,01:22:57:08,312.7672,1473.5485,1011.6568
7,0.06,01:22:57:08,312.7682,1473.485,1011.6532
8,0.07,01:22:57:09,312.77299999999997,1473.4308,1011.6398
9,0.08,01:22:57:09,312.7948,1473.3777,1011.6405
10,0.09,01:22:57:09,312.8005,1473.3245,1011.6355
11,0.1,01:22:57:09,312.8052,1473.2815,1011.6282
12,0.11,01:22:57:10,312.8088,1473.2352,1011.6385
13,0.12,01:22:57:10,312.8203,1473.1825,1011.6352
14,0.13,01:22:57:10,312.8262,1473.1295,1011.65
15,0.14,01:22:57:10,312.8338,1473.0778,1011.6542
16,0.15,01:22:57:11,312.8303,1473.0138,1011.6645
17,0.16,01:22:57:11,312.848,1472.9572,1011.666
18,0.17,01:22:57:11,312.8568,1472.8938,1011.6508
19,0.18,01:22:57:11,312.868,1472.8358,1011.6425
20,0.19,01:22:57:12,312.8808,1472.7678,1011.6372
21,0.2,01:22:57:12,312.9005,1472.6982,1011.6215
22,0.21,01:22:57:12,312.914,1472.6318,1011.6095
23,0.22,01:22:57:12,312.9125,1472.5713,1011.5985
24,0.23,01:22:57:13,312.9333,1472.5052,1011.58
25,0.24,01:22:57:13,312.94599999999997,1472.4362,1011.5755
26,0.25,01:22:57:13,312.95,1472.3625,1011.5495
27,0.26,01:22:57:13,312.964,1472.2888,1011.5315
28,0.27,01:22:57:14,312.9702,1472.205,1011.5128
29,0.28,01:22:57:14,312.9858,1472.122,1011.5082
30,0.29,01:22:57:14,312.9902,1472.0320000000002,1011.5005
31,0.3,01:22:57:14,313.0195,1471.942,1011.4838
32,0.31,01:22:57:15,313.039,1471.8432,1011.4825
33,0.32,01:22:57:15,313.0592,1471.7278,1011.4632
34,0.33,01:22:57:15,313.0942,1471.6172,1011.4472
35,0.34,01:22:57:15,313.1175,1471.499,1011.4398
36,0.35,01:22:57:16,313.113,1471.3798,1011.4372
37,0.36,01:22:57:16,313.1232,1471.245,1011.4355
38,0.37,01:22:57:16,313.1242,1471.112,1011.4497
39,0.38,01:22:57:16,313.1365,1470.9679999999998,1011.4497
40,0.39,01:22:57:17,313.1485,1470.6167,1011.4252
41,0.4,01:22:57:17,313.1512,1470.4588,1011.42
42,0.41,01:22:57:17,313.1555,1470.2998,1011.4142
