Frame,Time,SMPTE,bar_right_elbow_x,bar_right_elbow_y,bar_right_elbow_z
1,0.0,01:22:57:07,-149.84799999999998,1509.1625,1358.4665
2,0.01,01:22:57:07,-149.8715,1509.0885,1358.5235
3,0.02,01:22:57:07,-149.879,1509.006,1358.57
4,0.03,01:22:57:08,-149.8885,1508.9325,1358.6175
5,0.04,01:22:57:08,-150.0465,1508.7479999999998,1358.6475
6,0.05,01:22:57:08,-150.016,1508.632,1358.642
7,0.06,01:22:57:08,-150.0355,1508.5529999999999,1358.6805
8,0.07,01:22:57:09,-150.0425,1508.495,1358.7120000000002
9,0.08,01:22:57:09,-150.0325,1508.41,1358.7645
10,0.09,01:22:57:09,-150.04,1508.3429999999998,1358.7979999999998
11,0.1,01:22:57:09,-150.05100000000002,1508.348,1358.817
12,0.11,01:22:57:10,-150.0445,1508.224,1358.8575
13,0.12,01:22:57:10,-150.0445,1508.15,1358.8835
14,0.13,01:22:57:10,-150.05100000000002,1508.0645,1358.9025
15,0.14,01:22:57:10,-150.0355,1507.9820000000002,1358.9075
16,0.15,01:22:57:11,-150.0345,1507.888,1358.9295
17,0.16,01:22:57:11,-150.031,1507.773,1358.91
18,0.17,01:22:57:11,-150.0205,1507.6925,1358.9295
19,0.18,01:22:57:11,-150.019,1507.592,1358.9315
20,0.19,01:22:57:12,-150.002,1507.5115,1358.9089999999999
21,0.2,01:22:57:12,-149.9735,1507.4129999999998,1358.8770000000002
22,0.21,01:22:57:12,-149.97899999999998,1507.316,1358.8455
23,0.22,01:22:57:12,-149.9575,1507.2445,1358.8075
24,0.23,01:22:57:13,-149.96200000000002,1507.1625,1358.7455
25,0.24,01:22:57:13,-149.9675,1507.092,1358.6865
26,0.25,01:22:57:13,-149.9735,1507.0255,1358.621
27,0.26,01:22:57:13,-149.97,1506.9685,1358.549
28,0.27,01:22:57:14,-149.9715,1506.906,1358.4895
29,0.28,01:22:57:14,-149.95600000000002,1506.8495,1358.4029999999998
30,0.29,01:22:57:14,-149.964,1506.7945,1358.3425
31,0.3,01:22:57:14,-149.972,1506.7060000000001,1358.2625
32,0.31,01:22:57:15,-149.9555,1506.6465,1358.183
33,0.32,01:22:57:15,-149.9555,1506.5705,1358.114
34,0.33,01:22:57:15,-149.9385,1506.5220000000002,1358.0620000000001
35,0.34,01:22:57:15,-149.931,1506.477,1358.017
36,0.35,01:22:57:16,-149.914,1506.4295,1357.9655
37,0.36,01:22:57:16,-149.884,1506.386,1357.9245
38,0.37,01:22:57:16,-149.8645,1506.3570000000002,1357.865
