Frame,Time,SMPTE,bar_right_ankle_x,bar_right_ankle_y,bar_right_ankle_z
1,0.0,00:51:32:13,1925.87,948.809,62.699
2,0.01,00:51:32:13,1925.86,948.813,62.658
3,0.02,00:51:32:13,1925.858,948.812,62.699
4,0.03,00:51:32:14,1925.707,948.5269999999999,62.905
5,0.04,00:51:32:14,1925.641,948.439,62.699
6,0.05,00:51:32:14,1925.601,948.393,62.648999999999994
7,0.06,00:51:32:14,1925.61,948.4,62.622
8,0.07,00:51:32:15,1925.592,948.393,62.63
9,0.08,00:51:32:15,1925.588,948.3960000000001,62.629
10,0.09,00:51:32:15,1925.601,948.377,62.623000000000005
11,0.1,00:51:32:15,1925.616,948.39,62.585
12,0.11,00:51:32:16,1925.5770000000002,948.3910000000001,62.626000000000005
13,0.12,00:51:32:16,1925.565,948.3810000000001,62.661
14,0.13,00:51:32:16,1925.5770000000002,948.3910000000001,62.641000000000005
15,0.14,00:51:32:16,1925.595,948.385,62.623000000000005
16,0.15,00:51:32:17,1925.585,948.3839999999999,62.622
17,0.16,00:51:32:17,1925.5620000000001,948.383,62.617
18,0.17,00:51:32:17,1925.586,948.37,62.619
19,0.18,00:51:32:17,1925.615,948.372,62.641999999999996
20,0.19,00:51:32:18,1925.615,948.37,62.643
21,0.2,00:51:32:18,1925.59,948.3530000000001,62.658
22,0.21,00:51:32:18,1925.585,948.3530000000001,62.662
23,0.22,00:51:32:18,1925.621,948.3510000000001,62.638999999999996
24,0.23,00:51:32:19,1925.614,948.3330000000001,62.663000000000004
25,0.24,00:51:32:19,1925.625,948.329,62.65
26,0.25,00:51:32:19,1925.6329999999998,948.301,62.678000000000004
27,0.26,00:51:32:19,1925.6329999999998,948.32,62.683
28,0.27,00:51:32:20,1925.645,948.315,62.681000000000004
29,0.28,00:51:32:20,1925.646,948.295,62.681999999999995
30,0.29,00:51:32:20,1925.67,948.32,62.674
31,0.3,00:51:32:20,1925.651,948.293,62.681999999999995
32,0.31,00:51:32:21,1925.662,948.307,62.669
33,0.32,00:51:32:21,1925.6729999999998,948.322,62.713
34,0.33,00:51:32:21,1925.682,948.328,62.76
35,0.34,00:51:32:21,1925.711,948.283,62.699
36,0.35,00:51:32:22,1925.6989999999998,948.2610000000001,62.655
37,0.36,00:51:32:22,1925.731,948.2769999999999,62.641000000000005
38,0.37,00:51:32:22,1925.703,948.288,62.68600000000001
39,0.38,00:51:32:22,1925.711,948.26,62.691
40,0.39,00:51:32:23,1925.735,948.2669999999999,62.707
41,0.4,00:51:32:23,1925.726,948.28,62.771
42,0.41,00:51:32:23,1925.727,948.255,62.762
43,0.42,00:51:32:23,1925.736,948.245,62.72
44,0.43,00:51:32:24,1925.739,948.2080000000001,62.688
45,0.44,00:51:32:24,1925.757,948.212,62.698
46,0.45,00:51:32:24,1925.74,948.235,62.72
47,0.46,00:51:32:24,1925.7379999999998,948.201,62.726000000000006
48,0.47,00:51:33:00,1925.745,948.22,62.705
49,0.48,00:51:33:00,1925.7779999999998,948.201,62.711000000000006
50,0.49,00:51:33:00,1925.717,948.188,62.721000000000004
51,0.5,00:51:33:00,1925.754,948.2310000000001,62.745
52,0.51,00:51:33:01,1925.763,948.216,62.75
53,0.52,00:51:33:01,1925.756,948.215,62.732
54,0.53,00:51:33:01,1925.754,948.191,62.711000000000006
55,0.54,00:51:33:01,1925.77,948.189,62.722
56,0.55,00:51:33:02,1925.76,948.199,62.716
57,0.56,00:51:33:02,1925.7479999999998,948.217,62.714
58,0.57,00:51:33:02,1925.755,948.2,62.74
59,0.58,00:51:33:02,1925.78,948.232,62.756
60,0.59,00:51:33:03,1925.7579999999998,948.2460000000001,62.731
61,0.6,00:51:33:03,1925.76,948.238,62.731
62,0.61,00:51:33:03,1925.764,948.221,62.739
63,0.62,00:51:33:03,1925.773,948.215,62.724
64,0.63,00:51:33:04,1925.776,948.2289999999999,62.731
65,0.64,00:51:33:04,1925.795,948.212,62.745
66,0.65,00:51:33:04,1925.7979999999998,948.2260000000001,62.742
67,0.66,00:51:33:04,1925.8020000000001,948.215,62.755
68,0.67,00:51:33:05,1925.8020000000001,948.2189999999999,62.736000000000004
69,0.68,00:51:33:05,1925.808,948.2239999999999,62.735
70,0.69,00:51:33:05,1925.7820000000002,948.206,62.762
71,0.7,00:51:33:05,1925.818,948.2080000000001,62.751000000000005
72,0.71,00:51:33:06,1925.825,948.2130000000001,62.717
73,0.72,00:51:33:06,1925.8029999999999,948.199,62.724
74,0.73,00:51:33:06,1925.817,948.2139999999999,62.713
75,0.74,00:51:33:06,1925.7879999999998,948.206,62.733000000000004
76,0.75,00:51:33:07,1925.7879999999998,948.225,62.735
77,0.76,00:51:33:07,1925.8110000000001,948.194,62.74
78,0.77,00:51:33:07,1925.765,948.209,62.748000000000005
79,0.78,00:51:33:07,1925.809,948.215,62.739
80,0.79,00:51:33:08,1925.796,948.198,62.708
81,0.8,00:51:33:08,1925.7910000000002,948.169,62.688
82,0.81,00:51:33:08,1925.771,948.163,62.743
83,0.82,00:51:33:08,1925.776,948.1519999999999,62.736999999999995
84,0.83,00:51:33:09,1925.7920000000001,948.166,62.733000000000004
85,0.84,00:51:33:09,1925.787,948.18,62.738
86,0.85,00:51:33:09,1925.795,948.1510000000001,62.727
87,0.86,00:51:33:09,1925.7720000000002,948.158,62.755
88,0.87,00:51:33:10,1925.7820000000002,948.1560000000001,62.71
89,0.88,00:51:33:10,1925.818,948.1610000000001,62.722
90,0.89,00:51:33:10,1925.8039999999999,948.187,62.728
91,0.9,00:51:33:10,1925.773,948.197,62.713
92,0.91,00:51:33:11,1925.773,948.199,62.722
93,0.92,00:51:33:11,1925.8010000000002,948.202,62.71
94,0.93,00:51:33:11,1925.78,948.194,62.718999999999994
95,0.94,00:51:33:11,1925.789,948.2439999999999,62.718
96,0.95,00:51:33:12,1925.79,948.2339999999999,62.725
97,0.96,00:51:33:12,1925.7920000000001,948.2389999999999,62.693999999999996
98,0.97,00:51:33:12,1925.793,948.25,62.696999999999996
99,0.98,00:51:33:12,1925.815,948.2589999999999,62.7
100,0.99,00:51:33:13,1925.8,948.2710000000001,62.711000000000006
101,1.0,00:51:33:13,1925.807,948.275,62.713
102,1.01,00:51:33:13,1925.8039999999999,948.289,62.703
103,1.02,00:51:33:13,1925.8139999999999,948.311,62.691
104,1.03,00:51:33:14,1925.807,948.326,62.707
105,1.04,00:51:33:14,1925.7910000000002,948.307,62.701
106,1.05,00:51:33:14,1925.7910000000002,948.306,62.692
107,1.06,00:51:33:14,1925.8270000000002,948.32,62.681000000000004
108,1.07,00:51:33:15,1925.806,948.319,62.691
109,1.08,00:51:33:15,1925.8129999999999,948.3380000000001,62.678999999999995
110,1.09,00:51:33:15,1925.78,948.342,62.668
111,1.1,00:51:33:15,1925.783,948.341,62.698
112,1.11,00:51:33:16,1925.8,948.345,62.68899999999999
113,1.12,00:51:33:16,1925.8020000000001,948.3589999999999,62.693999999999996
114,1.13,00:51:33:16,1925.777,948.36,62.678999999999995
115,1.14,00:51:33:16,1925.7839999999999,948.365,62.688
116,1.15,00:51:33:17,1925.8120000000001,948.375,62.663999999999994
117,1.16,00:51:33:17,1925.7820000000002,948.382,62.668
118,1.17,00:51:33:17,1925.771,948.3760000000001,62.667
119,1.18,00:51:33:17,1925.793,948.3739999999999,62.647
120,1.19,00:51:33:18,1925.77,948.377,62.677
121,1.2,00:51:33:18,1925.765,948.3639999999999,62.648999999999994
122,1.21,00:51:33:18,1925.741,948.3889999999999,62.646
123,1.22,00:51:33:18,1925.7279999999998,948.404,62.623999999999995
124,1.23,00:51:33:19,1925.721,948.413,62.648
125,1.24,00:51:33:19,1925.69,948.432,62.617
126,1.25,00:51:33:19,1925.6670000000001,948.431,62.605
127,1.26,00:51:33:19,1925.65,948.45,62.61
128,1.27,00:51:33:20,1925.6370000000002,948.467,62.597
129,1.28,00:51:33:20,1925.635,948.498,62.573
130,1.29,00:51:33:20,1925.621,948.515,62.574
131,1.3,00:51:33:20,1925.6270000000002,948.5060000000001,62.565
132,1.31,00:51:33:21,1925.616,948.5239999999999,62.574
133,1.32,00:51:33:21,1925.6070000000002,948.525,62.573
134,1.33,00:51:33:21,1925.6129999999998,948.54,62.571999999999996
135,1.34,00:51:33:21,1925.606,948.5419999999999,62.568999999999996
136,1.35,00:51:33:22,1925.6170000000002,948.53,62.547
137,1.36,00:51:33:22,1925.629,948.534,62.56100000000001
138,1.37,00:51:33:22,1925.6170000000002,948.528,62.581
139,1.38,00:51:33:22,1925.655,948.508,62.583
140,1.39,00:51:33:23,1925.661,948.493,62.57899999999999
141,1.4,00:51:33:23,1925.6660000000002,948.5,62.592
142,1.41,00:51:33:23,1925.665,948.452,62.615
143,1.42,00:51:33:23,1925.6960000000001,948.429,62.631
144,1.43,00:51:33:24,1925.7179999999998,948.42,62.647
145,1.44,00:51:33:24,1925.739,948.3910000000001,62.623999999999995
146,1.45,00:51:33:24,1925.7679999999998,948.34,62.633
147,1.46,00:51:33:24,1925.776,948.313,62.663000000000004
148,1.47,00:51:34:00,1925.771,948.263,62.69
149,1.48,00:51:34:00,1925.795,948.2689999999999,62.707
150,1.49,00:51:34:00,1925.818,948.22,62.707
151,1.5,00:51:34:00,1925.852,948.185,62.728
152,1.51,00:51:34:01,1925.881,948.1460000000001,62.758
153,1.52,00:51:34:01,1925.894,948.1410000000001,62.75
154,1.53,00:51:34:01,1925.882,948.092,62.784
155,1.54,00:51:34:01,1925.9379999999999,948.122,62.782
156,1.55,00:51:34:02,1925.96,948.095,62.788000000000004
157,1.56,00:51:34:02,1925.965,948.072,62.809
158,1.57,00:51:34:02,1925.9779999999998,948.05,62.826
159,1.58,00:51:34:02,1926.0179999999998,948.047,62.841
160,1.59,00:51:34:03,1926.0079999999998,948.043,62.82899999999999
161,1.6,00:51:34:03,1925.994,948.02,62.839
162,1.61,00:51:34:03,1926.027,948.023,62.817
163,1.62,00:51:34:03,1926.037,948.035,62.843999999999994
164,1.63,00:51:34:04,1926.039,948.025,62.891000000000005
165,1.64,00:51:34:04,1926.0720000000001,948.007,62.883
166,1.65,00:51:34:04,1926.0910000000001,947.9760000000001,62.898
167,1.66,00:51:34:04,1926.0629999999999,947.972,62.896
168,1.67,00:51:34:05,1926.0839999999998,947.955,62.911
169,1.68,00:51:34:05,1926.092,947.9639999999999,62.923
170,1.69,00:51:34:05,1926.118,947.933,62.93600000000001
171,1.7,00:51:34:05,1926.0970000000002,947.9,62.931999999999995
172,1.71,00:51:34:06,1926.12,947.916,62.949
173,1.72,00:51:34:06,1926.139,947.915,62.945
174,1.73,00:51:34:06,1926.136,947.898,62.958
175,1.74,00:51:34:06,1926.155,947.8960000000001,62.956
176,1.75,00:51:34:07,1926.146,947.8860000000001,62.933
177,1.76,00:51:34:07,1926.156,947.8889999999999,62.965
178,1.77,00:51:34:07,1926.152,947.89,62.975
179,1.78,00:51:34:07,1926.162,947.8939999999999,62.985
180,1.79,00:51:34:08,1926.164,947.893,62.931999999999995
181,1.8,00:51:34:08,1926.175,947.8839999999999,62.931000000000004
182,1.81,00:51:34:08,1926.149,947.893,62.967
183,1.82,00:51:34:08,1926.158,947.8960000000001,62.986000000000004
184,1.83,00:51:34:09,1926.154,947.895,63.004
185,1.84,00:51:34:09,1926.155,947.8989999999999,62.966
186,1.85,00:51:34:09,1926.146,947.9019999999999,62.974
187,1.86,00:51:34:09,1926.1629999999998,947.908,62.993
188,1.87,00:51:34:10,1926.141,947.882,63.001000000000005
189,1.88,00:51:34:10,1926.129,947.8960000000001,62.974
190,1.89,00:51:34:10,1926.142,947.9019999999999,62.95399999999999
191,1.9,00:51:34:10,1926.1270000000002,947.888,62.949
192,1.91,00:51:34:11,1926.146,947.882,62.978
193,1.92,00:51:34:11,1926.1229999999998,947.895,62.998000000000005
194,1.93,00:51:34:11,1926.141,947.887,62.975
195,1.94,00:51:34:11,1926.1370000000002,947.9069999999999,62.98
196,1.95,00:51:34:12,1926.121,947.8889999999999,62.949
197,1.96,00:51:34:12,1926.131,947.878,62.98
198,1.97,00:51:34:12,1926.1370000000002,947.883,62.976000000000006
199,1.98,00:51:34:12,1926.139,947.8610000000001,63.005
200,1.99,00:51:34:13,1926.144,947.8539999999999,62.972
201,2.0,00:51:34:13,1926.125,947.8510000000001,62.992
202,2.01,00:51:34:13,1926.156,947.857,62.995
203,2.02,00:51:34:13,1926.15,947.8389999999999,63.001000000000005
204,2.03,00:51:34:14,1926.152,947.821,63.0
205,2.04,00:51:34:14,1926.1770000000001,947.819,63.028999999999996
206,2.05,00:51:34:14,1926.182,947.801,63.0
207,2.06,00:51:34:14,1926.2,947.808,63.005
208,2.07,00:51:34:15,1926.192,947.765,63.015
209,2.08,00:51:34:15,1926.22,947.7639999999999,63.044
210,2.09,00:51:34:15,1926.236,947.7689999999999,63.063
211,2.1,00:51:34:15,1926.261,947.7510000000001,63.063
212,2.11,00:51:34:16,1926.264,947.717,63.078
213,2.12,00:51:34:16,1926.3,947.7180000000001,63.044
214,2.13,00:51:34:16,1926.276,947.7310000000001,63.114
215,2.14,00:51:34:16,1926.3,947.697,63.099
216,2.15,00:51:34:17,1926.3129999999999,947.689,63.101000000000006
217,2.16,00:51:34:17,1926.315,947.689,63.111000000000004
218,2.17,00:51:34:17,1926.325,947.696,63.128
219,2.18,00:51:34:17,1926.319,947.692,63.151
220,2.19,00:51:34:18,1926.328,947.683,63.119
221,2.2,00:51:34:18,1926.348,947.6569999999999,63.119
222,2.21,00:51:34:18,1926.358,947.682,63.108000000000004
223,2.22,00:51:34:18,1926.35,947.6619999999999,63.12
224,2.23,00:51:34:19,1926.336,947.664,63.152
225,2.24,00:51:34:19,1926.3629999999998,947.67,63.141000000000005
226,2.25,00:51:34:19,1926.399,947.672,63.153999999999996
227,2.26,00:51:34:19,1926.37,947.677,63.18600000000001
228,2.27,00:51:34:20,1926.368,947.6619999999999,63.136
229,2.28,00:51:34:20,1926.394,947.677,63.156000000000006
230,2.29,00:51:34:20,1926.384,947.658,63.159
231,2.3,00:51:34:20,1926.365,947.659,63.181999999999995
232,2.31,00:51:34:21,1926.391,947.66,63.161
233,2.32,00:51:34:21,1926.388,947.6569999999999,63.191
234,2.33,00:51:34:21,1926.404,947.6619999999999,63.158
235,2.34,00:51:34:21,1926.412,947.6469999999999,63.18600000000001
236,2.35,00:51:34:22,1926.4089999999999,947.6560000000001,63.174
237,2.36,00:51:34:22,1926.4289999999999,947.64,63.20399999999999
238,2.37,00:51:34:22,1926.404,947.654,63.185
239,2.38,00:51:34:22,1926.4279999999999,947.6460000000001,63.207
240,2.39,00:51:34:23,1926.4270000000001,947.645,63.193000000000005
241,2.4,00:51:34:23,1926.434,947.637,63.184
242,2.41,00:51:34:23,1926.412,947.6469999999999,63.19
243,2.42,00:51:34:23,1926.408,947.6310000000001,63.228
244,2.43,00:51:34:24,1926.4289999999999,947.645,63.2
245,2.44,00:51:34:24,1926.44,947.637,63.221000000000004
246,2.45,00:51:34:24,1926.43,947.6510000000001,63.181999999999995
247,2.46,00:51:34:24,1926.4379999999999,947.665,63.188
248,2.47,00:51:35:00,1926.4229999999998,947.663,63.196000000000005
249,2.48,00:51:35:00,1926.445,947.653,63.177
250,2.49,00:51:35:00,1926.4289999999999,947.674,63.18
251,2.5,00:51:35:00,1926.4370000000001,947.6310000000001,63.195
252,2.51,00:51:35:01,1926.435,947.65,63.221000000000004
253,2.52,00:51:35:01,1926.425,947.64,63.193999999999996
254,2.53,00:51:35:01,1926.4470000000001,947.638,63.183
255,2.54,00:51:35:01,1926.442,947.66,63.211000000000006
256,2.55,00:51:35:02,1926.4370000000001,947.6510000000001,63.196999999999996
257,2.56,00:51:35:02,1926.4479999999999,947.673,63.193999999999996
258,2.57,00:51:35:02,1926.4479999999999,947.6519999999999,63.202
259,2.58,00:51:35:02,1926.431,947.6310000000001,63.233000000000004
260,2.59,00:51:35:03,1926.444,947.6410000000001,63.203
261,2.6,00:51:35:03,1926.4579999999999,947.6489999999999,63.208999999999996
262,2.61,00:51:35:03,1926.45,947.6460000000001,63.211999999999996
263,2.62,00:51:35:03,1926.444,947.6560000000001,63.211999999999996
264,2.63,00:51:35:04,1926.457,947.6389999999999,63.218
265,2.64,00:51:35:04,1926.469,947.665,63.225
266,2.65,00:51:35:04,1926.4460000000001,947.637,63.193999999999996
267,2.66,00:51:35:04,1926.442,947.655,63.18899999999999
268,2.67,00:51:35:05,1926.4560000000001,947.6519999999999,63.216
269,2.68,00:51:35:05,1926.461,947.663,63.202
270,2.69,00:51:35:05,1926.4560000000001,947.6619999999999,63.188
271,2.7,00:51:35:05,1926.4479999999999,947.6610000000001,63.188
272,2.71,00:51:35:06,1926.443,947.71,63.191
273,2.72,00:51:35:06,1926.454,947.676,63.18600000000001
274,2.73,00:51:35:06,1926.4520000000002,947.675,63.187
275,2.74,00:51:35:06,1926.4489999999998,947.707,63.196999999999996
276,2.75,00:51:35:07,1926.45,947.707,63.178000000000004
277,2.76,00:51:35:07,1926.4279999999999,947.7130000000001,63.181000000000004
278,2.77,00:51:35:07,1926.451,947.7130000000001,63.176
279,2.78,00:51:35:07,1926.4520000000002,947.688,63.20399999999999
280,2.79,00:51:35:08,1926.4479999999999,947.72,63.163999999999994
281,2.8,00:51:35:08,1926.453,947.706,63.173
282,2.81,00:51:35:08,1926.4229999999998,947.688,63.191
283,2.82,00:51:35:08,1926.441,947.686,63.178000000000004
284,2.83,00:51:35:09,1926.43,947.686,63.207
285,2.84,00:51:35:09,1926.433,947.687,63.187
286,2.85,00:51:35:09,1926.441,947.697,63.187
287,2.86,00:51:35:09,1926.4289999999999,947.675,63.203
288,2.87,00:51:35:10,1926.444,947.67,63.2
289,2.88,00:51:35:10,1926.4720000000002,947.689,63.167
290,2.89,00:51:35:10,1926.445,947.673,63.17100000000001
291,2.9,00:51:35:10,1926.4470000000001,947.671,63.187
292,2.91,00:51:35:11,1926.445,947.682,63.193000000000005
293,2.92,00:51:35:11,1926.455,947.672,63.178000000000004
294,2.93,00:51:35:11,1926.4589999999998,947.683,63.207
295,2.94,00:51:35:11,1926.454,947.69,63.173
296,2.95,00:51:35:12,1926.4679999999998,947.702,63.188
297,2.96,00:51:35:12,1926.4589999999998,947.686,63.192
298,2.97,00:51:35:12,1926.45,947.678,63.207
299,2.98,00:51:35:12,1926.45,947.676,63.21
300,2.99,00:51:35:13,1926.46,947.679,63.208
301,3.0,00:51:35:13,1926.465,947.674,63.183
302,3.01,00:51:35:13,1926.475,947.6669999999999,63.20399999999999
303,3.02,00:51:35:13,1926.479,947.645,63.213
304,3.03,00:51:35:14,1926.51,947.6569999999999,63.206
305,3.04,00:51:35:14,1926.495,947.645,63.217
306,3.05,00:51:35:14,1926.486,947.645,63.222
307,3.06,00:51:35:14,1926.515,947.635,63.244
308,3.07,00:51:35:15,1926.536,947.6410000000001,63.253
309,3.08,00:51:35:15,1926.533,947.6010000000001,63.265
310,3.09,00:51:35:15,1926.565,947.5930000000001,63.266999999999996
311,3.1,00:51:35:15,1926.555,947.568,63.284
312,3.11,00:51:35:16,1926.565,947.553,63.266999999999996
313,3.12,00:51:35:16,1926.557,947.528,63.278
314,3.13,00:51:35:16,1926.5810000000001,947.5210000000001,63.285
315,3.14,00:51:35:16,1926.569,947.497,63.306000000000004
316,3.15,00:51:35:17,1926.576,947.471,63.293
317,3.16,00:51:35:17,1926.579,947.45,63.305
318,3.17,00:51:35:17,1926.579,947.425,63.327
319,3.18,00:51:35:17,1926.5829999999999,947.4010000000001,63.32
320,3.19,00:51:35:18,1926.5870000000002,947.408,63.343
321,3.2,00:51:35:18,1926.578,947.373,63.336000000000006
322,3.21,00:51:35:18,1926.586,947.326,63.365
323,3.22,00:51:35:18,1926.609,947.322,63.367
324,3.23,00:51:35:19,1926.6170000000002,947.311,63.375
325,3.24,00:51:35:19,1926.625,947.2560000000001,63.381
326,3.25,00:51:35:19,1926.641,947.24,63.401
327,3.26,00:51:35:19,1926.651,947.245,63.398999999999994
328,3.27,00:51:35:20,1926.6529999999998,947.2460000000001,63.427
329,3.28,00:51:35:20,1926.65,947.2539999999999,63.403
