Frame,Time,SMPTE,bar_left_elbow_x,bar_left_elbow_y,bar_left_elbow_z
1,0.0,00:51:32:13,2233.125,928.466,936.5165
2,0.01,00:51:32:13,2233.0795,928.5525,936.452
3,0.02,00:51:32:13,2233.083,928.533,936.3865
4,0.03,00:51:32:14,2232.7,928.9525,936.5535
5,0.04,00:51:32:14,2232.6455,928.8375,936.525
6,0.05,00:51:32:14,2232.594,928.9185,936.4445
7,0.06,00:51:32:14,2232.614,928.7965,936.3905
8,0.07,00:51:32:15,2232.554,928.824,936.2645
9,0.08,00:51:32:15,2232.5185,928.7815,936.189
10,0.09,00:51:32:15,2232.458,928.813,936.0845
11,0.1,00:51:32:15,2232.408,928.7645,935.9895
12,0.11,00:51:32:16,2232.3745,928.5895,935.9265
13,0.12,00:51:32:16,2232.3315,928.441,935.86
14,0.13,00:51:32:16,2232.306,928.36,935.8345
15,0.14,00:51:32:16,2232.31,928.265,935.82
16,0.15,00:51:32:17,2232.369,928.1625,935.7855
17,0.16,00:51:32:17,2232.3825,928.1139999999999,935.7669999999999
18,0.17,00:51:32:17,2232.4570000000003,927.9535,935.737
19,0.18,00:51:32:17,2232.4955,927.904,935.71
20,0.19,00:51:32:18,2232.5145,927.936,935.705
21,0.2,00:51:32:18,2232.5460000000003,927.926,935.737
22,0.21,00:51:32:18,2232.552,927.893,935.7410000000001
23,0.22,00:51:32:18,2232.5555,927.9685,935.7365
24,0.23,00:51:32:19,2232.5789999999997,927.952,935.7845
25,0.24,00:51:32:19,2232.601,928.0485,935.809
26,0.25,00:51:32:19,2232.6335,928.13,935.8380000000001
27,0.26,00:51:32:19,2232.699,928.06,935.888
28,0.27,00:51:32:20,2232.687,928.2095,935.922
29,0.28,00:51:32:20,2232.716,928.27,935.9315
30,0.29,00:51:32:20,2232.6615,928.428,935.945
31,0.3,00:51:32:20,2232.6065,928.5305,935.9575
32,0.31,00:51:32:21,2232.535,928.7330000000001,935.95
33,0.32,00:51:32:21,2232.4895,928.815,935.941
34,0.33,00:51:32:21,2232.3735,929.0085,935.925
35,0.34,00:51:32:21,2232.347,929.02,935.91
36,0.35,00:51:32:22,2232.337,929.028,935.916
37,0.36,00:51:32:22,2232.2705,929.096,935.9245
38,0.37,00:51:32:22,2232.3215,929.0089999999999,935.9125
39,0.38,00:51:32:22,2232.3179999999998,929.0465,935.9415
40,0.39,00:51:32:23,2232.335,929.0319999999999,935.9825
41,0.4,00:51:32:23,2232.3935,928.9739999999999,936.0139999999999
42,0.41,00:51:32:23,2232.425,928.9715,936.046
43,0.42,00:51:32:23,2232.513,928.8555,936.0865
44,0.43,00:51:32:24,2232.6075,928.7895,936.148
45,0.44,00:51:32:24,2232.6895,928.7139999999999,936.191
46,0.45,00:51:32:24,2232.7835,928.6005,936.2289999999999
47,0.46,00:51:32:24,2232.8545,928.5115,936.3015
48,0.47,00:51:33:00,2232.9855,928.368,936.3560000000001
49,0.48,00:51:33:00,2232.9765,928.3510000000001,936.3945
50,0.49,00:51:33:00,2233.0675,928.2475,936.4565
51,0.5,00:51:33:00,2233.0795,928.2405,936.4775
52,0.51,00:51:33:01,2233.0695,928.2710000000001,936.4860000000001
53,0.52,00:51:33:01,2233.055,928.262,936.4955
54,0.53,00:51:33:01,2233.0595,928.248,936.4960000000001
55,0.54,00:51:33:01,2233.0415,928.2425,936.5095
56,0.55,00:51:33:02,2233.052,928.1525,936.4965
57,0.56,00:51:33:02,2233.0175,928.2215,936.4939999999999
58,0.57,00:51:33:02,2233.0389999999998,928.1035,936.5039999999999
59,0.58,00:51:33:02,2233.0429999999997,928.048,936.4860000000001
60,0.59,00:51:33:03,2233.0035,928.1345,936.4925
61,0.6,00:51:33:03,2232.979,928.1395,936.495
62,0.61,00:51:33:03,2233.0025,928.084,936.4725
63,0.62,00:51:33:03,2232.9875,928.148,936.4639999999999
64,0.63,00:51:33:04,2232.959,928.13,936.4305
65,0.64,00:51:33:04,2232.9515,928.1205,936.4175
