Frame,Time,SMPTE,bar_left_wrist_x,bar_left_wrist_y,bar_left_wrist_z
1,0.0,00:50:56.07:01,-42.6975,1332.0639999999999,423.454
2,0.01,00:50:56.07:02,-42.681999999999995,1332.134,423.348
3,0.02,00:50:56.07:03,-42.6765,1332.0839999999998,423.3105
4,0.03,00:50:56.08:00,-42.657,1332.3575,422.981
5,0.04,00:50:56.08:01,-42.595,1332.545,422.8105
6,0.05,00:50:56.08:02,-42.5415,1332.6395,422.6805
7,0.06,00:50:56.08:03,-42.5255,1332.6585,422.625
8,0.07,00:50:56.09:00,-42.5015,1332.8045,422.48699999999997
9,0.08,00:50:56.09:01,-42.498999999999995,1332.9465,422.3685
10,0.09,00:50:56.09:02,-42.485,1333.101,422.276
11,0.1,00:50:56.09:03,-42.4715,1333.2455,422.2065
12,0.11,00:50:56.10:00,-42.4695,1333.4125,422.1295
13,0.12,00:50:56.10:01,-42.4275,1333.4460000000001,422.10900000000004
14,0.13,00:50:56.10:02,-42.3985,1333.6105,421.98900000000003
15,0.14,00:50:56.10:03,-42.41,1333.859,421.8845
16,0.15,00:50:56.11:00,-42.3845,1334.01,421.7905
17,0.16,00:50:56.11:01,-42.3815,1334.1765,421.6665
18,0.17,00:50:56.11:02,-42.369,1334.369,421.5575
19,0.18,00:50:56.11:03,-42.36,1334.5485,421.43699999999995
20,0.19,00:50:56.12:00,-42.4075,1334.7125,421.452
21,0.2,00:50:56.12:01,-42.3915,1334.942,421.2675
22,0.21,00:50:56.12:02,-42.375,1335.1325,421.1575
23,0.22,00:50:56.12:03,-42.398,1335.359,421.01800000000003
24,0.23,00:50:56.13:00,-42.3955,1335.5595,420.917
25,0.24,00:50:56.13:01,-42.288000000000004,1335.5505,420.631
26,0.25,00:50:56.13:02,-42.2945,1335.7020000000002,420.4595
27,0.26,00:50:56.13:03,-42.385,1335.997,420.399
28,0.27,00:50:56.14:00,-42.375,1336.121,420.189
29,0.28,00:50:56.14:01,-42.361999999999995,1336.24,419.9855
30,0.29,00:50:56.14:02,-42.388999999999996,1336.3695,419.8585
31,0.3,00:50:56.14:03,-42.3645,1336.4695,419.592
32,0.31,00:50:56.15:00,-42.3985,1336.5685,419.48800000000006
33,0.32,00:50:56.15:01,-42.375,1336.62,419.26
34,0.33,00:50:56.15:02,-42.387,1336.6860000000001,419.0885
35,0.34,00:50:56.15:03,-42.38,1336.733,418.869
36,0.35,00:50:56.16:00,-42.3415,1336.7815,418.6465
37,0.36,00:50:56.16:01,-42.352,1336.856,418.49
38,0.37,00:50:56.16:02,-42.316,1336.9085,418.31
39,0.38,00:50:56.16:03,-42.303999999999995,1336.985,418.157
40,0.39,00:50:56.17:00,-42.2295,1336.9635,417.92400000000004
41,0.4,00:50:56.17:01,-42.226000000000006,1337.0515,417.78
42,0.41,00:50:56.17:02,-42.3055,1337.295,417.7165
43,0.42,00:50:56.17:03,-42.291000000000004,1337.391,417.5765
44,0.43,00:50:56.18:00,-42.2745,1337.483,417.473
45,0.44,00:50:56.18:01,-42.226000000000006,1337.5975,417.2975
46,0.45,00:50:56.18:02,-42.185,1337.731,417.2015
47,0.46,00:50:56.18:03,-42.169,1337.8039999999999,417.12199999999996
48,0.47,00:50:56.19:00,-42.13,1337.898,417.099
49,0.48,00:50:56.19:01,-42.0735,1337.9395,417.0025
50,0.49,00:50:56.19:02,-42.0325,1338.0085,416.9785
51,0.5,00:50:56.19:03,-41.9855,1338.039,416.9375
52,0.51,00:50:56.20:00,-41.9155,1338.075,416.917
53,0.52,00:50:56.20:01,-41.855,1338.0895,416.9355
54,0.53,00:50:56.20:02,-41.81100000000001,1338.1435,417.06300000000005
55,0.54,00:50:56.20:03,-41.73,1338.16,417.0975
56,0.55,00:50:56.21:00,-41.6615,1338.201,417.157
57,0.56,00:50:56.21:01,-41.6015,1338.2435,417.25699999999995
58,0.57,00:50:56.21:02,-41.538999999999994,1338.261,417.349
59,0.58,00:50:56.21:03,-41.431999999999995,1338.264,417.4225
60,0.59,00:50:56.22:00,-41.3615,1338.2955,417.532
61,0.6,00:50:56.22:01,-41.2905,1338.3105,417.6655
62,0.61,00:50:56.22:02,-41.20399999999999,1338.3255,417.809
63,0.62,00:50:56.22:03,-41.159,1338.3970000000002,417.962
64,0.63,00:50:56.23:00,-41.0635,1338.41,418.14
65,0.64,00:50:56.23:01,-41.0195,1338.4520000000002,418.276
66,0.65,00:50:56.23:02,-40.9535,1338.4389999999999,418.43199999999996
67,0.66,00:50:56.23:03,-40.868,1338.405,418.5525
68,0.67,00:50:56.24:00,-40.827,1338.382,418.645
69,0.68,00:50:56.24:01,-40.7555,1338.3025,418.8125
70,0.69,00:50:56.24:02,-40.699,1338.253,418.968
71,0.7,00:50:56.24:03,-40.6445,1338.194,419.195
72,0.71,00:50:57.00:00,-40.495,1337.965,419.301
73,0.72,00:50:57.00:01,-40.4335,1337.875,419.4525
74,0.73,00:50:57.00:02,-40.389,1337.7425,419.6765
75,0.74,00:50:57.00:03,-40.4495,1337.8010000000002,419.9075
76,0.75,00:50:57.01:00,-40.427,1337.6825,420.131
77,0.76,00:50:57.01:01,-40.3485,1337.5179999999998,420.332
78,0.77,00:50:57.01:02,-40.2945,1337.4345,420.546
79,0.78,00:50:57.01:03,-40.277,1337.3535,420.7845
80,0.79,00:50:57.02:00,-40.2255,1337.2415,420.9985
81,0.8,00:50:57.02:01,-40.177,1337.1305,421.105
82,0.81,00:50:57.02:02,-40.117,1337.0395,421.264
83,0.82,00:50:57.02:03,-40.1005,1337.0079999999998,421.4715
84,0.83,00:50:57.03:00,-40.0495,1336.9785,421.6435
85,0.84,00:50:57.03:01,-40.0325,1336.9885,421.88800000000003
86,0.85,00:50:57.03:02,-40.0155,1336.9955,422.0785
87,0.86,00:50:57.03:03,-39.9285,1336.9479999999999,422.2385
88,0.87,00:50:57.04:00,-39.898,1336.9045,422.44699999999995
89,0.88,00:50:57.04:01,-39.816,1336.735,422.517
90,0.89,00:50:57.04:02,-39.793,1336.6860000000001,422.654
91,0.9,00:50:57.04:03,-39.774,1336.6329999999998,422.82099999999997
92,0.91,00:50:57.05:00,-39.7555,1336.5929999999998,422.972
93,0.92,00:50:57.05:01,-39.7165,1336.567,423.077
94,0.93,00:50:57.05:02,-39.702,1336.56,423.246
95,0.94,00:50:57.05:03,-39.7625,1336.7175,423.43199999999996
96,0.95,00:50:57.06:00,-39.7605,1336.7220000000002,423.5385
97,0.96,00:50:57.06:01,-39.7425,1336.7175,423.7065
98,0.97,00:50:57.06:02,-39.746,1336.7275,423.815
99,0.98,00:50:57.06:03,-39.760999999999996,1336.7379999999998,423.895
100,0.99,00:50:57.07:00,-39.760999999999996,1336.7675,423.9665
101,1.0,00:50:57.07:01,-39.7725,1336.8285,424.037
102,1.01,00:50:57.07:02,-39.772,1336.89,424.1255
103,1.02,00:50:57.07:03,-39.801,1336.9885,424.215
104,1.03,00:50:57.08:00,-39.814,1337.0585,424.286
105,1.04,00:50:57.08:01,-39.826,1337.146,424.3605
106,1.05,00:50:57.08:02,-39.7825,1337.1045,424.33099999999996
107,1.06,00:50:57.08:03,-39.813,1337.2175,424.349
108,1.07,00:50:57.09:00,-39.86,1337.325,424.3445
109,1.08,00:50:57.09:01,-39.9725,1337.7595,424.289
110,1.09,00:50:57.09:02,-40.0005,1337.933,424.3265
111,1.1,00:50:57.09:03,-40.0465,1338.0835,424.3085
112,1.11,00:50:57.10:00,-40.0705,1338.244,424.165
113,1.12,00:50:57.10:01,-40.149,1338.369,424.158
114,1.13,00:50:57.10:02,-40.1765,1338.4915,424.091
115,1.14,00:50:57.10:03,-40.2115,1338.608,423.9685
116,1.15,00:50:57.11:00,-40.2815,1338.744,423.80699999999996
117,1.16,00:50:57.11:01,-40.317,1338.872,423.7125
118,1.17,00:50:57.11:02,-40.393,1339.02,423.6175
119,1.18,00:50:57.11:03,-40.445,1339.1375,423.5255
120,1.19,00:50:57.12:00,-40.4855,1339.2615,423.37699999999995
121,1.2,00:50:57.12:01,-40.5635,1339.396,423.2885
122,1.21,00:50:57.12:02,-40.541,1339.3935,423.07099999999997
123,1.22,00:50:57.12:03,-40.6125,1339.5339999999999,422.9415
124,1.23,00:50:57.13:00,-40.814,1339.9379999999999,422.8005
