Frame,Time,SMPTE,bar_right_knee_x,bar_right_knee_y,bar_right_knee_z
1,0.0,01:28:37:14,132.181,1562.2945,473.7785
2,0.01,01:28:37:14,132.1665,1562.2679999999998,473.806
3,0.02,01:28:37:14,132.1505,1562.2385,473.80800000000005
4,0.03,01:28:37:15,131.963,1562.371,473.55
5,0.04,01:28:37:15,131.7565,1561.997,473.3025
6,0.05,01:28:37:15,131.7225,1561.9620000000002,473.277
7,0.06,01:28:37:15,131.701,1561.92,473.2625
8,0.07,01:28:37:16,131.694,1561.933,473.2615
9,0.08,01:28:37:16,131.6635,1561.933,473.2765
10,0.09,01:28:37:16,131.6865,1561.9735,473.281
11,0.1,01:28:37:16,131.72899999999998,1561.991,473.4135
12,0.11,01:28:37:17,131.66899999999998,1562.0225,473.2905
13,0.12,01:28:37:17,131.658,1562.0545,473.285
14,0.13,01:28:37:17,131.68200000000002,1562.0970000000002,473.2795
15,0.14,01:28:37:17,131.6485,1562.1425,473.291
16,0.15,01:28:37:18,131.7045,1562.1565,473.4115
17,0.16,01:28:37:18,131.6405,1562.2025,473.293
18,0.17,01:28:37:18,131.62,1562.243,473.305
19,0.18,01:28:37:18,131.5985,1562.28,473.3105
20,0.19,01:28:37:19,131.636,1562.3085,473.4185
21,0.2,01:28:37:19,131.55200000000002,1562.3475,473.3265
22,0.21,01:28:37:19,131.539,1562.4025,473.3535
23,0.22,01:28:37:19,131.591,1562.405,473.454
24,0.23,01:28:37:20,131.504,1562.4225,473.34
25,0.24,01:28:37:20,131.5105,1562.473,473.374
26,0.25,01:28:37:20,131.498,1562.493,473.3805
27,0.26,01:28:37:20,131.485,1562.4895,473.3815
28,0.27,01:28:37:21,131.5065,1562.5185,473.38300000000004
29,0.28,01:28:37:21,131.498,1562.497,473.36800000000005
30,0.29,01:28:37:21,131.476,1562.464,473.358
31,0.3,01:28:37:21,131.489,1562.4795,473.3535
32,0.31,01:28:37:22,131.464,1562.4735,473.3595
33,0.32,01:28:37:22,131.447,1562.4415,473.3645
34,0.33,01:28:37:22,131.4525,1562.4435,473.37699999999995
35,0.34,01:28:37:22,131.4295,1562.4205,473.35900000000004
