Frame,Time,SMPTE,bar_left_knee_x,bar_left_knee_y,bar_left_knee_z
1,0.0,01:28:37:14,343.9335,1554.1925,457.6625
2,0.01,01:28:37:14,343.9055,1554.183,457.67900000000003
3,0.02,01:28:37:14,343.9085,1554.1329999999998,457.68199999999996
4,0.03,01:28:37:15,343.9615,1551.7320000000002,457.5465
5,0.04,01:28:37:15,343.86,1551.2575,457.4475
6,0.05,01:28:37:15,343.844,1551.231,457.42800000000005
7,0.06,01:28:37:15,343.82199999999995,1551.2279999999998,457.4175
8,0.07,01:28:37:16,343.806,1551.2,457.392
9,0.08,01:28:37:16,343.7945,1551.192,457.41
10,0.09,01:28:37:16,343.789,1551.1965,457.4045
11,0.1,01:28:37:16,343.8015,1551.1415,457.4055
12,0.11,01:28:37:17,343.7885,1551.1870000000001,457.4055
13,0.12,01:28:37:17,343.796,1551.2079999999999,457.4165
14,0.13,01:28:37:17,343.7935,1551.2335,457.45300000000003
15,0.14,01:28:37:17,343.809,1551.25,457.4185
16,0.15,01:28:37:18,343.82099999999997,1551.2765,457.4305
17,0.16,01:28:37:18,343.7945,1551.3025,457.463
18,0.17,01:28:37:18,343.7755,1551.359,457.4765
19,0.18,01:28:37:18,343.75800000000004,1551.374,457.4485
20,0.19,01:28:37:19,343.7445,1551.3725,457.461
21,0.2,01:28:37:19,343.707,1551.4105,457.4655
22,0.21,01:28:37:19,343.6825,1551.431,457.4645
23,0.22,01:28:37:19,343.6565,1551.4915,457.4625
24,0.23,01:28:37:20,343.63199999999995,1551.5185,457.4545
25,0.24,01:28:37:20,343.6425,1551.5610000000001,457.4615
26,0.25,01:28:37:20,343.6315,1551.58,457.4795
27,0.26,01:28:37:20,343.62199999999996,1551.6305,457.4815
28,0.27,01:28:37:21,343.6255,1551.66,457.4765
29,0.28,01:28:37:21,343.6255,1551.6765,457.481
30,0.29,01:28:37:21,343.5955,1551.703,457.4785
31,0.3,01:28:37:21,343.6015,1551.7235,457.481
32,0.31,01:28:37:22,343.596,1551.7279999999998,457.4635
33,0.32,01:28:37:22,343.5895,1551.7155,457.47
34,0.33,01:28:37:22,343.5795,1551.7079999999999,457.4655
35,0.34,01:28:37:22,343.56800000000004,1551.695,457.459
36,0.35,01:28:37:23,343.5875,1551.6945,457.4415
37,0.36,01:28:37:23,343.5905,1551.7089999999998,457.44599999999997
38,0.37,01:28:37:23,343.595,1551.685,457.44
39,0.38,01:28:37:23,343.5735,1551.6945,457.423
40,0.39,01:28:37:24,343.589,1551.6645,457.43300000000005
41,0.4,01:28:37:24,343.589,1551.668,457.45300000000003
42,0.41,01:28:37:24,343.59,1551.632,457.441
43,0.42,01:28:37:24,343.586,1551.6415,457.4415
44,0.43,01:28:38:00,343.583,1551.6135,457.42400000000004
45,0.44,01:28:38:00,343.5875,1551.5715,457.426
46,0.45,01:28:38:00,343.597,1551.5505,457.3935
47,0.46,01:28:38:00,343.5975,1551.51,457.37800000000004
48,0.47,01:28:38:01,343.601,1551.4660000000001,457.3645
49,0.48,01:28:38:01,343.621,1551.4185,457.358
50,0.49,01:28:38:01,343.63199999999995,1551.394,457.36699999999996
51,0.5,01:28:38:01,343.62800000000004,1551.374,457.3595
52,0.51,01:28:38:02,343.65,1551.3355,457.35699999999997
53,0.52,01:28:38:02,343.6555,1551.326,457.35
54,0.53,01:28:38:02,343.655,1551.3085,457.38
55,0.54,01:28:38:02,343.6465,1551.3255,457.38699999999994
56,0.55,01:28:38:03,343.665,1551.2985,457.3825
57,0.56,01:28:38:03,343.6465,1551.3129999999999,457.374
58,0.57,01:28:38:03,343.6365,1551.3525,457.3705
59,0.58,01:28:38:03,343.6375,1551.3595,457.35
60,0.59,01:28:38:04,343.626,1551.3570000000002,457.361
61,0.6,01:28:38:04,343.62800000000004,1551.3805,457.361
62,0.61,01:28:38:04,343.6205,1551.404,457.349
63,0.62,01:28:38:04,343.624,1551.4229999999998,457.3785
64,0.63,01:28:38:05,343.6345,1551.4215,457.379
65,0.64,01:28:38:05,343.659,1551.4195,457.381
66,0.65,01:28:38:05,343.6565,1551.425,457.366
67,0.66,01:28:38:05,343.6845,1551.4279999999999,457.389
68,0.67,01:28:38:06,343.6835,1551.406,457.413
69,0.68,01:28:38:06,343.6955,1551.3595,457.41900000000004
70,0.69,01:28:38:06,343.722,1551.319,457.412
71,0.7,01:28:38:06,343.7205,1551.2895,457.398
72,0.71,01:28:38:07,343.7075,1551.2355,457.375
73,0.72,01:28:38:07,343.725,1551.2120000000002,457.38599999999997
74,0.73,01:28:38:07,343.7375,1551.1660000000002,457.3785
75,0.74,01:28:38:07,343.7305,1551.109,457.38300000000004
76,0.75,01:28:38:08,343.7355,1551.076,457.3615
77,0.76,01:28:38:08,343.7635,1551.0620000000001,457.371
78,0.77,01:28:38:08,343.781,1551.046,457.371
79,0.78,01:28:38:08,343.7905,1550.9905,457.3715
80,0.79,01:28:38:09,343.782,1550.9565,457.3605
81,0.8,01:28:38:09,343.788,1550.955,457.3655
82,0.81,01:28:38:09,343.7945,1550.8885,457.3525
83,0.82,01:28:38:09,343.805,1550.8755,457.351
84,0.83,01:28:38:10,343.793,1550.848,457.3375
85,0.84,01:28:38:10,343.7945,1550.8785,457.325
86,0.85,01:28:38:10,343.8065,1550.836,457.306
87,0.86,01:28:38:10,343.809,1550.8075,457.315
88,0.87,01:28:38:11,343.8205,1550.7920000000001,457.301
89,0.88,01:28:38:11,343.796,1550.786,457.2965
90,0.89,01:28:38:11,343.811,1550.7725,457.309
91,0.9,01:28:38:11,343.791,1550.797,457.309
92,0.91,01:28:38:12,343.8155,1550.8015,457.32300000000004
93,0.92,01:28:38:12,343.8255,1550.8075,457.305
94,0.93,01:28:38:12,343.8395,1550.8139999999999,457.32199999999995
95,0.94,01:28:38:12,343.85,1550.83,457.32800000000003
96,0.95,01:28:38:13,343.855,1550.8425,457.3175
97,0.96,01:28:38:13,343.8565,1550.881,457.329
98,0.97,01:28:38:13,343.8555,1550.915,457.346
99,0.98,01:28:38:13,343.8555,1550.93,457.3455
100,0.99,01:28:38:14,343.838,1550.9535,457.3385
101,1.0,01:28:38:14,343.811,1550.996,457.36
102,1.01,01:28:38:14,343.815,1551.059,457.3555
103,1.02,01:28:38:14,343.82,1551.0765,457.351
104,1.03,01:28:38:15,343.8035,1551.1265,457.36
105,1.04,01:28:38:15,343.795,1551.1285,457.36
106,1.05,01:28:38:15,343.793,1551.1979999999999,457.3595
107,1.06,01:28:38:15,343.781,1551.2035,457.365
108,1.07,01:28:38:16,343.792,1551.244,457.3705
109,1.08,01:28:38:16,343.789,1551.2939999999999,457.3785
110,1.09,01:28:38:16,343.77,1551.2925,457.3705
111,1.1,01:28:38:16,343.7625,1551.3175,457.356
112,1.11,01:28:38:17,343.76599999999996,1551.3075,457.35900000000004
113,1.12,01:28:38:17,343.756,1551.293,457.3695
114,1.13,01:28:38:17,343.74800000000005,1551.2979999999998,457.3665
115,1.14,01:28:38:17,343.756,1551.296,457.3635
116,1.15,01:28:38:18,343.745,1551.2925,457.4055
117,1.16,01:28:38:18,343.7585,1551.2915,457.36300000000006
118,1.17,01:28:38:18,343.76300000000003,1551.3005,457.366
119,1.18,01:28:38:18,343.7635,1551.2885,457.3655
120,1.19,01:28:38:19,343.7695,1551.2335,457.3595
121,1.2,01:28:38:19,343.7655,1551.236,457.34
122,1.21,01:28:38:19,343.755,1551.1895,457.319
123,1.22,01:28:38:19,343.7385,1551.1870000000001,457.325
124,1.23,01:28:38:20,343.725,1551.1475,457.33099999999996
125,1.24,01:28:38:20,343.7345,1551.1025,457.315
126,1.25,01:28:38:20,343.72900000000004,1551.0345,457.306
127,1.26,01:28:38:20,343.73199999999997,1550.979,457.30300000000005
128,1.27,01:28:38:21,343.746,1550.9045,457.30800000000005
129,1.28,01:28:38:21,343.75699999999995,1550.8729999999998,457.305
130,1.29,01:28:38:21,343.7435,1550.819,457.29900000000004
131,1.3,01:28:38:21,343.7275,1550.8015,457.26800000000003
132,1.31,01:28:38:22,343.7275,1550.723,457.2395
133,1.32,01:28:38:22,343.7205,1550.6779999999999,457.2535
134,1.33,01:28:38:22,343.7245,1550.6270000000002,457.241
135,1.34,01:28:38:22,343.7125,1550.6125,457.2255
136,1.35,01:28:38:23,343.715,1550.6155,457.2245
137,1.36,01:28:38:23,343.7135,1550.5995,457.2435
138,1.37,01:28:38:23,343.6915,1550.6155,457.236
139,1.38,01:28:38:23,343.67400000000004,1550.6685,457.2365
140,1.39,01:28:38:24,343.663,1550.731,457.227
141,1.4,01:28:38:24,343.6655,1550.747,457.2885
142,1.41,01:28:38:24,343.648,1550.796,457.2705
143,1.42,01:28:38:24,343.6495,1550.829,457.2975
144,1.43,01:28:39:00,343.6315,1550.869,457.30199999999996
145,1.44,01:28:39:00,343.6405,1550.9105,457.2955
146,1.45,01:28:39:00,343.645,1550.9379999999999,457.309
147,1.46,01:28:39:00,343.6235,1551.0635,457.296
148,1.47,01:28:39:01,343.62699999999995,1551.1115,457.3025
149,1.48,01:28:39:01,343.6155,1551.1695,457.3075
150,1.49,01:28:39:01,343.602,1551.2155,457.3535
151,1.5,01:28:39:01,343.60900000000004,1551.275,457.3495
152,1.51,01:28:39:02,343.596,1551.2865,457.3445
153,1.52,01:28:39:02,343.5775,1551.3185,457.3285
154,1.53,01:28:39:02,343.5475,1551.3505,457.32099999999997
155,1.54,01:28:39:02,343.5155,1551.3435,457.3045
156,1.55,01:28:39:03,343.5075,1551.3295,457.3125
157,1.56,01:28:39:03,343.4855,1551.3245,457.3235
158,1.57,01:28:39:03,343.4755,1551.3110000000001,457.319
159,1.58,01:28:39:03,343.4665,1551.315,457.3175
160,1.59,01:28:39:04,343.4715,1551.2679999999998,457.316
161,1.6,01:28:39:04,343.505,1551.2495,457.30199999999996
162,1.61,01:28:39:04,343.5185,1551.244,457.3075
163,1.62,01:28:39:04,343.525,1551.2120000000002,457.3025
164,1.63,01:28:39:05,343.5275,1551.182,457.286
165,1.64,01:28:39:05,343.50800000000004,1551.155,457.2785
166,1.65,01:28:39:05,343.4875,1551.142,457.286
167,1.66,01:28:39:05,343.4995,1551.0725,457.29699999999997
168,1.67,01:28:39:06,343.49,1551.0855,457.2935
169,1.68,01:28:39:06,343.47900000000004,1551.0455,457.3125
170,1.69,01:28:39:06,343.494,1551.0639999999999,457.295
171,1.7,01:28:39:06,343.51199999999994,1551.047,457.30800000000005
172,1.71,01:28:39:07,343.53,1551.0495,457.29
173,1.72,01:28:39:07,343.5365,1551.0079999999998,457.3015
174,1.73,01:28:39:07,343.5545,1551.0079999999998,457.306
175,1.74,01:28:39:07,343.5715,1551.0365,457.2945
176,1.75,01:28:39:08,343.55199999999996,1550.976,457.2935
177,1.76,01:28:39:08,343.5805,1550.9585,457.29900000000004
178,1.77,01:28:39:08,343.5585,1550.9455,457.3095
179,1.78,01:28:39:08,343.5565,1550.9055,457.31
180,1.79,01:28:39:09,343.556,1550.846,457.29400000000004
181,1.8,01:28:39:09,343.5535,1550.8325,457.286
182,1.81,01:28:39:09,343.5375,1550.808,457.2905
183,1.82,01:28:39:09,343.5555,1550.7195,457.2975
184,1.83,01:28:39:10,343.579,1550.664,457.277
185,1.84,01:28:39:10,343.5745,1550.5865,457.23
186,1.85,01:28:39:10,343.574,1550.506,457.2205
187,1.86,01:28:39:10,343.5655,1550.4645,457.2035
188,1.87,01:28:39:11,343.5775,1550.385,457.2145
189,1.88,01:28:39:11,343.57099999999997,1550.295,457.199
190,1.89,01:28:39:11,343.57599999999996,1550.2765,457.1875
191,1.9,01:28:39:11,343.5765,1550.2279999999998,457.19199999999995
192,1.91,01:28:39:12,343.5755,1550.1770000000001,457.158
193,1.92,01:28:39:12,343.6,1550.1425,457.1575
194,1.93,01:28:39:12,343.64300000000003,1550.0435,457.131
195,1.94,01:28:39:12,343.63300000000004,1549.985,457.13300000000004
196,1.95,01:28:39:13,343.675,1549.9165,457.1255
197,1.96,01:28:39:13,343.67400000000004,1549.8535,457.145
198,1.97,01:28:39:13,343.691,1549.8185,457.1415
199,1.98,01:28:39:13,343.715,1549.7839999999999,457.163
200,1.99,01:28:39:14,343.7795,1549.7405,457.1175
201,2.0,01:28:39:14,343.811,1549.7225,457.1265
202,2.01,01:28:39:14,343.80699999999996,1549.6815,457.1045
203,2.02,01:28:39:14,343.7815,1549.7089999999998,457.1255
204,2.03,01:28:39:15,343.79699999999997,1549.655,457.1295
205,2.04,01:28:39:15,343.829,1549.5865,457.1275
206,2.05,01:28:39:15,343.819,1549.52,457.13699999999994
207,2.06,01:28:39:15,343.81,1549.4945,457.0765
208,2.07,01:28:39:16,343.875,1549.389,457.11300000000006
209,2.08,01:28:39:16,343.9195,1549.366,457.139
210,2.09,01:28:39:16,344.0215,1549.3129999999999,457.225
211,2.1,01:28:39:16,344.11400000000003,1549.281,457.2495
212,2.11,01:28:39:17,344.2185,1549.2445,457.2665
213,2.12,01:28:39:17,344.3275,1549.1995,457.296
214,2.13,01:28:39:17,344.431,1549.2185,457.3065
215,2.14,01:28:39:17,344.5375,1549.205,457.334
216,2.15,01:28:39:18,344.642,1549.2,457.3645
217,2.16,01:28:39:18,344.7735,1549.1975,457.3975
218,2.17,01:28:39:18,344.8945,1549.2015,457.458
219,2.18,01:28:39:18,345.05800000000005,1549.2395,457.468
220,2.19,01:28:39:19,345.224,1549.3075,457.4885
221,2.2,01:28:39:19,345.3775,1549.3805,457.539
222,2.21,01:28:39:19,345.56699999999995,1549.496,457.5535
223,2.22,01:28:39:19,345.7635,1549.6065,457.5975
224,2.23,01:28:39:20,345.94,1549.707,457.67
225,2.24,01:28:39:20,346.106,1549.8455,457.7275
226,2.25,01:28:39:20,346.2995,1549.999,457.7555
227,2.26,01:28:39:20,346.4395,1550.1705,457.779
228,2.27,01:28:39:21,346.5365,1550.3039999999999,457.7965
229,2.28,01:28:39:21,346.608,1550.4229999999998,457.796
230,2.29,01:28:39:21,346.67699999999996,1550.521,457.7965
231,2.3,01:28:39:21,346.744,1550.5975,457.8285
232,2.31,01:28:39:22,346.79699999999997,1550.6785,457.858
233,2.32,01:28:39:22,346.8635,1550.7275,457.905
234,2.33,01:28:39:22,346.89099999999996,1550.7475,457.884
235,2.34,01:28:39:22,346.961,1550.7415,457.8685
236,2.35,01:28:39:23,347.02099999999996,1550.7685,457.8565
237,2.36,01:28:39:23,347.0795,1550.7865,457.8245
238,2.37,01:28:39:23,347.134,1550.7179999999998,457.81199999999995
239,2.38,01:28:39:23,347.1835,1550.7115,457.8275
240,2.39,01:28:39:24,347.233,1550.612,457.8575
241,2.4,01:28:39:24,347.2835,1550.491,457.8575
242,2.41,01:28:39:24,347.339,1550.401,457.85
243,2.42,01:28:39:24,347.457,1550.2505,457.89300000000003
244,2.43,01:28:40:00,347.57300000000004,1550.1075,457.9415
245,2.44,01:28:40:00,347.7295,1549.997,457.9945
246,2.45,01:28:40:00,347.8985,1549.8529999999998,457.98
247,2.46,01:28:40:00,348.06800000000004,1549.735,458.00699999999995
248,2.47,01:28:40:01,348.228,1549.651,458.0245
249,2.48,01:28:40:01,348.38199999999995,1549.596,458.065
250,2.49,01:28:40:01,348.5355,1549.5895,458.101
251,2.5,01:28:40:01,348.6975,1549.5275,458.1645
