Frame,Time,SMPTE,bar_right_foot_x,bar_right_foot_y,bar_right_foot_z
1,0.0,01:28:37:14,50.2233,1537.0977,35.189
2,0.01,01:28:37:14,50.2233,1537.0923,35.1907
3,0.02,01:28:37:14,50.2153,1537.0970000000002,35.1837
4,0.03,01:28:37:15,50.022,1537.0647,35.4163
5,0.04,01:28:37:15,50.2663,1537.0103,35.0257
6,0.05,01:28:37:15,50.277,1536.984,35.001
7,0.06,01:28:37:15,50.2763,1536.987,34.9923
8,0.07,01:28:37:16,50.2803,1536.9879999999998,34.9843
9,0.08,01:28:37:16,50.287,1536.9737,34.9837
10,0.09,01:28:37:16,50.275,1536.9803,34.9717
11,0.1,01:28:37:16,50.2497,1536.9927,34.94
12,0.11,01:28:37:17,50.3487,1536.9270000000001,34.9237
13,0.12,01:28:37:17,50.3533,1536.9217,34.929
14,0.13,01:28:37:17,50.2883,1536.98,34.9837
15,0.14,01:28:37:17,50.2837,1536.973,34.9777
16,0.15,01:28:37:18,50.2507,1536.987,34.946999999999996
17,0.16,01:28:37:18,50.2797,1536.9817,34.981
18,0.17,01:28:37:18,50.2757,1536.9773,34.9713
19,0.18,01:28:37:18,50.2627,1536.9783,34.9737
20,0.19,01:28:37:19,50.231,1536.9817,34.9273
21,0.2,01:28:37:19,50.2597,1536.9693,34.97
22,0.21,01:28:37:19,50.251000000000005,1536.981,34.96
23,0.22,01:28:37:19,50.226000000000006,1537.0083,34.9357
24,0.23,01:28:37:20,50.2663,1536.9877,34.965
25,0.24,01:28:37:20,50.2513,1536.9933,34.9687
26,0.25,01:28:37:20,50.2597,1536.9979999999998,34.9707
27,0.26,01:28:37:20,50.251999999999995,1536.9863,34.966
28,0.27,01:28:37:21,50.2547,1536.9897,34.9697
29,0.28,01:28:37:21,50.251999999999995,1536.9953,34.9687
30,0.29,01:28:37:21,50.2457,1536.9997,34.972
31,0.3,01:28:37:21,50.262,1536.99,34.9637
32,0.31,01:28:37:22,50.253,1536.9920000000002,34.9637
33,0.32,01:28:37:22,50.2553,1536.9923,34.968
34,0.33,01:28:37:22,50.2553,1536.9943,34.955
35,0.34,01:28:37:22,50.246,1536.9893,34.98
36,0.35,01:28:37:23,50.2527,1536.9883,34.9703
37,0.36,01:28:37:23,50.2447,1536.9787,34.9643
38,0.37,01:28:37:23,50.247,1536.9927,34.974000000000004
39,0.38,01:28:37:23,50.251000000000005,1536.9897,34.9613
40,0.39,01:28:37:24,50.2523,1536.993,34.971
41,0.4,01:28:37:24,50.2187,1537.0020000000002,34.933
42,0.41,01:28:37:24,50.2193,1536.9979999999998,34.9317
43,0.42,01:28:37:24,50.2467,1536.9893,34.9643
44,0.43,01:28:38:00,50.2527,1536.9877,34.9623
45,0.44,01:28:38:00,50.26,1536.9879999999998,34.9683
46,0.45,01:28:38:00,50.258,1536.9903,34.9683
47,0.46,01:28:38:00,50.261,1536.9783,34.9607
48,0.47,01:28:38:01,50.254,1536.9907,34.9577
49,0.48,01:28:38:01,50.2667,1536.9873,34.9547
50,0.49,01:28:38:01,50.269,1536.9853,34.9533
51,0.5,01:28:38:01,50.2747,1536.9863,34.966
52,0.51,01:28:38:02,50.2747,1536.9793,34.9643
53,0.52,01:28:38:02,50.2693,1536.9827,34.9567
54,0.53,01:28:38:02,50.2677,1536.9820000000002,34.96
55,0.54,01:28:38:02,50.2743,1536.983,34.961
56,0.55,01:28:38:03,50.2703,1536.9873,34.9603
57,0.56,01:28:38:03,50.2407,1536.9953,34.927
58,0.57,01:28:38:03,50.2667,1536.981,34.955999999999996
59,0.58,01:28:38:03,50.2667,1536.9863,34.9673
60,0.59,01:28:38:04,50.265,1536.9867,34.9563
61,0.6,01:28:38:04,50.272,1536.9843,34.9567
62,0.61,01:28:38:04,50.2733,1536.9843,34.9543
63,0.62,01:28:38:04,50.266000000000005,1536.9937,34.9557
64,0.63,01:28:38:05,50.278,1536.9863,34.9653
65,0.64,01:28:38:05,50.273999999999994,1536.9917,34.9607
66,0.65,01:28:38:05,50.248999999999995,1536.9973,34.943000000000005
67,0.66,01:28:38:05,50.2687,1536.9847,34.9627
68,0.67,01:28:38:06,50.2693,1536.9817,34.9707
69,0.68,01:28:38:06,50.275,1536.989,34.969
