Frame,Time,SMPTE,bar_left_wrist_x,bar_left_wrist_y,bar_left_wrist_z
1,0.0,01:28:37:14,931.7125,1598.7815,1454.3245
2,0.01,01:28:37:14,931.8960000000001,1598.6705,1454.2825
3,0.02,01:28:37:14,932.085,1598.5475,1454.1625
4,0.03,01:28:37:15,932.08,1598.375,1453.9005
5,0.04,01:28:37:15,932.1955,1598.1789999999999,1453.555
6,0.05,01:28:37:15,932.2660000000001,1598.098,1453.385
7,0.06,01:28:37:15,932.316,1597.9315,1453.06
8,0.07,01:28:37:16,932.3889999999999,1597.766,1452.72
9,0.08,01:28:37:16,932.4555,1597.626,1452.4325
10,0.09,01:28:37:16,932.5125,1597.5095,1452.204
11,0.1,01:28:37:16,932.638,1597.469,1451.918
12,0.11,01:28:37:17,932.6835,1597.392,1451.7015
13,0.12,01:28:37:17,932.721,1597.3270000000002,1451.4805
14,0.13,01:28:37:17,932.748,1597.3039999999999,1451.2985
15,0.14,01:28:37:17,932.7689999999999,1597.3225,1451.225
16,0.15,01:28:37:18,932.81,1597.4075,1451.2060000000001
17,0.16,01:28:37:18,932.828,1597.555,1451.1960000000001
18,0.17,01:28:37:18,932.8710000000001,1597.751,1451.1729999999998
19,0.18,01:28:37:18,932.9019999999999,1597.9565,1451.168
20,0.19,01:28:37:19,932.8525,1598.1029999999998,1451.217
21,0.2,01:28:37:19,932.87,1598.2885,1451.1405
22,0.21,01:28:37:19,932.888,1598.4715,1451.0055
23,0.22,01:28:37:19,932.8745,1598.6385,1450.8375
24,0.23,01:28:37:20,932.8775,1598.7925,1450.7275
25,0.24,01:28:37:20,932.8705,1598.957,1450.6585
26,0.25,01:28:37:20,932.8565,1599.1435,1450.642
27,0.26,01:28:37:20,932.8585,1599.306,1450.681
28,0.27,01:28:37:21,932.8480000000001,1599.4779999999998,1450.747
29,0.28,01:28:37:21,932.8485,1599.652,1450.8435
30,0.29,01:28:37:21,932.8505,1599.7879999999998,1450.92
31,0.3,01:28:37:21,932.8560000000001,1599.9085,1451.0135
32,0.31,01:28:37:22,932.8555,1599.9965,1451.058
33,0.32,01:28:37:22,932.8615,1600.0629999999999,1451.09
34,0.33,01:28:37:22,932.8380000000001,1600.108,1451.1215
35,0.34,01:28:37:22,932.825,1600.1415,1451.125
36,0.35,01:28:37:23,932.826,1600.1645,1451.1035
37,0.36,01:28:37:23,932.7810000000001,1600.1570000000002,1451.049
38,0.37,01:28:37:23,932.7719999999999,1600.1655,1450.9125
39,0.38,01:28:37:23,932.765,1600.1585,1450.7379999999998
40,0.39,01:28:37:24,932.7639999999999,1600.1429999999998,1450.5479999999998
41,0.4,01:28:37:24,932.7625,1600.114,1450.3725
42,0.41,01:28:37:24,932.7355,1600.075,1450.2485
43,0.42,01:28:37:24,932.7310000000001,1600.0625,1450.1285
44,0.43,01:28:38:00,932.7125,1600.0715,1450.017
45,0.44,01:28:38:00,932.685,1600.0705,1449.871
46,0.45,01:28:38:00,932.6575,1600.0810000000001,1449.693
47,0.46,01:28:38:00,932.625,1600.0775,1449.5529999999999
48,0.47,01:28:38:01,932.6035,1600.095,1449.4489999999998
49,0.48,01:28:38:01,932.5805,1600.1425,1449.432
50,0.49,01:28:38:01,932.541,1600.1979999999999,1449.4155
51,0.5,01:28:38:01,932.5065,1600.269,1449.38
52,0.51,01:28:38:02,932.4755,1600.3210000000001,1449.3115
53,0.52,01:28:38:02,932.435,1600.3725,1449.2055
54,0.53,01:28:38:02,932.4010000000001,1600.4260000000002,1449.086
55,0.54,01:28:38:02,932.372,1600.4615,1448.989
56,0.55,01:28:38:03,932.3465,1600.509,1448.9205
57,0.56,01:28:38:03,932.316,1600.5525,1448.902
58,0.57,01:28:38:03,932.3105,1600.5805,1448.9075
59,0.58,01:28:38:03,932.2769999999999,1600.59,1448.9005
60,0.59,01:28:38:04,932.26,1600.612,1448.894
61,0.6,01:28:38:04,932.2475,1600.648,1448.9160000000002
62,0.61,01:28:38:04,932.222,1600.6725,1448.9170000000001
63,0.62,01:28:38:04,932.18,1600.715,1448.9579999999999
64,0.63,01:28:38:05,932.1645,1600.766,1449.0095
65,0.64,01:28:38:05,932.1425,1600.8205,1449.086
66,0.65,01:28:38:05,932.1339999999999,1600.8635,1449.1695
67,0.66,01:28:38:05,932.1075,1600.8915,1449.2405
68,0.67,01:28:38:06,932.0695,1600.9255,1449.3315
69,0.68,01:28:38:06,932.0255,1600.964,1449.4489999999998
70,0.69,01:28:38:06,931.9805,1600.9775,1449.5605
71,0.7,01:28:38:06,931.9175,1600.9679999999998,1449.6655
72,0.71,01:28:38:07,931.9010000000001,1600.9475,1449.7745
73,0.72,01:28:38:07,931.8685,1600.9,1449.8670000000002
74,0.73,01:28:38:07,931.826,1600.836,1449.9915
75,0.74,01:28:38:07,931.8085,1600.7465,1450.0925
76,0.75,01:28:38:08,931.804,1600.6555,1450.1805
77,0.76,01:28:38:08,931.7915,1600.5335,1450.237
78,0.77,01:28:38:08,931.7895,1600.405,1450.2879999999998
79,0.78,01:28:38:08,931.7985,1600.276,1450.335
