Frame,Time,SMPTE,bar_left_shoulder_x,bar_left_shoulder_y,bar_left_shoulder_z
1,0.0,01:28:37:14,352.50300000000004,1521.1860000000001,1488.715
2,0.01,01:28:37:14,352.541,1521.211,1488.731
3,0.02,01:28:37:14,352.566,1521.2379999999998,1488.735
4,0.03,01:28:37:15,352.528,1521.599,1489.006
5,0.04,01:28:37:15,352.519,1521.483,1488.711
6,0.05,01:28:37:15,352.53,1521.487,1488.694
7,0.06,01:28:37:15,352.548,1521.4879999999998,1488.695
8,0.07,01:28:37:16,352.586,1521.501,1488.692
9,0.08,01:28:37:16,352.62800000000004,1521.5,1488.675
10,0.09,01:28:37:16,352.658,1521.499,1488.64
11,0.1,01:28:37:16,352.718,1521.509,1488.594
12,0.11,01:28:37:17,352.76300000000003,1521.514,1488.56
13,0.12,01:28:37:17,352.82800000000003,1521.5279999999998,1488.533
14,0.13,01:28:37:17,352.88599999999997,1521.556,1488.527
15,0.14,01:28:37:17,352.926,1521.576,1488.486
16,0.15,01:28:37:18,352.964,1521.5810000000001,1488.473
17,0.16,01:28:37:18,352.99300000000005,1521.598,1488.4579999999999
18,0.17,01:28:37:18,353.025,1521.608,1488.4470000000001
19,0.18,01:28:37:18,353.059,1521.62,1488.441
20,0.19,01:28:37:19,353.07800000000003,1521.638,1488.444
21,0.2,01:28:37:19,353.096,1521.64,1488.4560000000001
22,0.21,01:28:37:19,353.103,1521.649,1488.471
23,0.22,01:28:37:19,353.115,1521.65,1488.474
24,0.23,01:28:37:20,353.14599999999996,1521.649,1488.4779999999998
25,0.24,01:28:37:20,353.171,1521.6429999999998,1488.5
26,0.25,01:28:37:20,353.213,1521.636,1488.47
27,0.26,01:28:37:20,353.24199999999996,1521.619,1488.455
28,0.27,01:28:37:21,353.284,1521.594,1488.4389999999999
29,0.28,01:28:37:21,353.34,1521.5739999999998,1488.43
30,0.29,01:28:37:21,353.36199999999997,1521.549,1488.405
31,0.3,01:28:37:21,353.397,1521.5639999999999,1488.386
32,0.31,01:28:37:22,353.411,1521.58,1488.3770000000002
33,0.32,01:28:37:22,353.414,1521.599,1488.365
34,0.33,01:28:37:22,353.42199999999997,1521.615,1488.381
35,0.34,01:28:37:22,353.394,1521.624,1488.38
36,0.35,01:28:37:23,353.381,1521.648,1488.385
37,0.36,01:28:37:23,353.38,1521.672,1488.4029999999998
38,0.37,01:28:37:23,353.369,1521.6889999999999,1488.39
39,0.38,01:28:37:23,353.371,1521.735,1488.415
40,0.39,01:28:37:24,353.37699999999995,1521.769,1488.406
41,0.4,01:28:37:24,353.37199999999996,1521.8139999999999,1488.3970000000002
42,0.41,01:28:37:24,353.36699999999996,1521.848,1488.3770000000002
43,0.42,01:28:37:24,353.35900000000004,1521.869,1488.346
44,0.43,01:28:38:00,353.345,1521.904,1488.3239999999998
45,0.44,01:28:38:00,353.33,1521.9160000000002,1488.31
46,0.45,01:28:38:00,353.324,1521.942,1488.2820000000002
47,0.46,01:28:38:00,353.31800000000004,1521.974,1488.264
48,0.47,01:28:38:01,353.286,1521.99,1488.249
49,0.48,01:28:38:01,353.272,1522.043,1488.2279999999998
50,0.49,01:28:38:01,353.256,1522.078,1488.253
51,0.5,01:28:38:01,353.23800000000006,1522.125,1488.261
52,0.51,01:28:38:02,353.222,1522.165,1488.2779999999998
53,0.52,01:28:38:02,353.211,1522.213,1488.2939999999999
54,0.53,01:28:38:02,353.214,1522.275,1488.309
55,0.54,01:28:38:02,353.194,1522.319,1488.2910000000002
56,0.55,01:28:38:03,353.199,1522.379,1488.286
57,0.56,01:28:38:03,353.18800000000005,1522.4279999999999,1488.249
58,0.57,01:28:38:03,353.185,1522.474,1488.233
59,0.58,01:28:38:03,353.156,1522.5279999999998,1488.1889999999999
60,0.59,01:28:38:04,353.156,1522.567,1488.175
61,0.6,01:28:38:04,353.125,1522.6029999999998,1488.145
62,0.61,01:28:38:04,353.102,1522.634,1488.1570000000002
63,0.62,01:28:38:04,353.07,1522.662,1488.1570000000002
64,0.63,01:28:38:05,353.048,1522.6870000000001,1488.162
65,0.64,01:28:38:05,353.031,1522.7060000000001,1488.1789999999999
66,0.65,01:28:38:05,353.006,1522.75,1488.1979999999999
67,0.66,01:28:38:05,352.97,1522.777,1488.211
68,0.67,01:28:38:06,352.945,1522.8,1488.221
69,0.68,01:28:38:06,352.921,1522.805,1488.24
70,0.69,01:28:38:06,352.88699999999994,1522.851,1488.2379999999998
71,0.7,01:28:38:06,352.87699999999995,1522.854,1488.249
72,0.71,01:28:38:07,352.845,1522.884,1488.2420000000002
73,0.72,01:28:38:07,352.83,1522.905,1488.223
74,0.73,01:28:38:07,352.81199999999995,1522.9270000000001,1488.2089999999998
75,0.74,01:28:38:07,352.80800000000005,1522.984,1488.182
76,0.75,01:28:38:08,352.788,1523.006,1488.1570000000002
77,0.76,01:28:38:08,352.769,1523.0529999999999,1488.1329999999998
78,0.77,01:28:38:08,352.765,1523.1129999999998,1488.1329999999998
79,0.78,01:28:38:08,352.76800000000003,1523.15,1488.111
80,0.79,01:28:38:09,352.773,1523.1879999999999,1488.1029999999998
81,0.8,01:28:38:09,352.75800000000004,1523.2420000000002,1488.0710000000001
82,0.81,01:28:38:09,352.744,1523.274,1488.0439999999999
83,0.82,01:28:38:09,352.745,1523.31,1488.0529999999999
84,0.83,01:28:38:10,352.73900000000003,1523.3310000000001,1488.045
85,0.84,01:28:38:10,352.74199999999996,1523.346,1488.021
86,0.85,01:28:38:10,352.741,1523.3729999999998,1488.011
87,0.86,01:28:38:10,352.74199999999996,1523.386,1488.016
88,0.87,01:28:38:11,352.76099999999997,1523.404,1487.9920000000002
89,0.88,01:28:38:11,352.777,1523.4170000000001,1487.9979999999998
90,0.89,01:28:38:11,352.785,1523.4189999999999,1487.967
91,0.9,01:28:38:11,352.80400000000003,1523.421,1487.9620000000002
92,0.91,01:28:38:12,352.819,1523.399,1487.961
93,0.92,01:28:38:12,352.846,1523.3670000000002,1487.944
94,0.93,01:28:38:12,352.86400000000003,1523.332,1487.94
95,0.94,01:28:38:12,352.89599999999996,1523.279,1487.9279999999999
96,0.95,01:28:38:13,352.92199999999997,1523.225,1487.933
97,0.96,01:28:38:13,352.94199999999995,1523.175,1487.942
98,0.97,01:28:38:13,352.991,1523.11,1487.931
99,0.98,01:28:38:13,353.03,1523.043,1487.91
100,0.99,01:28:38:14,353.05400000000003,1522.9820000000002,1487.8929999999998
101,1.0,01:28:38:14,353.085,1522.91,1487.8870000000002
102,1.01,01:28:38:14,353.115,1522.852,1487.882
103,1.02,01:28:38:14,353.134,1522.7820000000002,1487.859
104,1.03,01:28:38:15,353.189,1522.711,1487.849
105,1.04,01:28:38:15,353.216,1522.6689999999999,1487.849
106,1.05,01:28:38:15,353.259,1522.62,1487.836
107,1.06,01:28:38:15,353.296,1522.58,1487.839
108,1.07,01:28:38:16,353.32199999999995,1522.539,1487.8270000000002
109,1.08,01:28:38:16,353.348,1522.515,1487.8139999999999
110,1.09,01:28:38:16,353.389,1522.49,1487.805
111,1.1,01:28:38:16,353.401,1522.481,1487.7910000000002
112,1.11,01:28:38:17,353.435,1522.4660000000001,1487.787
113,1.12,01:28:38:17,353.449,1522.463,1487.77
114,1.13,01:28:38:17,353.462,1522.474,1487.759
115,1.14,01:28:38:17,353.475,1522.5079999999998,1487.7579999999998
116,1.15,01:28:38:18,353.491,1522.5320000000002,1487.749
117,1.16,01:28:38:18,353.524,1522.558,1487.757
118,1.17,01:28:38:18,353.529,1522.6070000000002,1487.743
119,1.18,01:28:38:18,353.546,1522.6529999999998,1487.7420000000002
120,1.19,01:28:38:19,353.561,1522.691,1487.724
121,1.2,01:28:38:19,353.574,1522.7479999999998,1487.7089999999998
122,1.21,01:28:38:19,353.606,1522.8029999999999,1487.7020000000002
123,1.22,01:28:38:19,353.61199999999997,1522.8729999999998,1487.6879999999999
124,1.23,01:28:38:20,353.63699999999994,1522.9170000000001,1487.6760000000002
125,1.24,01:28:38:20,353.649,1522.969,1487.661
126,1.25,01:28:38:20,353.673,1523.007,1487.65
127,1.26,01:28:38:20,353.68699999999995,1523.056,1487.632
128,1.27,01:28:38:21,353.72900000000004,1523.067,1487.628
129,1.28,01:28:38:21,353.765,1523.0970000000002,1487.6270000000002
130,1.29,01:28:38:21,353.798,1523.104,1487.604
131,1.3,01:28:38:21,353.833,1523.1029999999998,1487.6070000000002
132,1.31,01:28:38:22,353.852,1523.104,1487.565
133,1.32,01:28:38:22,353.892,1523.102,1487.555
134,1.33,01:28:38:22,353.925,1523.0770000000002,1487.526
135,1.34,01:28:38:22,353.94800000000004,1523.02,1487.5
136,1.35,01:28:38:23,353.976,1522.9779999999998,1487.5020000000002
137,1.36,01:28:38:23,353.995,1522.892,1487.494
138,1.37,01:28:38:23,354.042,1522.8,1487.505
139,1.38,01:28:38:23,354.08,1522.7379999999998,1487.497
140,1.39,01:28:38:24,354.105,1522.6529999999998,1487.52
141,1.4,01:28:38:24,354.139,1522.594,1487.499
142,1.41,01:28:38:24,354.176,1522.537,1487.497
143,1.42,01:28:38:24,354.208,1522.481,1487.49
144,1.43,01:28:39:00,354.249,1522.4229999999998,1487.479
145,1.44,01:28:39:00,354.284,1522.3770000000002,1487.476
146,1.45,01:28:39:00,354.315,1522.336,1487.474
147,1.46,01:28:39:00,354.344,1522.2920000000001,1487.483
148,1.47,01:28:39:01,354.36699999999996,1522.247,1487.499
149,1.48,01:28:39:01,354.385,1522.211,1487.485
150,1.49,01:28:39:01,354.413,1522.158,1487.487
151,1.5,01:28:39:01,354.421,1522.108,1487.473
152,1.51,01:28:39:02,354.459,1522.088,1487.487
