Frame,Time,SMPTE,bar_right_wrist_x,bar_right_wrist_y,bar_right_wrist_z
1,0.0,01:28:37:14,-424.94800000000004,1638.25,1436.8145
2,0.01,01:28:37:14,-424.952,1638.2479999999998,1436.7785
3,0.02,01:28:37:14,-424.9285,1638.204,1436.771
4,0.03,01:28:37:15,-424.8605,1638.22,1436.934
5,0.04,01:28:37:15,-425.097,1638.0829999999999,1436.83
6,0.05,01:28:37:15,-425.1065,1638.0275,1436.9895
7,0.06,01:28:37:15,-425.176,1637.8770000000002,1436.905
8,0.07,01:28:37:16,-425.1445,1637.838,1437.0215
9,0.08,01:28:37:16,-425.1645,1637.761,1436.9895
10,0.09,01:28:37:16,-425.168,1637.7055,1436.9545
11,0.1,01:28:37:16,-425.1755,1637.6785,1436.9145
12,0.11,01:28:37:17,-425.1655,1637.6505,1436.881
13,0.12,01:28:37:17,-425.151,1637.6555,1436.8465
14,0.13,01:28:37:17,-425.13699999999994,1637.668,1436.817
15,0.14,01:28:37:17,-425.1125,1637.6779999999999,1436.7975
16,0.15,01:28:37:18,-425.1035,1637.7075,1436.7975
17,0.16,01:28:37:18,-425.0955,1637.7625,1436.809
18,0.17,01:28:37:18,-425.0805,1637.8105,1436.8385
19,0.18,01:28:37:18,-425.06199999999995,1637.9,1436.896
20,0.19,01:28:37:19,-425.065,1637.987,1436.8485
21,0.2,01:28:37:19,-425.0375,1638.1095,1436.905
22,0.21,01:28:37:19,-424.972,1638.251,1437.0515
23,0.22,01:28:37:19,-424.9275,1638.3585,1436.987
24,0.23,01:28:37:20,-424.89300000000003,1638.4565,1436.9765
25,0.24,01:28:37:20,-424.8725,1638.568,1437.11
26,0.25,01:28:37:20,-424.926,1638.549,1436.878
27,0.26,01:28:37:20,-424.9135,1638.631,1436.8605
28,0.27,01:28:37:21,-424.8845,1638.756,1436.8785
29,0.28,01:28:37:21,-424.8285,1638.9025,1436.9489999999998
30,0.29,01:28:37:21,-424.7845,1639.0275,1437.0225
