Frame,Time,SMPTE,bar_right_hand_x,bar_right_hand_y,bar_right_hand_z
1,0.0,01:28:37:14,-483.63599999999997,1612.227,1494.547
2,0.01,01:28:37:14,-483.532,1611.817,1494.4920000000002
3,0.02,01:28:37:14,-483.405,1611.484,1494.4720000000002
4,0.03,01:28:37:15,-483.39,1610.8,1494.7920000000001
5,0.04,01:28:37:15,-483.375,1610.5339999999999,1494.6860000000001
6,0.05,01:28:37:15,-483.287,1610.484,1494.8229999999999
7,0.06,01:28:37:15,-483.22,1610.457,1494.9560000000001
8,0.07,01:28:37:16,-483.153,1610.415,1495.033
9,0.08,01:28:37:16,-483.102,1610.354,1495.045
10,0.09,01:28:37:16,-483.07,1610.3129999999999,1495.0420000000001
11,0.1,01:28:37:16,-483.015,1610.283,1495.0179999999998
12,0.11,01:28:37:17,-482.958,1610.277,1494.997
13,0.12,01:28:37:17,-482.88800000000003,1610.283,1494.99
14,0.13,01:28:37:17,-482.806,1610.3039999999999,1494.995
15,0.14,01:28:37:17,-482.724,1610.3570000000002,1495.0179999999998
16,0.15,01:28:37:18,-482.62199999999996,1610.4370000000001,1495.0770000000002
17,0.16,01:28:37:18,-482.514,1610.53,1495.161
18,0.17,01:28:37:18,-482.403,1610.642,1495.25
19,0.18,01:28:37:18,-482.274,1610.808,1495.378
20,0.19,01:28:37:19,-482.125,1611.021,1495.5320000000002
21,0.2,01:28:37:19,-481.991,1611.285,1495.691
22,0.21,01:28:37:19,-481.847,1611.602,1495.858
23,0.22,01:28:37:19,-481.722,1611.9279999999999,1496.024
24,0.23,01:28:37:20,-481.63300000000004,1612.259,1496.142
25,0.24,01:28:37:20,-481.55,1612.5439999999999,1496.229
26,0.25,01:28:37:20,-481.496,1612.781,1496.256
27,0.26,01:28:37:20,-481.47900000000004,1612.989,1496.2939999999999
28,0.27,01:28:37:21,-481.337,1613.277,1496.358
29,0.28,01:28:37:21,-481.296,1613.501,1496.4229999999998
30,0.29,01:28:37:21,-481.25300000000004,1613.745,1496.509
31,0.3,01:28:37:21,-481.295,1613.922,1496.612
32,0.31,01:28:37:22,-481.244,1614.149,1496.746
33,0.32,01:28:37:22,-481.225,1614.3670000000002,1496.8229999999999
34,0.33,01:28:37:22,-481.233,1614.546,1496.879
35,0.34,01:28:37:22,-481.286,1614.692,1496.898
36,0.35,01:28:37:23,-481.37800000000004,1614.8210000000001,1496.876
37,0.36,01:28:37:23,-481.537,1614.899,1496.826
38,0.37,01:28:37:23,-481.69300000000004,1614.9089999999999,1496.715
39,0.38,01:28:37:23,-481.87199999999996,1614.892,1496.589
40,0.39,01:28:37:24,-482.05199999999996,1614.8210000000001,1496.422
41,0.4,01:28:37:24,-482.274,1614.737,1496.1779999999999
42,0.41,01:28:37:24,-482.48699999999997,1614.645,1495.9479999999999
43,0.42,01:28:37:24,-482.705,1614.5339999999999,1495.725
44,0.43,01:28:38:00,-482.917,1614.457,1495.48
45,0.44,01:28:38:00,-483.11699999999996,1614.376,1495.237
46,0.45,01:28:38:00,-483.28,1614.31,1494.9460000000001
47,0.46,01:28:38:00,-483.449,1614.25,1494.6729999999998
48,0.47,01:28:38:01,-483.55,1614.1989999999998,1494.404
49,0.48,01:28:38:01,-483.649,1614.144,1494.131
50,0.49,01:28:38:01,-483.733,1614.086,1493.836
51,0.5,01:28:38:01,-483.80699999999996,1614.016,1493.493
52,0.51,01:28:38:02,-483.88199999999995,1613.953,1493.185
53,0.52,01:28:38:02,-483.935,1613.899,1492.828
54,0.53,01:28:38:02,-483.98,1613.879,1492.536
55,0.54,01:28:38:02,-484.028,1613.884,1492.2820000000002
56,0.55,01:28:38:03,-484.1,1613.878,1492.003
57,0.56,01:28:38:03,-484.159,1613.874,1491.727
58,0.57,01:28:38:03,-484.205,1613.88,1491.4489999999998
59,0.58,01:28:38:03,-484.264,1613.8770000000002,1491.162
60,0.59,01:28:38:04,-484.31199999999995,1613.886,1490.943
61,0.6,01:28:38:04,-484.358,1613.89,1490.759
62,0.61,01:28:38:04,-484.42,1613.8870000000002,1490.5479999999998
63,0.62,01:28:38:04,-484.463,1613.8970000000002,1490.374
64,0.63,01:28:38:05,-484.51199999999994,1613.885,1490.217
65,0.64,01:28:38:05,-484.575,1613.888,1490.059
66,0.65,01:28:38:05,-484.629,1613.89,1489.945
67,0.66,01:28:38:05,-484.69699999999995,1613.892,1489.859
68,0.67,01:28:38:06,-484.736,1613.889,1489.775
69,0.68,01:28:38:06,-484.773,1613.8770000000002,1489.7320000000002
70,0.69,01:28:38:06,-484.8,1613.852,1489.7179999999998
71,0.7,01:28:38:06,-484.827,1613.809,1489.724
72,0.71,01:28:38:07,-484.832,1613.7479999999998,1489.707
73,0.72,01:28:38:07,-484.844,1613.655,1489.6760000000002
74,0.73,01:28:38:07,-484.844,1613.5620000000001,1489.6779999999999
75,0.74,01:28:38:07,-484.847,1613.453,1489.69
76,0.75,01:28:38:08,-484.844,1613.3239999999998,1489.71
77,0.76,01:28:38:08,-484.84,1613.194,1489.766
78,0.77,01:28:38:08,-484.848,1613.0420000000001,1489.809
79,0.78,01:28:38:08,-484.85400000000004,1612.8670000000002,1489.861
80,0.79,01:28:38:09,-484.847,1612.6770000000001,1489.922
81,0.8,01:28:38:09,-484.845,1612.4879999999998,1489.9679999999998
82,0.81,01:28:38:09,-484.84,1612.317,1490.015
83,0.82,01:28:38:09,-484.842,1612.116,1490.05
84,0.83,01:28:38:10,-484.842,1611.8970000000002,1490.085
85,0.84,01:28:38:10,-484.844,1611.6729999999998,1490.104
86,0.85,01:28:38:10,-484.861,1611.4460000000001,1490.131
87,0.86,01:28:38:10,-484.87,1611.217,1490.1329999999998
88,0.87,01:28:38:11,-484.89,1610.975,1490.115
89,0.88,01:28:38:11,-484.884,1610.755,1490.094
90,0.89,01:28:38:11,-484.895,1610.545,1490.0610000000001
91,0.9,01:28:38:11,-484.91,1610.3139999999999,1489.986
92,0.91,01:28:38:12,-484.92900000000003,1610.1,1489.8970000000002
93,0.92,01:28:38:12,-484.945,1609.894,1489.7720000000002
94,0.93,01:28:38:12,-484.94699999999995,1609.719,1489.701
95,0.94,01:28:38:12,-484.931,1609.557,1489.625
96,0.95,01:28:38:13,-484.92699999999996,1609.424,1489.582
97,0.96,01:28:38:13,-484.923,1609.3110000000001,1489.559
98,0.97,01:28:38:13,-484.908,1609.229,1489.543
99,0.98,01:28:38:13,-484.87,1609.1570000000002,1489.5439999999999
100,0.99,01:28:38:14,-484.861,1609.121,1489.55
101,1.0,01:28:38:14,-484.853,1609.109,1489.5629999999999
102,1.01,01:28:38:14,-484.829,1609.114,1489.575
103,1.02,01:28:38:14,-484.8,1609.121,1489.604
104,1.03,01:28:38:15,-484.791,1609.1470000000002,1489.625
105,1.04,01:28:38:15,-484.765,1609.1589999999999,1489.6429999999998
106,1.05,01:28:38:15,-484.73900000000003,1609.205,1489.682
107,1.06,01:28:38:15,-484.68300000000005,1609.271,1489.7520000000002
108,1.07,01:28:38:16,-484.662,1609.3239999999998,1489.856
109,1.08,01:28:38:16,-484.625,1609.355,1489.922
110,1.09,01:28:38:16,-484.591,1609.378,1489.999
111,1.1,01:28:38:16,-484.582,1609.405,1490.086
112,1.11,01:28:38:17,-484.541,1609.402,1490.1979999999999
113,1.12,01:28:38:17,-484.491,1609.384,1490.3029999999999
114,1.13,01:28:38:17,-484.464,1609.371,1490.435
115,1.14,01:28:38:17,-484.43199999999996,1609.3210000000001,1490.58
116,1.15,01:28:38:18,-484.399,1609.269,1490.703
117,1.16,01:28:38:18,-484.365,1609.1789999999999,1490.8210000000001
118,1.17,01:28:38:18,-484.355,1609.0720000000001,1490.9379999999999
119,1.18,01:28:38:18,-484.32199999999995,1608.944,1491.0620000000001
120,1.19,01:28:38:19,-484.272,1608.7620000000002,1491.174
121,1.2,01:28:38:19,-484.24699999999996,1608.5620000000001,1491.281
122,1.21,01:28:38:19,-484.231,1608.335,1491.349
123,1.22,01:28:38:19,-484.202,1608.0970000000002,1491.4520000000002
124,1.23,01:28:38:20,-484.202,1607.861,1491.523
125,1.24,01:28:38:20,-484.202,1607.5929999999998,1491.5870000000002
126,1.25,01:28:38:20,-484.216,1607.3329999999999,1491.638
127,1.26,01:28:38:20,-484.207,1607.0479999999998,1491.725
128,1.27,01:28:38:21,-484.202,1606.754,1491.745
129,1.28,01:28:38:21,-484.21,1606.441,1491.7479999999998
130,1.29,01:28:38:21,-484.22900000000004,1606.144,1491.749
131,1.3,01:28:38:21,-484.236,1605.825,1491.744
132,1.31,01:28:38:22,-484.225,1605.5420000000001,1491.7220000000002
133,1.32,01:28:38:22,-484.228,1605.253,1491.761
134,1.33,01:28:38:22,-484.227,1604.9560000000001,1491.737
135,1.34,01:28:38:22,-484.204,1604.683,1491.7420000000002
136,1.35,01:28:38:23,-484.18,1604.412,1491.779
137,1.36,01:28:38:23,-484.152,1604.16,1491.8010000000002
138,1.37,01:28:38:23,-484.121,1603.9189999999999,1491.832
139,1.38,01:28:38:23,-484.111,1603.7220000000002,1491.8220000000001
140,1.39,01:28:38:24,-484.11699999999996,1603.5279999999998,1491.787
141,1.4,01:28:38:24,-484.101,1603.364,1491.795
142,1.41,01:28:38:24,-484.11699999999996,1603.2320000000002,1491.8370000000002
