Frame,Time,SMPTE,bar_right_elbow_x,bar_right_elbow_y,bar_right_elbow_z
1,0.0,01:34:10.22:02,782.065,1313.7715,-172.9495
2,0.01,01:34:10.22:03,782.0110000000001,1313.759,-172.8975
3,0.02,01:34:10.23:00,781.9485,1313.7479999999998,-172.8545
4,0.03,01:34:10.23:01,781.909,1313.7265,-172.793
5,0.04,01:34:10.23:02,781.918,1313.5815,-172.5805
6,0.05,01:34:10.23:03,781.87,1313.5675,-172.5105
7,0.06,01:34:10.24:00,781.753,1313.764,-172.56599999999997
8,0.07,01:34:10.24:01,781.698,1313.7745,-172.5245
9,0.08,01:34:10.24:02,781.6485,1313.7855,-172.4775
10,0.09,01:34:10.24:03,781.5925,1313.7805,-172.4785
11,0.1,01:34:11.00:00,781.5419999999999,1313.7855,-172.442
12,0.11,01:34:11.00:01,781.472,1313.7735,-172.4145
13,0.12,01:34:11.00:02,781.4225,1313.79,-172.3935
14,0.13,01:34:11.00:03,781.372,1313.8120000000001,-172.3635
15,0.14,01:34:11.01:00,781.295,1313.8245,-172.3295
16,0.15,01:34:11.01:01,781.24,1313.8475,-172.28400000000002
17,0.16,01:34:11.01:02,781.2005,1313.8685,-172.2565
18,0.17,01:34:11.01:03,781.1555,1313.9025,-172.195
19,0.18,01:34:11.02:00,781.1165,1313.9235,-172.192
20,0.19,01:34:11.02:01,781.048,1313.9505,-172.1445
21,0.2,01:34:11.02:02,781.0110000000001,1313.9945,-172.1215
22,0.21,01:34:11.02:03,780.9639999999999,1314.0185,-172.0865
23,0.22,01:34:11.03:00,780.9335,1314.069,-172.06
24,0.23,01:34:11.03:01,780.8775,1314.1065,-171.99900000000002
25,0.24,01:34:11.03:02,780.8335,1314.1375,-171.9255
26,0.25,01:34:11.03:03,780.802,1314.182,-171.9075
27,0.26,01:34:11.04:00,780.7695,1314.2185,-171.8695
28,0.27,01:34:11.04:01,780.7215,1314.233,-171.851
29,0.28,01:34:11.04:02,780.689,1314.266,-171.792
30,0.29,01:34:11.04:03,780.6585,1314.2825,-171.763
31,0.3,01:34:11.05:00,780.6135,1314.31,-171.73
32,0.31,01:34:11.05:01,780.577,1314.3115,-171.713
33,0.32,01:34:11.05:02,780.544,1314.3105,-171.6535
34,0.33,01:34:11.05:03,780.5010000000001,1314.3120000000001,-171.6395
35,0.34,01:34:11.06:00,780.4635,1314.3125,-171.577
36,0.35,01:34:11.06:01,780.4125,1314.329,-171.533
37,0.36,01:34:11.06:02,780.373,1314.316,-171.49099999999999
38,0.37,01:34:11.06:03,780.3255,1314.3035,-171.43400000000003
39,0.38,01:34:11.07:00,780.2819999999999,1314.2910000000002,-171.396
40,0.39,01:34:11.07:01,780.2345,1314.2795,-171.3385
41,0.4,01:34:11.07:02,780.1515,1314.276,-171.282
42,0.41,01:34:11.07:03,780.128,1314.2845,-171.2525
43,0.42,01:34:11.08:00,780.085,1314.2865,-171.2055
44,0.43,01:34:11.08:01,780.05,1314.2839999999999,-171.14700000000002
45,0.44,01:34:11.08:02,779.9975,1314.2635,-171.1055
46,0.45,01:34:11.08:03,779.959,1314.273,-171.082
47,0.46,01:34:11.09:00,779.9069999999999,1314.2635,-171.0655
48,0.47,01:34:11.09:01,779.8660000000001,1314.261,-171.03599999999997
49,0.48,01:34:11.09:02,779.823,1314.283,-171.021
50,0.49,01:34:11.09:03,779.7710000000001,1314.3135,-171.017
