Frame,Time,SMPTE,bar_right_hand_x,bar_right_hand_y,bar_right_hand_z
1,0.0,00:38:23:12:01,870.102,1406.3523,-928.905
2,0.01,00:38:23:12:02,870.325,1407.0213,-929.059
3,0.02,00:38:23:12:03,870.5947,1407.6979999999999,-929.171
4,0.03,00:38:23:13:00,869.7307,1408.8097,-929.33
5,0.04,00:38:23:13:01,870.1283,1409.9113,-929.721
6,0.05,00:38:23:13:02,870.3997,1410.7733,-929.221
7,0.06,00:38:23:13:03,870.0647,1411.261,-929.457
8,0.07,00:38:23:14:00,869.9193,1411.8407,-929.6010000000001
9,0.08,00:38:23:14:01,869.9697,1412.5047,-929.6147
10,0.09,00:38:23:14:02,870.1417,1413.2813,-929.5010000000001
11,0.1,00:38:23:14:03,870.315,1414.0903,-929.4203
12,0.11,00:38:23:15:00,870.5753,1414.8873,-929.197
13,0.12,00:38:23:15:01,871.1383,1415.8463,-929.2147
14,0.13,00:38:23:15:02,871.568,1416.588,-928.9667
15,0.14,00:38:23:15:03,871.8923,1417.1677,-928.778
16,0.15,00:38:23:16:00,872.164,1417.6707,-928.6133
17,0.16,00:38:23:16:01,872.4527,1418.0777,-928.449
18,0.17,00:38:23:16:02,872.6317,1418.275,-928.297
19,0.18,00:38:23:16:03,872.7339999999999,1418.5043,-928.2443
20,0.19,00:38:23:17:00,872.8433,1418.6813,-928.1887
21,0.2,00:38:23:17:01,872.9647,1418.8403,-928.1567
22,0.21,00:38:23:17:02,873.0437,1418.9160000000002,-928.1413
23,0.22,00:38:23:17:03,873.1067,1419.049,-928.1643
24,0.23,00:38:23:18:00,873.1039999999999,1419.1233,-928.2180000000001
25,0.24,00:38:23:18:01,872.9933,1419.0913,-928.2913
26,0.25,00:38:23:18:02,872.8430000000001,1418.9657,-928.4663
27,0.26,00:38:23:18:03,872.8430000000001,1418.9657,-928.4663
28,0.27,00:38:23:19:00,872.5233,1418.8523,-928.6569999999999
29,0.28,00:38:23:19:01,872.2233,1418.6879999999999,-928.7533
30,0.29,00:38:23:19:02,871.87,1418.461,-928.8917
31,0.3,00:38:23:19:03,871.4273,1418.183,-929.0633
32,0.31,00:38:23:20:00,871.0203,1417.9643,-929.2410000000001
33,0.32,00:38:23:20:01,870.5663,1417.6077,-929.3143
34,0.33,00:38:23:20:02,870.191,1417.192,-929.2727
35,0.34,00:38:23:20:03,870.1723,1416.2333,-930.4233
36,0.35,00:38:23:21:00,869.663,1416.3407,-930.694
37,0.36,00:38:23:21:01,869.4137,1415.8253,-930.5623
38,0.37,00:38:23:21:02,868.7757,1415.9077,-930.8657
39,0.38,00:38:23:21:03,868.3927,1415.645,-930.9163
40,0.39,00:38:23:22:00,868.1597,1415.1653,-930.7707
41,0.4,00:38:23:22:01,867.7557,1414.9587,-930.7937
42,0.41,00:38:23:22:02,867.3757,1414.8270000000002,-930.794
43,0.42,00:38:23:22:03,866.805,1414.6867,-930.8287
44,0.43,00:38:23:23:00,866.3517,1414.5597,-930.7997
45,0.44,00:38:23:23:01,865.9760000000001,1414.5123,-930.6983
46,0.45,00:38:23:23:02,865.563,1414.451,-930.6123
47,0.46,00:38:23:23:03,865.1357,1414.47,-930.558
48,0.47,00:38:23:24:00,864.694,1414.4727,-930.53
49,0.48,00:38:23:24:01,864.2769999999999,1414.4583,-930.4693
50,0.49,00:38:23:24:02,863.814,1414.4553,-930.466
51,0.5,00:38:23:24:03,863.3853,1414.5533,-930.4003
52,0.51,00:38:24:00:00,863.3853,1414.5533,-930.4003
53,0.52,00:38:24:00:01,863.0373,1414.6353,-930.307
54,0.53,00:38:24:00:02,862.472,1414.6960000000001,-930.3123
55,0.54,00:38:24:00:03,862.1360000000001,1414.756,-930.2533
56,0.55,00:38:24:01:00,861.7330000000001,1414.8027,-930.1803
57,0.56,00:38:24:01:01,861.3527,1414.817,-930.1527
58,0.57,00:38:24:01:02,860.9739999999999,1414.89,-930.085
