Frame,Time,SMPTE,bar_spine_x,bar_spine_y,bar_spine_z
1,0.0,01:26:28:12,210.0747,1600.7910000000002,1218.9093
2,0.01,01:26:28:12,210.03900000000002,1600.8923,1218.8937
3,0.02,01:26:28:12,210.0327,1600.971,1218.8703
4,0.03,01:26:28:13,210.235,1601.2533,1218.8257
5,0.04,01:26:28:13,210.0617,1601.1913,1218.6113
6,0.05,01:26:28:13,210.0007,1601.3143,1218.6127
7,0.06,01:26:28:13,209.9827,1601.405,1218.594
8,0.07,01:26:28:14,209.9617,1601.4953,1218.5787
9,0.08,01:26:28:14,209.9397,1601.5947,1218.5733
10,0.09,01:26:28:14,209.9233,1601.6907,1218.5677
11,0.1,01:26:28:14,209.91,1601.7827,1218.577
12,0.11,01:26:28:15,209.8847,1601.88,1218.6053
13,0.12,01:26:28:15,209.86599999999999,1601.9587,1218.62
14,0.13,01:26:28:15,209.8533,1602.049,1218.6583
15,0.14,01:26:28:15,209.8383,1602.116,1218.671
16,0.15,01:26:28:16,209.8277,1602.1779999999999,1218.6937
17,0.16,01:26:28:16,209.8317,1602.2507,1218.7187
18,0.17,01:26:28:16,209.8247,1602.2943,1218.7283
19,0.18,01:26:28:16,209.8297,1602.352,1218.7533
20,0.19,01:26:28:17,209.8207,1602.4097,1218.7693
21,0.2,01:26:28:17,209.81099999999998,1602.471,1218.7773
22,0.21,01:26:28:17,209.805,1602.5297,1218.7987
23,0.22,01:26:28:17,209.8023,1602.6107,1218.8163
24,0.23,01:26:28:18,209.7943,1602.6793,1218.82
25,0.24,01:26:28:18,209.80200000000002,1602.746,1218.8163
26,0.25,01:26:28:18,209.8007,1602.8287,1218.8187
27,0.26,01:26:28:18,209.7877,1602.896,1218.826
28,0.27,01:26:28:19,209.78799999999998,1602.9657,1218.8110000000001
29,0.28,01:26:28:19,209.7783,1603.0433,1218.802
30,0.29,01:26:28:19,209.768,1603.1137,1218.8
31,0.3,01:26:28:19,209.7723,1603.2093,1218.7987
32,0.31,01:26:28:20,209.7763,1603.2967,1218.7837
33,0.32,01:26:28:20,209.7797,1603.406,1218.7633
34,0.33,01:26:28:20,209.78799999999998,1603.5083,1218.7433
35,0.34,01:26:28:20,209.7807,1603.6143,1218.7269999999999
36,0.35,01:26:28:21,209.792,1603.7193,1218.7077
37,0.36,01:26:28:21,209.8053,1603.8147,1218.681
38,0.37,01:26:28:21,209.81400000000002,1603.9067,1218.6593
39,0.38,01:26:28:21,209.813,1603.9977,1218.643
40,0.39,01:26:28:22,209.8337,1604.08,1218.6117
41,0.4,01:26:28:22,209.8337,1604.156,1218.5863
42,0.41,01:26:28:22,209.847,1604.2323,1218.555
43,0.42,01:26:28:22,209.8603,1604.3117,1218.525
44,0.43,01:26:28:23,209.8627,1604.3857,1218.4877
45,0.44,01:26:28:23,209.859,1604.4663,1218.4360000000001
46,0.45,01:26:28:23,209.87099999999998,1604.5503,1218.3803
47,0.46,01:26:28:23,209.8673,1604.6227,1218.329
48,0.47,01:26:28:24,209.878,1604.7017,1218.287
49,0.48,01:26:28:24,209.8717,1604.7673,1218.2427
50,0.49,01:26:28:24,209.875,1604.8297,1218.2089999999998
51,0.5,01:26:28:24,209.8693,1604.8853,1218.1833
52,0.51,01:26:29:00,209.863,1604.9223,1218.1760000000002
53,0.52,01:26:29:00,209.8667,1604.9607,1218.1689999999999
54,0.53,01:26:29:00,209.8657,1604.9743,1218.1733
55,0.54,01:26:29:00,209.8603,1604.9787,1218.1783
56,0.55,01:26:29:01,209.8607,1604.9847,1218.194
57,0.56,01:26:29:01,209.868,1604.9757,1218.2160000000001
58,0.57,01:26:29:01,209.865,1604.951,1218.2523
59,0.58,01:26:29:01,209.878,1604.9127,1218.266
60,0.59,01:26:29:02,209.894,1604.8853,1218.2903
61,0.6,01:26:29:02,209.9063,1604.8433,1218.3197
62,0.61,01:26:29:02,209.925,1604.7923,1218.3317
63,0.62,01:26:29:02,209.9557,1604.7297,1218.3493
64,0.63,01:26:29:03,209.982,1604.6687,1218.3667
65,0.64,01:26:29:03,210.0197,1604.6053,1218.372
66,0.65,01:26:29:03,210.0353,1604.5323,1218.388
67,0.66,01:26:29:03,210.0643,1604.45,1218.406
68,0.67,01:26:29:04,210.0983,1604.3770000000002,1218.4037
69,0.68,01:26:29:04,210.13099999999997,1604.3127,1218.3973
70,0.69,01:26:29:04,210.157,1604.2379999999998,1218.3813
71,0.7,01:26:29:04,210.1953,1604.181,1218.3697
72,0.71,01:26:29:05,210.218,1604.1217,1218.3497
