Frame,Time,SMPTE,bar_left_knee_x,bar_left_knee_y,bar_left_knee_z
1,0.0,01:26:28:12,309.4735,1490.8375,458.1955
2,0.01,01:26:28:12,309.4615,1490.7915,458.155
3,0.02,01:26:28:12,309.4455,1490.793,458.15
4,0.03,01:26:28:13,309.5735,1489.078,457.8615
5,0.04,01:26:28:13,309.4935,1488.828,457.724
6,0.05,01:26:28:13,309.593,1488.8595,457.714
7,0.06,01:26:28:13,309.5915,1488.8865,457.7105
8,0.07,01:26:28:14,309.589,1488.884,457.69800000000004
9,0.08,01:26:28:14,309.617,1488.8665,457.68800000000005
10,0.09,01:26:28:14,309.6155,1488.864,457.68
11,0.1,01:26:28:14,309.6365,1488.851,457.673
12,0.11,01:26:28:15,309.629,1488.839,457.6595
13,0.12,01:26:28:15,309.5975,1488.92,457.6825
14,0.13,01:26:28:15,309.6245,1488.9245,457.69199999999995
15,0.14,01:26:28:15,309.6375,1488.885,457.6975
16,0.15,01:26:28:16,309.62,1488.9195,457.7085
17,0.16,01:26:28:16,309.6585,1488.8865,457.6775
18,0.17,01:26:28:16,309.6615,1488.9165,457.694
19,0.18,01:26:28:16,309.6375,1488.9389999999999,457.7155
20,0.19,01:26:28:17,309.685,1488.9335,457.6975
21,0.2,01:26:28:17,309.6885,1488.969,457.71
22,0.21,01:26:28:17,309.692,1488.99,457.695
23,0.22,01:26:28:17,309.684,1488.9775,457.671
24,0.23,01:26:28:18,309.6295,1489.06,457.69699999999995
25,0.24,01:26:28:18,309.6325,1489.0505,457.6875
26,0.25,01:26:28:18,309.618,1489.0775,457.6775
27,0.26,01:26:28:18,309.6,1489.0870000000002,457.671
28,0.27,01:26:28:19,309.596,1489.092,457.671
29,0.28,01:26:28:19,309.5615,1489.0965,457.667
30,0.29,01:26:28:19,309.5565,1489.0585,457.668
31,0.3,01:26:28:19,309.536,1489.0705,457.6685
32,0.31,01:26:28:20,309.53700000000003,1489.0595,457.651
33,0.32,01:26:28:20,309.527,1488.965,457.6505
34,0.33,01:26:28:20,309.5545,1488.9775,457.635
35,0.34,01:26:28:20,309.5735,1488.9275,457.6405
36,0.35,01:26:28:21,309.599,1488.9679999999998,457.6435
37,0.36,01:26:28:21,309.5895,1488.9660000000001,457.63
38,0.37,01:26:28:21,309.61400000000003,1488.9660000000001,457.635
39,0.38,01:26:28:21,309.633,1488.9560000000001,457.65
40,0.39,01:26:28:22,309.6445,1488.932,457.6595
41,0.4,01:26:28:22,309.6555,1488.896,457.6575
42,0.41,01:26:28:22,309.687,1488.8429999999998,457.6565
43,0.42,01:26:28:22,309.768,1488.7525,457.605
44,0.43,01:26:28:23,309.747,1488.7579999999998,457.63199999999995
45,0.44,01:26:28:23,309.783,1488.7435,457.619
46,0.45,01:26:28:23,309.789,1488.717,457.6285
47,0.46,01:26:28:23,309.8,1488.741,457.6215
48,0.47,01:26:28:24,309.7975,1488.734,457.6175
49,0.48,01:26:28:24,309.835,1488.725,457.5925
50,0.49,01:26:28:24,309.823,1488.734,457.6135
51,0.5,01:26:28:24,309.8105,1488.7165,457.5925
52,0.51,01:26:29:00,309.807,1488.741,457.616
53,0.52,01:26:29:00,309.837,1488.7045,457.5905
54,0.53,01:26:29:00,309.812,1488.6989999999998,457.62
55,0.54,01:26:29:00,309.853,1488.604,457.594
56,0.55,01:26:29:01,309.8385,1488.6105,457.60699999999997
57,0.56,01:26:29:01,309.8305,1488.6025,457.599
58,0.57,01:26:29:01,309.8515,1488.585,457.5955
59,0.58,01:26:29:01,309.85400000000004,1488.568,457.5915
60,0.59,01:26:29:02,309.84,1488.5710000000001,457.603
61,0.6,01:26:29:02,309.8465,1488.5645,457.6015
62,0.61,01:26:29:02,309.863,1488.5915,457.6065
63,0.62,01:26:29:02,309.8555,1488.5835,457.6135
64,0.63,01:26:29:03,309.8585,1488.604,457.6105
65,0.64,01:26:29:03,309.87,1488.6225,457.60400000000004
66,0.65,01:26:29:03,309.8375,1488.6235,457.61300000000006
67,0.66,01:26:29:03,309.798,1488.642,457.6005
68,0.67,01:26:29:04,309.758,1488.6655,457.598
69,0.68,01:26:29:04,309.7325,1488.6595,457.5805
70,0.69,01:26:29:04,309.6765,1488.6760000000002,457.598
71,0.7,01:26:29:04,309.6275,1488.6765,457.5945
72,0.71,01:26:29:05,309.2625,1488.568,457.454
73,0.72,01:26:29:05,309.567,1488.6555,457.5585
74,0.73,01:26:29:05,309.21,1488.5539999999999,457.436
75,0.74,01:26:29:05,309.181,1488.5385,457.45
76,0.75,01:26:29:06,309.1595,1488.4695,457.4475
77,0.76,01:26:29:06,309.143,1488.4485,457.4525
78,0.77,01:26:29:06,309.122,1488.4189999999999,457.4305
79,0.78,01:26:29:06,309.1085,1488.4065,457.4045
80,0.79,01:26:29:07,309.093,1488.4065,457.381
81,0.8,01:26:29:07,309.073,1488.4089999999999,457.3865
82,0.81,01:26:29:07,309.0535,1488.4395,457.3825
83,0.82,01:26:29:07,309.034,1488.4470000000001,457.4035
84,0.83,01:26:29:08,308.9755,1488.489,457.418
85,0.84,01:26:29:08,308.96299999999997,1488.4905,457.3955
86,0.85,01:26:29:08,308.9605,1488.5255,457.408
87,0.86,01:26:29:08,308.9275,1488.555,457.4225
88,0.87,01:26:29:09,308.888,1488.559,457.409
89,0.88,01:26:29:09,308.8195,1488.7715,457.3695
90,0.89,01:26:29:09,308.8,1488.729,457.355
91,0.9,01:26:29:09,308.769,1488.7415,457.3515
92,0.91,01:26:29:10,308.7115,1488.737,457.3245
93,0.92,01:26:29:10,308.692,1488.7120000000002,457.3335
94,0.93,01:26:29:10,308.6805,1488.72,457.32300000000004
95,0.94,01:26:29:10,308.67,1488.7385,457.3385
96,0.95,01:26:29:11,308.6565,1488.7160000000001,457.3205
97,0.96,01:26:29:11,308.6355,1488.7235,457.344
98,0.97,01:26:29:11,308.6355,1488.751,457.3335
99,0.98,01:26:29:11,308.607,1488.771,457.32599999999996
100,0.99,01:26:29:12,308.5745,1488.7975,457.315
101,1.0,01:26:29:12,308.55400000000003,1488.81,457.3235
102,1.01,01:26:29:12,308.525,1488.799,457.3225
103,1.02,01:26:29:12,308.4825,1488.8010000000002,457.31199999999995
