Frame,Time,SMPTE,bar_left_hip_x,bar_left_hip_y,bar_left_hip_z
1,0.0,01:26:28:12,365.256,1426.3229999999999,1022.699
2,0.01,01:26:28:12,365.2395,1426.3735,1022.6935
3,0.02,01:26:28:12,365.2255,1426.4055,1022.663
4,0.03,01:26:28:13,365.216,1426.44,1022.6475
5,0.04,01:26:28:13,365.2055,1426.243,1022.451
6,0.05,01:26:28:13,365.2025,1426.395,1022.46
7,0.06,01:26:28:13,365.18,1426.4235,1022.4215
8,0.07,01:26:28:14,365.164,1426.4745,1022.409
9,0.08,01:26:28:14,365.154,1426.5215,1022.378
10,0.09,01:26:28:14,365.1375,1426.594,1022.3535
11,0.1,01:26:28:14,365.1265,1426.675,1022.342
12,0.11,01:26:28:15,365.116,1426.7435,1022.3295
13,0.12,01:26:28:15,365.12300000000005,1426.826,1022.334
14,0.13,01:26:28:15,365.11800000000005,1426.9125,1022.326
15,0.14,01:26:28:15,365.1195,1427.0075,1022.323
16,0.15,01:26:28:16,365.121,1427.116,1022.3155
17,0.16,01:26:28:16,365.135,1427.23,1022.2965
18,0.17,01:26:28:16,365.1475,1427.3429999999998,1022.294
19,0.18,01:26:28:16,365.152,1427.4495,1022.2705
20,0.19,01:26:28:17,365.16,1427.5395,1022.253
21,0.2,01:26:28:17,365.1675,1427.6245,1022.2460000000001
22,0.21,01:26:28:17,365.17199999999997,1427.715,1022.2230000000001
23,0.22,01:26:28:17,365.195,1427.8015,1022.196
24,0.23,01:26:28:18,365.213,1427.8685,1022.184
25,0.24,01:26:28:18,365.21,1427.9520000000002,1022.1575
26,0.25,01:26:28:18,365.245,1428.0345,1022.1325
27,0.26,01:26:28:18,365.27,1428.1185,1022.0939999999999
28,0.27,01:26:28:19,365.2985,1428.1960000000001,1022.074
29,0.28,01:26:28:19,365.31699999999995,1428.2720000000002,1022.053
30,0.29,01:26:28:19,365.3425,1428.3515,1022.0285
31,0.3,01:26:28:19,365.3705,1428.4415,1022.008
32,0.31,01:26:28:20,365.3925,1428.5235,1021.992
33,0.32,01:26:28:20,365.43,1428.6115,1021.9815
34,0.33,01:26:28:20,365.44800000000004,1428.6955,1021.97
35,0.34,01:26:28:20,365.47,1428.78,1021.952
36,0.35,01:26:28:21,365.495,1428.8635,1021.9375
37,0.36,01:26:28:21,365.5375,1428.9355,1021.9355
38,0.37,01:26:28:21,365.5565,1429.003,1021.9195
39,0.38,01:26:28:21,365.5855,1429.067,1021.92
40,0.39,01:26:28:22,365.6125,1429.1325,1021.9095
41,0.4,01:26:28:22,365.6325,1429.191,1021.9
42,0.41,01:26:28:22,365.668,1429.2620000000002,1021.8910000000001
43,0.42,01:26:28:22,365.704,1429.317,1021.8805
44,0.43,01:26:28:23,365.73900000000003,1429.3495,1021.8715
45,0.44,01:26:28:23,365.769,1429.3995,1021.8655
46,0.45,01:26:28:23,365.8205,1429.441,1021.8525
47,0.46,01:26:28:23,365.8445,1429.461,1021.862
48,0.47,01:26:28:24,365.8845,1429.477,1021.8565
