Frame,Time,SMPTE,bar_right_ankle_x,bar_right_ankle_y,bar_right_ankle_z
1,0.0,01:26:28:12,-19.796,1568.675,58.695
2,0.01,01:26:28:12,-19.8,1568.68,58.702
3,0.02,01:26:28:12,-19.824,1568.6779999999999,58.696000000000005
4,0.03,01:26:28:13,-19.851,1568.713,58.735
5,0.04,01:26:28:13,-19.871,1568.618,58.738
6,0.05,01:26:28:13,-19.879,1568.582,58.738
7,0.06,01:26:28:13,-19.881,1568.589,58.753
8,0.07,01:26:28:14,-19.872,1568.579,58.747
9,0.08,01:26:28:14,-19.875,1568.592,58.733999999999995
10,0.09,01:26:28:14,-19.854,1568.588,58.748000000000005
11,0.1,01:26:28:14,-19.842,1568.579,58.722
12,0.11,01:26:28:15,-19.858,1568.58,58.747
13,0.12,01:26:28:15,-19.820999999999998,1568.585,58.74
14,0.13,01:26:28:15,-19.838,1568.5739999999998,58.756
15,0.14,01:26:28:15,-19.824,1568.58,58.748999999999995
16,0.15,01:26:28:16,-19.832,1568.565,58.747
17,0.16,01:26:28:16,-19.824,1568.5710000000001,58.745
18,0.17,01:26:28:16,-19.798,1568.565,58.751000000000005
19,0.18,01:26:28:16,-19.835,1568.555,58.756
20,0.19,01:26:28:17,-19.81,1568.5479999999998,58.768
21,0.2,01:26:28:17,-19.794,1568.568,58.76
22,0.21,01:26:28:17,-19.789,1568.5520000000001,58.788999999999994
23,0.22,01:26:28:17,-19.777,1568.567,58.751999999999995
24,0.23,01:26:28:18,-19.762,1568.566,58.763000000000005
25,0.24,01:26:28:18,-19.759,1568.5710000000001,58.766999999999996
26,0.25,01:26:28:18,-19.777,1568.5810000000001,58.761
27,0.26,01:26:28:18,-19.774,1568.5970000000002,58.768
28,0.27,01:26:28:19,-19.782,1568.5870000000002,58.747
29,0.28,01:26:28:19,-19.791,1568.5870000000002,58.733000000000004
30,0.29,01:26:28:19,-19.771,1568.609,58.736000000000004
31,0.3,01:26:28:19,-19.799,1568.6129999999998,58.723
32,0.31,01:26:28:20,-19.791,1568.6,58.731
33,0.32,01:26:28:20,-19.795,1568.6129999999998,58.713
34,0.33,01:26:28:20,-19.773,1568.632,58.733999999999995
35,0.34,01:26:28:20,-19.781,1568.6070000000002,58.717
36,0.35,01:26:28:21,-19.758,1568.609,58.714
37,0.36,01:26:28:21,-19.767,1568.598,58.722
38,0.37,01:26:28:21,-19.733,1568.611,58.735
39,0.38,01:26:28:21,-19.738,1568.6129999999998,58.735
40,0.39,01:26:28:22,-19.723,1568.6129999999998,58.733000000000004
41,0.4,01:26:28:22,-19.729,1568.631,58.754
42,0.41,01:26:28:22,-19.724,1568.6429999999998,58.725
43,0.42,01:26:28:22,-19.721,1568.639,58.713
44,0.43,01:26:28:23,-19.74,1568.649,58.716
45,0.44,01:26:28:23,-19.745,1568.6370000000002,58.708
46,0.45,01:26:28:23,-19.742,1568.654,58.706
47,0.46,01:26:28:23,-19.755,1568.6470000000002,58.708999999999996
48,0.47,01:26:28:24,-19.749000000000002,1568.65,58.708999999999996
49,0.48,01:26:28:24,-19.756,1568.645,58.706
50,0.49,01:26:28:24,-19.750999999999998,1568.662,58.711999999999996
51,0.5,01:26:28:24,-19.747,1568.661,58.715
52,0.51,01:26:29:00,-19.750999999999998,1568.649,58.714
53,0.52,01:26:29:00,-19.753,1568.652,58.716
54,0.53,01:26:29:00,-19.76,1568.6470000000002,58.703
55,0.54,01:26:29:00,-19.73,1568.65,58.693000000000005
56,0.55,01:26:29:01,-19.715,1568.674,58.702
57,0.56,01:26:29:01,-19.725,1568.6529999999998,58.72
58,0.57,01:26:29:01,-19.739,1568.6570000000002,58.715
59,0.58,01:26:29:01,-19.739,1568.648,58.698
60,0.59,01:26:29:02,-19.745,1568.6660000000002,58.722
61,0.6,01:26:29:02,-19.749000000000002,1568.654,58.716
62,0.61,01:26:29:02,-19.748,1568.66,58.701
63,0.62,01:26:29:02,-19.737000000000002,1568.672,58.703
64,0.63,01:26:29:03,-19.744,1568.651,58.693999999999996
65,0.64,01:26:29:03,-19.744,1568.645,58.693000000000005
66,0.65,01:26:29:03,-19.743,1568.658,58.718
67,0.66,01:26:29:03,-19.744,1568.648,58.713
68,0.67,01:26:29:04,-19.73,1568.6529999999998,58.731
69,0.68,01:26:29:04,-19.741,1568.646,58.724
70,0.69,01:26:29:04,-19.75,1568.648,58.731
71,0.7,01:26:29:04,-19.752,1568.65,58.733000000000004
72,0.71,01:26:29:05,-19.732,1568.661,58.73
73,0.72,01:26:29:05,-19.741,1568.6370000000002,58.70399999999999
74,0.73,01:26:29:05,-19.750999999999998,1568.6370000000002,58.717
75,0.74,01:26:29:05,-19.742,1568.6370000000002,58.727
76,0.75,01:26:29:06,-19.733,1568.635,58.726000000000006
77,0.76,01:26:29:06,-19.723,1568.632,58.724
78,0.77,01:26:29:06,-19.72,1568.636,58.727
79,0.78,01:26:29:06,-19.717,1568.6270000000002,58.732
80,0.79,01:26:29:07,-19.725,1568.619,58.724
81,0.8,01:26:29:07,-19.708,1568.6270000000002,58.745
82,0.81,01:26:29:07,-19.711,1568.616,58.748000000000005
83,0.82,01:26:29:07,-19.701,1568.6029999999998,58.761
84,0.83,01:26:29:08,-19.706,1568.602,58.755
85,0.84,01:26:29:08,-19.675,1568.601,58.765
86,0.85,01:26:29:08,-19.675,1568.5710000000001,58.761
87,0.86,01:26:29:08,-19.676,1568.568,58.761
88,0.87,01:26:29:09,-19.657,1568.575,58.77
89,0.88,01:26:29:09,-19.663,1568.5710000000001,58.773
90,0.89,01:26:29:09,-19.662,1568.578,58.778999999999996
91,0.9,01:26:29:09,-19.668,1568.5620000000001,58.769
92,0.91,01:26:29:10,-19.662,1568.56,58.771
93,0.92,01:26:29:10,-19.663,1568.5620000000001,58.781000000000006
94,0.93,01:26:29:10,-19.672,1568.559,58.766000000000005
95,0.94,01:26:29:10,-19.68,1568.5710000000001,58.773999999999994
96,0.95,01:26:29:11,-19.678,1568.5610000000001,58.762
97,0.96,01:26:29:11,-19.677,1568.56,58.768
98,0.97,01:26:29:11,-19.672,1568.575,58.77
99,0.98,01:26:29:11,-19.676,1568.559,58.773
100,0.99,01:26:29:12,-19.657,1568.54,58.757
101,1.0,01:26:29:12,-19.646,1568.5629999999999,58.788999999999994
102,1.01,01:26:29:12,-19.646,1568.546,58.777
103,1.02,01:26:29:12,-19.637,1568.537,58.771
104,1.03,01:26:29:13,-19.616,1568.546,58.792
105,1.04,01:26:29:13,-19.623,1568.531,58.794
106,1.05,01:26:29:13,-19.618,1568.52,58.81100000000001
107,1.06,01:26:29:13,-19.588,1568.529,58.81100000000001
108,1.07,01:26:29:14,-19.593,1568.526,58.826
109,1.08,01:26:29:14,-19.616,1568.531,58.798
110,1.09,01:26:29:14,-19.618,1568.529,58.802
111,1.1,01:26:29:14,-19.639,1568.526,58.794
112,1.11,01:26:29:15,-19.627,1568.54,58.785
113,1.12,01:26:29:15,-19.653,1568.535,58.788999999999994
114,1.13,01:26:29:15,-19.660999999999998,1568.5479999999998,58.791000000000004
115,1.14,01:26:29:15,-19.655,1568.533,58.794
116,1.15,01:26:29:16,-19.647000000000002,1568.521,58.788999999999994
117,1.16,01:26:29:16,-19.65,1568.5079999999998,58.798
118,1.17,01:26:29:16,-19.645,1568.516,58.806000000000004
119,1.18,01:26:29:16,-19.635,1568.5179999999998,58.808
120,1.19,01:26:29:17,-19.634,1568.527,58.812
121,1.2,01:26:29:17,-19.641,1568.51,58.791000000000004
122,1.21,01:26:29:17,-19.63,1568.5120000000002,58.785
123,1.22,01:26:29:17,-19.737000000000002,1568.737,58.793
124,1.23,01:26:29:18,-19.637999999999998,1568.5,58.793
125,1.24,01:26:29:18,-19.625999999999998,1568.514,58.805
126,1.25,01:26:29:18,-19.642,1568.505,58.824
127,1.26,01:26:29:18,-19.727999999999998,1568.736,58.791000000000004
128,1.27,01:26:29:19,-19.642,1568.51,58.818000000000005
129,1.28,01:26:29:19,-19.636,1568.489,58.8
130,1.29,01:26:29:19,-19.649,1568.519,58.823
131,1.3,01:26:29:19,-19.635,1568.517,58.8
132,1.31,01:26:29:20,-19.642,1568.5179999999998,58.803999999999995
133,1.32,01:26:29:20,-19.65,1568.497,58.81399999999999
134,1.33,01:26:29:20,-19.639,1568.503,58.806999999999995
135,1.34,01:26:29:20,-19.64,1568.497,58.803000000000004
136,1.35,01:26:29:21,-19.645,1568.489,58.815
137,1.36,01:26:29:21,-19.633,1568.491,58.831
138,1.37,01:26:29:21,-19.61,1568.489,58.824
139,1.38,01:26:29:21,-19.628,1568.483,58.832
140,1.39,01:26:29:22,-19.607,1568.4879999999998,58.817
141,1.4,01:26:29:22,-19.695,1568.7160000000001,58.84
142,1.41,01:26:29:22,-19.61,1568.471,58.82899999999999
143,1.42,01:26:29:22,-19.623,1568.477,58.842
144,1.43,01:26:29:23,-19.605999999999998,1568.464,58.847
145,1.44,01:26:29:23,-19.608,1568.455,58.846000000000004
146,1.45,01:26:29:23,-19.61,1568.4520000000002,58.861999999999995
147,1.46,01:26:29:23,-19.592,1568.4489999999998,58.853
148,1.47,01:26:29:24,-19.593,1568.4579999999999,58.876000000000005
149,1.48,01:26:29:24,-19.573,1568.441,58.869
150,1.49,01:26:29:24,-19.593,1568.4389999999999,58.855
151,1.5,01:26:29:24,-19.581,1568.4370000000001,58.883
152,1.51,01:26:30:00,-19.565,1568.4360000000001,58.869
153,1.52,01:26:30:00,-19.566,1568.4470000000001,58.9
154,1.53,01:26:30:00,-19.57,1568.4370000000001,58.869
155,1.54,01:26:30:00,-19.57,1568.442,58.88399999999999
156,1.55,01:26:30:01,-19.575,1568.4479999999999,58.863
157,1.56,01:26:30:01,-19.69,1568.682,58.872
158,1.57,01:26:30:01,-19.590999999999998,1568.445,58.88
159,1.58,01:26:30:01,-19.587,1568.435,58.879
160,1.59,01:26:30:02,-19.589000000000002,1568.4489999999998,58.868
161,1.6,01:26:30:02,-19.599,1568.4460000000001,58.873999999999995
