Frame,Time,SMPTE,bar_left_shoulder_x,bar_left_shoulder_y,bar_left_shoulder_z
1,0.0,01:11:56.12:01,262.316,1412.464,268.0
2,0.01,01:11:56.12:02,262.305,1412.531,267.82
3,0.02,01:11:56.12:03,262.306,1412.594,267.638
4,0.03,01:11:56.13:00,262.21,1412.809,267.476
5,0.04,01:11:56.13:01,262.085,1412.858,267.312
6,0.05,01:11:56.13:02,262.04900000000004,1412.902,267.142
7,0.06,01:11:56.13:03,261.999,1412.945,266.957
8,0.07,01:11:56.14:00,261.96299999999997,1412.957,266.76099999999997
9,0.08,01:11:56.14:01,261.936,1412.974,266.575
10,0.09,01:11:56.14:02,261.907,1412.9979999999998,266.432
11,0.1,01:11:56.14:03,261.89599999999996,1413.134,266.237
12,0.11,01:11:56.15:00,261.911,1413.1529999999998,266.096
13,0.12,01:11:56.15:01,261.905,1413.0770000000002,265.981
14,0.13,01:11:56.15:02,261.935,1413.128,265.849
15,0.14,01:11:56.15:03,261.957,1413.079,265.71299999999997
16,0.15,01:11:56.16:00,261.995,1413.033,265.61
17,0.16,01:11:56.16:01,262.05,1412.8310000000001,265.503
18,0.17,01:11:56.16:02,262.129,1412.7579999999998,265.365
19,0.18,01:11:56.16:03,262.251,1412.662,265.262
20,0.19,01:11:56.17:00,262.335,1412.5710000000001,265.139
21,0.2,01:11:56.17:01,262.444,1412.493,265.01
22,0.21,01:11:56.17:02,262.55400000000003,1412.415,264.844
23,0.22,01:11:56.17:03,262.664,1412.3529999999998,264.70799999999997
24,0.23,01:11:56.18:00,262.774,1412.297,264.562
25,0.24,01:11:56.18:01,262.871,1412.2279999999998,264.406
26,0.25,01:11:56.18:02,263.007,1412.174,264.23400000000004
27,0.26,01:11:56.18:03,263.10200000000003,1412.155,264.089
28,0.27,01:11:56.19:00,263.20599999999996,1412.132,263.928
29,0.28,01:11:56.19:01,263.353,1412.1170000000002,263.762
30,0.29,01:11:56.19:02,263.47700000000003,1412.131,263.6
31,0.3,01:11:56.19:03,263.601,1412.1370000000002,263.443
32,0.31,01:11:56.20:00,263.757,1412.1589999999999,263.28
33,0.32,01:11:56.20:01,263.9,1412.154,263.077
